General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"We intend to pursue opportunities created by the accelerating transition toward sustainable use of energy and natural resources. (This is the second blank-check company or SPAC formed by ArcLight Capital Partners. This SPAC (special purpose acquisition company) is incorporated in the Cayman Islands.) The renewable energy sector has emerged from a niche source of electricity to be the key driver of growth in the industry, with an estimated $1.5 trillion invested globally between 2015 through 2019 according to the IEA. Our sponsor has been a leader in identifying this trend and making investments in the renewable energy sector. Our primary areas of focus include products, equipment, services and technologies enabling the continued decarbonization of the economy. We plan to target companies that serve rapidly growing segments in the clean energy ecosystem, including renewable power generation, energy storage, the distributed electrical grid, zero-emission transportation, renewable fuels, carbon capture, utilization and storage, zero/low-carbon industrial applications and sustainable manufacturing. We believe that market leaders within these high-impact segments can deliver superior long-term returns to equity investors. Our sponsor is an affiliate of ArcLight Capital Partners, LLC , one of the leading private equity firms focused on energy infrastructure investments in North America. Since inception, ArcLight has been at the forefront of the energy transition, investing $23 billion in 111 platform investments across the energy infrastructure landscape, including about 5 gigawatts of renewable generation. Daniel R. Revers is our chairman. Mr. Revers is the founder of ArcLight Capital Partners. John F. Erhard, an ArcLight Capital partner, is our president, CEO and a director. (Note: ArcLight Clean Transition Corp. II upsized its SPAC IPO at pricing: 27.5 million units, up from 25 million, were priced at $10 each to raise $275 million.)",BLANK CHECKS,0,2021,Contact Information,"200 Clarendon Street, 55th Floor Boston, Massachusetts 02116",617-531-6300,,ArcLight Clean Transition Corp. II,Financial Information,$337.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ACTDU,NASDAQ,27.5,$10.00 - $10.00,$275.0 mil,Citigroup/Barclays,-,3/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to pursue opportunities in the sports, media and entertainment sectors. Within the broader sports, media and entertainment sectors, we intend to focus on certain sub-sectors including but not limited to sports teams, leagues, data & technology, digital infrastructure, health & wellness, e-sports, betting, ticketing, agencies, services and hospitality. (This SPAC is incorporated in the Cayman Islands.) Arctos NorthStar Acquisition pairs David “Doc” O’Connor, the ex- CEO of The Madison Square Garden Co. and the former principal partner in the Creative Artists Agency (CAA), with former Chicago Cubs executive Theo Epstein. Mr. Epstein is also known for becoming, at the age of 28, the youngest general manager in professional baseball history when he became the GM of the Boston Red Sox. Mr. O’Connor is the chairman of Arctos NorthStar Acquisition. Mr. Epstein is the CEO. He will also serve on the board of directors. The sponsor of Arctos NorthStar Acquisition is an affiliate of Arctos Sports Partners, which specializes in minority investments in professional sports franchises in the “Big Five” U.S. Leagues and European football (soccer), the prospectus says. (The Arctos NorthStar SPAC IPO was priced on Feb. 22, 2021, according to the terms in its prospectus: 27.5 million units at $10 each to raise $275 million.)",BLANK CHECKS,0,2020,Contact Information,"2021 McKinney Avenue, #200 Dallas, Texas 75201",(972) 918-3800,,Arctos NorthStar Acquisition Corp.,Financial Information,$343.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ANAC.U,NYSE,27.5,$10.00 - $10.00,$275.0 mil,Citigroup,,2/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a late-stage biopharmaceutical company focused on developing and commercializing treatments for dermatological diseases with high unmet medical needs. Our current portfolio is comprised of topical treatments with significant potential to address immune-mediated dermatological diseases and conditions, or immuno-dermatology. Our strategy is to identify and develop treatments against validated biological targets in dermatology that deliver a differentiated clinical profile that addresses major shortcomings of existing therapies in our targeted indications.",PHARMACEUTICAL PREPARATIONS,29,2016,Contact Information,"2945 Townsgate Road, Suite 110, Westlake Village, CA 91361, US",(805) 418-5006,http://www.arcutis.com,Arcutis Biotherapeutics,Financial Information,$561.0mil,$0 mil (last 12 months),$-35.0 mil (last 12 months),IPO Profile,ARQT,NASDAQ,9.4,$17.00 - $17.00,$159.4 mil,Goldman Sachs/ Cowen/ Guggenheim Securities,Cantor,1/31/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a leading provider of comprehensive, cost-effective quality healthcare and related services in nine growing urban markets across Texas, New Mexico, Oklahoma, New Jersey, Idaho, Florida and Kansas. As of September 30, 2018, we operated 31 acute care hospitals, including one managed hospital, two rehabilitation hospitals and two surgical hospitals, with a total of 4,718 licensed beds, and provided physician and other ancillary healthcare services through a network of more than 1,000 employed providers.",GENERAL MEDICAL & SURGICAL HOSPITALS,26892,2015,Contact Information,"One Burton Hills Blvd, Suite 250, Nashville, TN 37215, US",(615) 296-3000,http://www.ardenthealth.com,Ardent Health Partners,Financial Information,,$4161.9 mil (last 12 months),$-143.0 mil (last 12 months),IPO Profile,ARDT,NYSE,0.0,$0.00 - $0.00,$100.0 mil,Barclays/ Citigroup/ J.P. Morgan/ BofA Merrill Lynch/ Credit Suisse/ Goldman Sachs/ RBC Capital Market,Loop Capital Markets/ Stephens,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on acquisition candidates that have either recently emerged from bankruptcy court protection or will require incremental capital as part of a balance sheet restructuring within the broad natural resources industry. We will search for companies in this category that have aggregate enterprise values between $750 million and $2 billion. (Arena Fortify Acquisition Corp. priced its SPAC IPO on Nov. 9, 2021, in sync with the recently trimmed terms in its prospectus: 15 million units at $10 each to raise $150 million. Arena Fortify Acquisition Corp. had downsized its SPAC IPO to 15 million units, down from 20 million units, in an S-1/A filing in early October 2021.)",BLANK CHECKS,0,2021,Contact Information,"405 Lexington Avenue, 59th Floor New York, NY 10174",212-612-3205,,Arena Fortify Acquisition Corp.,Financial Information,$187.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,AFACU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Cowen/ Intrepid Partners,-,11/10/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While we may pursue an initial business combination target in any industry or sector, geography, or stage of its corporate evolution, we do not currently contemplate targeting a company in the fossil fuel energy industry, including the upstream, midstream and energy services sub-sectors, and we intend to focus our search in North America, Europe or Asia. We will pursue an initial business combination with an established business with scale, attractive growth prospects and sustainable competitive advantages. We believe there is a large universe of such businesses that could benefit from a public listing, and that we will be able to offer a differentiated and compelling value proposition to them. (This blank-check company is incorporated in the Cayman Islands.) (Note: Ares Acquisition Corp. upsized its IPO at pricing on Feb. 1, 2021, to 87 million units, up from its previously increased size of 72.5 million units, according to an S-1/A filing on Jan. 26. Its initial size was 60 million units. Price: $10 each.)",BLANK CHECKS,0,2020,Contact Information,"245 Park Avenue, 44th Floor New York, NY 10167",(310) 201-4100,,Ares Acquisition Corporation,Financial Information,$906.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,AAC.U,NYSE,87.0,$10.00 - $10.00,$870.0 mil,UBS Investment Bank/ Citigroup,Morgan Stanley/ Barclays/ Castle Oak Securities,2/2/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(NOTE: Not an IPO: “Our existing ordinary shares (excluding the ordinary shares represented by the ADSs offered hereby) are listed on the LSE under ticker symbol “ARB” and the OTCQX under ticker symbol “ARBKF.” Our existing ordinary shares began trading on the LSE on Aug. 3, 2018. Our existing ordinary shares traded on the OTCQB® Venture Market under the ticker symbol “ARBKF” from Jan. 13, 2021, until Feb. 23, 2021, and began trading on the OTCQX on Feb. 24, 2021. ” ) (Note: Argo Blockchain plc priced its NASDAQ uplift offering of 7.5 million American Depositary Shares on Sept. 22, 2021, at $15 each – below the as-converted last price of its ordinary shares on the LSE of $21.50. Each ADS represents 10 ordinary shares.) We are a leading blockchain technology company focused on large-scale mining of Bitcoin and other cryptocurrencies. We mine using purpose-built computers (or “mining machines”) to solve complex cryptographic algorithms (or “verify” or “solve” blocks) in the blockchain in exchange for rewards and fees denominated in the native token of that blockchain network. Our mining strategy is to cost-effectively acquire the latest generation mining machines and install them in North American facilities that utilize predominantly renewable and inexpensive power. We have a fleet of more than 21,000 machines mining Bitcoin and other cryptocurrencies and can generate more than 1,075 petahash per second, of which approximately 215 petahash is located in facilities we recently acquired in Quebec, Canada, and approximately 860 petahash is located in hosted facilities.",Computer Processing and Data Preparation and Processing Services,9,2017,Contact Information,"9th Floor, 16 Great Queen Street, London, WC2B 5DG, England",+44 (0)20 788 400 3403,http://www.argoblockchain.com,Argo Blockchain Plc,Financial Information,,$53.0 mil (last 12 months),$8.47 mil (last 12 months),IPO Profile,ARBK,NASDAQ,7.5,$15.00 - $15.00,$112.5 mil,Jefferies/ Barclays/ Canaccord Genuity/ Stifel GMP,Compass Point/ D.A.Davidson/ Ladenburg Thalmann/ Roth Capital Partners/ finnCap Ltd/ Tennyson Securities,9/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on businesses in the media/entertainment/sports industry, including “over-the-top” digital streaming, mobile gaming/interactive entertainment, digital media including advertising/marketing technology, health and wellness/lifestyle, live events/experiential consumer-facing technology, and related industries which can capitalize on our management team’s expertise. Our management team is led by Joseph R. Ianniello, our CEO and chairman, and Marc DeBevoise, our president and vice chairman. Mr. Ianniello spent more than 20 years at CBS, where he was the president and acting CEO from September 2018 to December 2019. Mr. DeBevoise was the CEO and president of ViacomCBS Digital from November 2019 to December 2020. Earlier in his career, he held executive roles at Starz and NBCUniversal, and he was a member of the Technology, Media and Telecommunications (TMT) Investment Banking Group at JPMorgan. (Note: Argus Capital Corp. upsized its SPAC IPO at pricing on Sept. 21, 2021, to price 26.5 million units, up from 25 million in the prospectus, at $10 each to raise $265 million. Argus Capital had cut the size of its SPAC IPO to 25 million units, down from 30 million units initially, at $10 each in an S-1/A filing dated Aug. 26, 2021.)",BLANK CHECKS,0,2021,Contact Information,"3 Columbus Circle, 24th Floor New York, NY 10019",(212) 812-7702,,ARGUS CAPITAL CORP.,Financial Information,$327.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ARGUU,NASDAQ,26.5,$10.00 - $10.00,$265.0 mil,Goldman Sachs/ Morgan Stanley,-,9/22/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Arhaus is a rapidly growing lifestyle brand and omni-channel retailer of premium home furnishings. We offer a differentiated direct-to-consumer approach to furniture and décor, through which we sell artisan-quality products that embody our emphasis on livable luxury. Our products, designed to be used and enjoyed throughout the home, are sourced directly from factories and suppliers with no wholesale or dealer markup, allowing us to offer an exclusive assortment with an attractive value. We are a national omni-channel retailer with 75 Showrooms across 27 states and compete in the attractive premium home furnishings market, which we believe is the portion of the market with higher than industry average merchandise price points and quality. (Note: Arhaus slashed its IPO at pricing on Nov. 3, 2021, by removing the selling stockholders’ portion of 10 million shares and pricing 12.9 million shares – DOWN from 22.9 million in the prospectus – and pricing the IPO at $13 – $1 below the bottom of its $14-to-$17 price range – to raise $167.7 million.)",FURNITURE STORES,1460,1986,Contact Information,"51 E. Hines Hill Road, Boston Heights, Ohio 44236, US",(440) 439-7700,http://www.arhaus.com,"Arhaus, Inc.",Financial Information,$3453.2mil,$638.9 mil (last 12 months),$17.6 mil (last 12 months),IPO Profile,ARHS,NASDAQ,12.9,$13.00 - $13.00,$167.7 mil,BofA Securities/ Jefferies/ Morgan Stanley/ Piper Sandler,Baird/ Barclays/ Guggenheim Securities/ William Blair/ Telsey Advisory Group/ Academy Securities/ Drexel Hamilton/ Ramirez & Co./ Siebert Williams Shank,11/4/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on target companies with an individual enterprise value of less than $1.25 billion for either an acquisition or a business combination. We will search for companies are in these sectors: *Aerospace, satellites and space exploration; *Quantum computing and chemistry; *Artificial intelligence (“AI”) and machine learning (“ML”); *Cybersecurity, and *Blockchain and digital currencies. We are a newly organized blank-check company or special purpose acquisition company (SPAC). (Incorporated in the Cayman Islands) Thane Ritchie, our chairman, has participated in early stage / venture funding and investing in the pre-IPO stages of companies such as Facebook, Cambridge Quantum Computing, Twitter, eHarmony, Spotify, Pinterest and StubHub. He also has provided private capital solutions to Fortune 100 companies like Shell Oil and Allstate. (Note: Aries I Acquisition Corp. priced its downsized SPAC IPO on May 18, 2021, in line with the terms in its amended prospectus: 12.5 million units at $10 each to raise $125 million. The deal’s size was cut to 12.5 million units, down from 17.5 million units initially, at $10 each in an S-1/A filing dated May 11, 2021.)",BLANK CHECKS,0,2021,Contact Information,"23 Lime Tree Bay, P.O. Box 1569 Grand Cayman, Cayman Islands, KY-1110",(630) 386-5288,,Aries I Acquisition Corp.,Financial Information,$156.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,RAMMU,NASDAQ,12.5,$10.00 - $10.00,$125.0 mil,Wells Fargo Securities/ Kingswood Capital Markets,-,5/19/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a leading growth-oriented environmental infrastructure and solutions company that directly helps our customers reduce their water and carbon footprints. We deliver full-cycle water handling and recycling solutions that increase the sustainability of energy company operations. Our integrated pipelines and related infrastructure create long-term value by delivering high-capacity, comprehensive produced water management, recycling and supply solutions to operators in the core areas of the Permian Basin. We provide critical environmental solutions to many of the most active and well-capitalized companies operating in the Permian Basin, including affiliates of ConocoPhillips, Occidental Petroleum Corp., Exxon Mobil Corp., Marathon Oil Corp., Chevron Corp. and Mewbourne Oil Co. (Note: Aris Water Solutions, Inc. priced its IPO on Oct. 21, 2021, at $13 – far below its $16-to-$18 price range – on 17.65 million shares, the same number of shares in the prospectus, to raise $229.45 million.)","OIL, GAS FIELD SERVICES (Water Management)",141,2016,Contact Information,"9811 Katy Freeway, Suite 700, Houston, TX 77024, US",(281) 501-3070,http://www.ariswater.com,"Aris Water Solutions, Inc.",Financial Information,$909.5mil,$155.5 mil (last 12 months),$-5.7 mil (last 12 months),IPO Profile,ARIS,NYSE,17.7,$13.00 - $13.00,$229.5 mil,Goldman Sachs/ Citigroup/ J.P. Morgan/ Wells Fargo Securities/ Barclays/ Evercore ISI,Capital One Securities/ Johnson Rice/ Raymond James/ Stifel/ U.S. Capital Advisors,10/22/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to search globally with a focus on targets in the healthcare industry. Our sponsor is an affiliate of M.S.Q. Ventures Inc (MSQ), a research-driven advisory firm with deep domain expertise in life sciences. Our primary focus will be on the life sciences industry. We believe the life sciences industry represents an enormous and growing target market with a large number of potential target acquisition opportunities. The life sciences industry includes, but is not limited to, companies operating in the research, development and manufacturing of pharmaceuticals, biotechnology-based food and medicines, medical devices, biomedical technology, biophysics, neuroscience, cell biology or cosmeceuticals. We believe that there is tremendous investor demand for initial public offerings in the life-sciences sector and that the coronavirus, or COVID-19, pandemic has led to a renewed appreciation of the critical contributions the sector makes to society, which in turn will continue to support investor demand. (Note: Arisz Acquisition Corp. priced its SPAC IPO on Nov. 18, 2021, in sync with the terms in its prospectus: 6 million units at $10 each to raise $60 million.)",BLANK CHECKS,0,2021,Contact Information,"199 Water St, 31st Floor New York, NY 10038",212-845-9945,,Arisz Acquisition Corp.,Financial Information,$77.54mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ARIZU,NASDAQ,6.0,$10.00 - $10.00,$60.0 mil,Chardan,-,11/18/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We believe that there are many target companies that could become attractive public companies and we will seek a target in the disruptive technology sector broadly with a spotlight on Consumer Internet and Marketplaces, Healthtech, Fintech and Mobility. While we may pursue an initial business combination target in any industry or geographic region, we will seek to capitalize on the operational and investment experience of our management team and focus on U.S.-based disruptive technology companies that we believe have significant growth prospects and the potential to generate attractive returns for our stockholders. We expect to focus on identifying potential target companies with above-industry-average growth, and a defensible market position with an enterprise value in excess of $750 million, where our management team’s operational, strategic or managerial expertise can assist in maximizing value. (Note: Ark Global Acquisition priced its upsized IPO on Feb. 4, 2021, at 30 million units, up from 25 million in the prospectus, at $10 each to raise $300 million.)",BLANK CHECKS,0,2020,Contact Information,"4235 Hillsboro Pike, Suite 300, Nashville, TN 37215, US",(615) 632-0303,,Ark Global Acquisition,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ARKIU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Jefferies,-,2/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to concentrate our efforts identifying businesses in the FinTech industry with an enterprise value of approximately $500 million to $1.0 billion, with particular emphasis on businesses that are providing digital, online or mobile payment solutions, processing and gateway services, point-of-sale technology, consumer engagement platforms and ecommerce or loyalty solutions. We believe the creation, delivery and servicing of financial payment products and related services for consumers and businesses is undergoing continuous evolution, which will further and dramatically develop in the years ahead. Amid an increased level of sophistication in financial technology and services, we believe that there are many potential targets within the financial technology industry that could become attractive public companies, and that many other potential targets will continue to emerge. Stephen P. Herbert, our CEO, and Douglas M. Lurio, our president, have worked together in the FinTech space for over 25 years. From 1996 to 2019, the two worked together at USA Technologies, Inc. (which changed its name to Cantaloupe Inc. on April 15, 2021, NASDAQ: CTLP), a publicly traded FinTech company (“USAT”), of which Mr. Herbert served as chairman and CEOr for eight years (and previously as an executive officer) and Mr. Lurio served as outside general counsel for 29 years. (Note: Armada Acquisition Corp. I priced its SPAC IPO on Aug. 12, 2021, in line with the terms in its prospectus: 15 million units at $10 each to raise $150 million.)",BLANK CHECKS,0,2020,Contact Information,"2005 Market Street Suite 3120 Philadelphia, PA 19103",(212) 543-6886,,Armada Acquisition Corp. I,Financial Information,$207.09mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,AACIU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Northland Capital Markets,-,8/13/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We will search for target businesses involved in EV (electric vehicles) technology, smart mobility or sustainable transportation and related businesses in the Asia Pacific region, primarily Southeast Asia, where our management team has extensive experience in information technology, transportation operations and manufacturing industries. (Note: Arogo Capital Acquisition Corp. announced the pricing of its downsized SPAC IPO after the U.S. stock market’s close on Thursday, Dec. 23, 2021, in line with the terms of its prospectus: 9 million units at $10 each to raise $90 million. The U.S. stock market was closed Friday, Dec. 24, 2021, for Christmas Eve, in observance of Christmas on Saturday, Dec. 25, 2021. Arogo Capital Acquisition’s stock and warrants are expected to start trading on NASDAQ on Monday, Dec. 27, at around 10:35 a.m. EST, according to NASDAQ. In an S-1/A filing dated Oct. 25, 2021, Arogo Capital Acquisition Corp. cut the size of its SPAC IPO to 9 million units, down from 10 million units, at $10 each.)",BLANK CHECKS,0,2021,Contact Information,"848 Brickell Avenue, Penthouse 5, Miami, FL 33131",(786) 442-1482,,Arogo Capital Acquisition Corp.,Financial Information,$116.95mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,AOGOU,NASDAQ,9.0,$10.00 - $10.00,$90.0 mil,EF Hutton,-,12/27/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: The S-1 filing shows this detail on the company’s name: ATI Intermediate Holdings, LLC, to be converted to a corporation named Array Technologies, Inc.) We are one of the world’s largest manufacturers of ground-mounting systems used in solar energy projects. Our principal product is an integrated system of steel supports, electric motors, gearboxes and electronic controllers commonly referred to as a single-axis “tracker.” Trackers move solar panels throughout the day to maintain an optimal orientation to the sun, which significantly increases their energy production. Solar energy projects that use trackers generate up to 25% more energy and deliver a 22% lower levelized cost of energy (“LCOE”) than projects that use “fixed tilt” mounting systems, according to BloombergNEF. Trackers represent between 10% and 15% of the cost of constructing a ground-mounted solar energy project, and approximately 70% of all ground-mounted solar energy projects constructed in the U.S. during 2019 utilized trackers according to BloombergNEF and IHS Markit, respectively.",Solar energy,343,1989,Contact Information,"3901 Midway Place NE Albuquerque, New Mexico 87109",(505) 881-7567,,"ARRAY TECHNOLOGIES, INC.",Financial Information,$2539.8mil,$975.1 mil (last 12 months),$110.6 mil (last 12 months),IPO Profile,ARRY,NASDAQ,47.5,$22.00 - $22.00,$1045.0 mil,Goldman Sachs/ JPMorgan/ Guggenheim Securities/ Morgan Stanley,Credit Suisse/ Barclays/ UBS Investment Bank/ Cowen/ Oppenheimer & Co./ MUFG/ Nomura,10/15/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a newly organized blank check company formed as a Delaware corporation for the purpose of effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. Throughout this prospectus we will refer to this as our initial business combination. We have not selected any specific business combination target and we have not, nor has anyone on our behalf, engaged in any substantive discussions, directly or indirectly, with any business combination target with respect to an initial business combination with us. While we may pursue an acquisition opportunity in any business or industry, we intend to focus on a target in an industry which complements our executive team’s, board’s and sponsor’s expertise and which will benefit from our strategic and operational value add. We also intend to focus on industries that complement our executive team’s background, and to capitalize on the ability of our executive team to identify and acquire a business, primarily focusing on the enterprise software sector, although we could ultimately pursue an acquisition opportunity in any business, industry, sector or geographical location if the right opportunity arises.",BLANK CHECKS,0,2021,Contact Information,"4553 Glencoe Ave., Suite 200, Marina Del Rey, CA 90292, US",(310) 566-5966,,Arrowroot Acquisition,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ARRWU,NASDAQ,25.0,$10.00 - $10.00,$250.0 mil,Cantor,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Matthew Safaii is our CEO and the founder of Arrowroot Capital. Thomas Olivier is our president and CFO and a managing director in Houlihan Lokey’s Technology, Media & Telecom (TMT) Group. We intend to focus on a target in an industry which complements our executive team’s, board’s and sponsor’s expertise. We also intend to focus on industries that complement our executive team’s background, and to capitalize on the ability of our executive team to identify and acquire a business, primarily focusing on the enterprise software sector, although we could ultimately pursue an acquisition opportunity in any business, industry, sector or geographical location if the right opportunity arises.",BLANK CHECKS,0,,Contact Information,"4553 Glencoe Ave Suite 200 Marina Del Rey, CA 90292",(310) 566-5966,,Arrowroot Acquisition Corp.,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ARRWU,NASDAQ,25.0,$10.00 - $10.00,$250.0 mil,Cantor,-,3/2/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are focused on identifying a business combination target that provides transformational technology to experiential entertainment within the gaming, hospitality and entertainment industries that complements our board of directors and management team’s investing and operating expertise. Select industries include, but are not limited to, casino gaming, sports, sports betting and iGaming, distributed gaming, gaming technology and equipment, lodging, social and casual mobile games, restaurants, fitness and wellness, live entertainment and leisure. We are predominantly focused on the U.S. market; however, our search may include international opportunities as well. Holly Gagnon serves as our Co-CEO and chairperson. She was the CEO of Seneca Gaming Corp., which manages the gaming operations of the Seneca Nation of Indians, from 2017 to 2020. Philip Kaplan serves as our Co-CEO and president. He is also the chairman and CEO of GameWorks, Inc., which operates a chain of entertainment venues focusing on video gaming, and the managing partner of April Mountain Properties, LLC since 2013. (Note: Artemis Strategic Investment Corp. priced its SPAC IPO on Sept. 29, 2021, in line with the terms in its prospectus: 17.5 million units at $10 each to raise $175 million. The company had increased the size of its IPO to 17.5 million from 15 million units initially in an S-1/A filing dated March 19, 2021.)",BLANK CHECKS,0,2021,Contact Information,"3310 East Corona Avenue Phoenix, Arizona 85040",(602) 346-0329,,Artemis Strategic Investment Corp.,Financial Information,$218.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ARTEU,NASDAQ,17.5,$10.00 - $10.00,$175.0 mil,Barclays/ BMO Capital Markets,-,9/30/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a leading provider of interconnect and other intellectual property (“IP”) technology that manages the on-chip communications in System-on-Chip (“SoC”) semiconductor devices. Our products enable our customers to deliver increasingly complex SoCs that not only process data but are also able to make decisions. Growth in the total addressable market (“TAM”) for our solutions is being driven by the addition of more processors, channels of memory access, machine learning sections, chiplets, additional input/output (“I/O”) interface standards and other subsystems within SoCs. The growth in the numbers of these connected on-chip subsystems places an increasing premium on the interconnect IP’s capability to move data inside complex SoCs. We believe this increase in SoC complexity is creating a significant opportunity for sophisticated SoC system IP solutions, which consist of Network-on-Chip (“NoC”) interconnect IP, IP deployment software and NoC interface IP (consisting of peripheral data transport IPs and control plane networks connected to NoC interconnect IP). Founded in 2003, we believe we have pioneered and emerged as a global leader in the development of interconnect IP technology for on-chip communication that address the complexity, performance and cost requirements of advanced SoC semiconductors. Over time, we have expanded and scaled our interconnect IP and other IP businesses to provide hardware, software, documentation licenses, support and training under a license fee and a royalty business model, to companies that design and produce semiconductors worldwide. Our IP deployment solutions, which were significantly enhanced by our acquisition of Magillem Design Services SA (“Magillem”) in late 2020, complement our interconnect IP solutions by helping to automate not only the customer configuration of interconnects, but also the process of integrating and assembling all the customer’s IP blocks into an SoC. Products incorporating our IP are used to carry important data inside complex SoCs for sophisticated applications, including automated driving, artificial intelligence/machine learning (“AI/ML”), 5G and wireless communications, data centers, and consumer electronics, among other applications. (Note: Arteris priced its IPO on Oct. 26, 2021, at $14 – the bottom of its $14-to-$16 price range – on 5 million shares, the same number of shares in the prospectus, to raise $70 million.)",Semiconductors & Related Devices,211,2003,Contact Information,"595 Millich Dr. Suite 200 Campbell, CA 95008",(408) 470-7300,http://www.arteris.com/,"Arteris, Inc.",Financial Information,$449.94mil,$38.35 mil (last 12 months),$-14.36 mil (last 12 months),IPO Profile,AIP,NASDAQ,5.0,$14.00 - $14.00,$70.0 mil,Jefferies/ Cowen/ BMO Capital Markets,-,10/27/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to search globally for a target with operations or prospects focusing on high-growth healthcare, consumer and technology sectors, and companies that we believe can be well-positioned for success in Greater China. (Incorporated in the Cayman Islands) The Greater China region is where our sponsor has built an unparalleled proprietary network and resources, which we believe can help our target companies grow and succeed. The Greater China region is also the engine of growth in Asia Pacific, where disruptive and innovative business models, particularly those in the healthcare, consumer and technology sectors, can make an impact to billions of consumers with rising disposable income. We expect this will result in attractive initial business combination opportunities for us, with attractive risk-adjusted returns. Artisan LLC, our sponsor, is founded by Dr. Cheng Chi Kong (Adrian). Dr. Cheng is the third-generation leader of the Cheng family, one of the world’s most prominent and influential families. The Cheng family is ranked third in Forbes 2021’s “The Top Richest in Hong Kong” list and owns listed portfolio companies with a combined asset value of over US$88 billion as of Dec. 31, 2020. Dr. Cheng is also a prominent and renowned investor with extensive experience and a well-established track record.",BLANK CHECKS,0,2021,Contact Information,"71 Fort Street, PO Box 500 Grand Cayman Cayman Islands, KY1-1106",+852 2523 1056,,Artisan Acquisition Corp.,Financial Information,$390.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ARTAU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Credit Suisse/ UBS Investment Bank,-,5/14/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
