General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"We intend to focus our search on companies in the healthcare services, healthcare information technology, insurance and related products, biotechnology, pharmaceuticals, medical devices, and diagnostics sectors. (Note: Spindletop Health Acquisition Corp. priced its SPAC IPO on Nov. 3, 2021, in sync with the terms in its prospectus – 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"3571 Far West Blvd., Suite 108 Austin, TX 78731",(512) 961-4633,,Spindletop Health Acquisition Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SHCAU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Barclays/ Stifel,-,11/4/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a blank check company incorporated as a Cayman Islands exempted company for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses. We have not selected any specific business combination target and we have not, nor has anyone on our behalf, engaged in any substantive discussions, directly or indirectly, with any business combination target with respect to an initial business combination with us. Our efforts to identify a prospective initial business combination target will not be limited to a particular industry, sector or geographic region. While we may pursue an initial business combination opportunity in any industry or sector, we intend to capitalize on the ability of our management team to identify and combine with a business or businesses that can benefit from our management team’s established global relationships and operating experience. Our management team has extensive experience in identifying and executing strategic investments globally and has done so successfully in a number of sectors, including media and entertainment. Our amended and restated memorandum and articles of association prohibit us from effectuating a business combination solely with another blank check company or similar company with nominal operations.",BLANK CHECKS,0,2020,Contact Information,"2121 Avenue of the Stars, Suite 2300 Los Angeles, CA 90067, US",(310) 209-7280,,Spinning Eagle Acquisition,Financial Information,$1875mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SPNGU,NASDAQ,150.0,$10.00 - $10.00,$1500.0 mil,Goldman Sachs,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"The company intends to focus on businesses in Asia operating in the telecommunications, media, and technology (“TMT”) sectors. We intend to seek targets with an enterprise value of approximately $250 million to $1 billion. (Incorporated in Delaware) Sophie Ye Tao, our president and CEO, has been an active investor in China and the U.S. since 2007. Throughout her investment career, she has invested in companies, including Evernote; 360 DigiTech, Inc. (NASDAQ: QFIN), a leading fintech platform in China; Tricorn Technology, a leading China-based AI company focused on natural language processing, later acquired by Tencent in 2020; Shanghai Canxing Culture & Broadcast Company, the largest unscripted content producer in China, and Ningmeng Pictures, a leading Chinese studio focused on television and film production. From 2016 to 2021, Ms. Tao was a partner at Hanfor Capital Management, a China-based private equity firm and focused on investments in the TMT and consumer industries.",BLANK CHECKS,0,2020,Contact Information,"Room 368, 302 Buwei 211 Fute North Road, China (Shanghai) Pilot Free Trade Zone, 200131",+86 13439129879,,SPK Acquisition Corp.,Financial Information,$64.8mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SPKAU,NASDAQ,5.0,$10.00 - $10.00,$50.0 mil,Chardan,-,6/8/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"When a home run sails over the wall or a touchdown is caught in the final seconds, we are all connected for a moment by our love of the game and the passion we share for sports. Shared moments in sports are tightly woven into the fabric of daily life for billions of people worldwide. In an age of accelerating technology enablement, fandom is 24/7, 365 days-a-year and fans are engaging in deeper ways with sports content and data than ever before. Sportradar sits at this nexus of sports, data and technology. Our mission is to enhance sports fan engagement globally through our fully integrated technology and services platform. Sportradar is a leading technology platform enabling next-generation engagement in sports, and the No. 1 provider of B2B solutions to the global sports betting industry based on revenue. We provide mission-critical software, data and content via subscription and revenue- share arrangements to sports leagues, betting operators and media companies. Since our founding in 2001, we have been at the forefront of innovation in the sports betting industry and we continue to be a global leader in understanding, leveraging and monetizing the power of sports data. We have a large blue-chip customer base, which consists of 1,612 customers as of Dec. 31, 2020. and partners across more than 120 countries globally, including more than 900 sports betting operator customers and over 350 media and digital platforms. Our customers include many of the largest U.S. and global sports betting operators such as Bet365, Caesars, DraftKings, Entain, FanDuel, Flutter and William Hill; leading internet and digital companies such as Apple, Facebook, Google, Twitter and Yahoo Sports; broadcasters and other media companies such as CBS Sports, ESPN, Fox Sports and NBC Sports; and league partners such as the NBA and ITF. We have also built a global, market-leading portfolio of over 150 league, clubs and federations relationships across 29 sports.","COMPUTER PROGRAMMING, DATA PROCESSING",2366,2021,Contact Information,"Feldlistrasse 2, CH-9000 St. Gallen, Switzerland",+41 71 517 72 00,https://www.sportradar.com,Sportradar Group AG,Financial Information,$7834.46mil,$570.1 mil (last 12 months),$14.4 mil (last 12 months),IPO Profile,SRAD,NASDAQ,19.0,$27.00 - $27.00,$513.0 mil,J.P. Morgan/ Morgan Stanley/ Citigroup/ UBS Securities/ BofA Securities/ Deutsche Bank Securities/ Jefferies/ Canaccord Genuity,Needham & Company/ The Benchmark Company/ Craig-Hallum Capital Group/ Siebert Williams Shank/Telsey Advisory Group,9/14/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"This is a new blank check company led by Eric Grubman, the NFL’s former executive vice president/business ventures, and John Collins, the NHL’s former COO. We intend to focus on the sports and entertainment sectors as well as the technology and services that are associated with these verticals. Examples of these technology/service areas include media, ticketing, payments processing, entertainment travel, gaming, loyalty programs and many others. Our founders have knowledge of these areas and we believe a business operating in one of these areas would benefit from our operational expertise and the experience and networks of our management team.",BLANK CHECKS,0,2020,Contact Information,"Golden Bear Plaza 11760 US Highway 1, Suite W506 North Palm Beach, FL 33408",(561) 402-0741,,Sports Entertainment Acquisition Corp.,Financial Information,$437.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SEAH.U,NYSE,40.0,$10.00 - $10.00,$400.0 mil,Goldman Sachs/ PJT Partners LP,,10/2/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Although we may pursue acquisitions in any sector or industry, we will focus our search for opportunities to create value in the sectors where we have leading edge expertise, specifically in the sports, media and entertainment sectors, including traditional and emerging sports as well as film and television production and infrastructure.",BLANK CHECKS,0,2020,Contact Information,"9705 Collins Ave 1901N, Bal Harbour, FL 33154, US",786-650-0074,,Sports Ventures Acquisition,Financial Information,$256mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,AKICU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Deutsche Bank Securities,-,1/6/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our plan is to tap into the backgrounds, experiences and relationships of our board and management team to capture the opportunity in sports tech. New technologies are transforming the sports industry. Key trends include the use of wearables, data analytics, new methods of fan engagement and new esports and gambling platforms. These developments are creating attractive high-growth opportunities. According to Grand View Research, the global sports technology, or sports tech, market in the U.S. is forecast to grow from $12 billion in 2021 to over $36 billion in 2028, a compound annual growth rate of 16.8%. We will focus our efforts in four categories of sports tech: (1) Fan Engagement. Technologies are enhancing the fan experience. Examples include new media platforms, specialized content, virtual and augmented reality, smart stadiums, and online communities. Fans can now connect with their sports in new and exciting ways. (2) Health and Wellness. This category includes wearables and other data analytics that are improving the way that athletes and fitness enthusiasts train, perform, recover, and monitor their well-being. Businesses feature hardware, including new workout equipment and post-workout devices, and software for instruction and workout coaching, analysis, and feedback. (3) Esports. This is one of the fastest growing categories in sports tech. Esports features new games, teams, tournament platforms, and businesses providing sponsorship opportunities for this high-growth category. Much of what has traditionally taken place in the physical realm is now taking place virtually as well. (4) Fantasy Sports and Gambling. Increasing acceptance and legalization of gambling have created exciting new business models. These span content and information, tools for making bets, and new digital platforms for fantasy and gambling. In-game betting will change the way fans watch sports, some refer to this as the gamification of sports. (Note: SportsMap Tech Acquisition Corp. priced its SPAC IPO on Oct. 18, 2021, in line with the terms in its prospectus: 10 million units at $10 each to raise $100 million.)",BLANK CHECKS,0,2021,Contact Information,"5353 West Alabama, Suite 415 Houston, Texas 77056",(713) 479-5302,,SportsMap Tech Acquisition Corp.,Financial Information,,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SMAPU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,Roth Capital Partners/ Craig-Hallum Capital Group,-,10/19/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on a target within the sports and related sectors. Examples of areas that the team intends to focus on include sports franchises, media, data analytics, and technology and services businesses serving those end markets, among others. Our founders have extensive experience in these areas and we believe a business operating in one of these areas would benefit from our operational expertise and the networks of our management team. Our management team is led by Jeffrey Luhnow (Chair and Co-CEO), Tavo Hellmund (Co-CEO and director), and Timothy W. Clark (CFO, COO and director) who bring a combination of strategic, operational, financial and transactional experience paired with a track record of creating significant value, Mr. Luhnow has extensive operating experience in the baseball industry, most recently serving as President of Baseball Operations and General Manager for the Houston Astros, a Major League Baseball, or MLB, team. Prior to the Astros, he served as Vice President of Scouting and Player Development for the St. Louis Cardinals. During his 16 seasons as a senior baseball executive across the two teams, his teams reached the playoffs 9 times, including five League Championships and three World Series Championships.",BLANK CHECKS,0,2020,Contact Information,"2200 S. Utica Place Suite 450 Tulsa, OK 74114",(918) 957-1086,,SportsTek Acquisition Corp.,Financial Information,$156.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SPTKU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Stifel,-,2/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on mobility-related technology businesses. (Incorporated in the Cayman Islands) (Note: Spree Acquisition Corp. I Ltd. priced its SPAC IPO on Dec. 15, 2021, in line with the terms in its prospectus: 17.5 million units at $10 each to raise $175 million.)",BLANK CHECKS,0,2021,Contact Information,"94 Yigal Alon, Building B, 31st floor, Tel Aviv, 6789139, Israel",+972-50-731-0810,,Spree Acquisition Corp. I Ltd.,Financial Information,$227.35mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SHAP.U,NYSE,17.5,$10.00 - $10.00,$175.0 mil,Stifel,-,12/16/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on opportunities that capitalize on the expertise and ability of our team, particularly our executive officers, to identify, acquire and operate a business in the broadly defined sustainability industry. This industry includes, but is not limited to, energy and power (with a focus on renewable energy, biofuels and energy storage), resource management (including energy efficiency, smart grid and green / smart buildings), transportation (including mobility and fueling / charging infrastructure), environmental services (including waste management, pollution control and recycling), water, agriculture / food and advanced materials / chemicals (collectively, “Sustainability”) in the United States and other developed countries. We believe the sustainability industry has the potential to undergo profound changes similar to other industries in the past, such as the transportation industry with airline deregulation in the 1970s and telecom industry following the emergence of wireless technology in the 1990s. William Quinn, our chairman, is the founder and managing partner of Pearl Energy Investment Management. Christopher Sorrells, our CEO, is the lead director of the Renewable Energy Group (REGI) and a former operating partner of Natural Gas Partners’ NGP Energy Technology Partners. Our sponsor is Pearl Energy Investment II. (Note: In an S-1/A filing on Oct. 23, 2020, this blank check or SPAC IPO was cut in size to 20 million units, down from 25 million units, at $10 per unit.)",BLANK CHECKS,0,2020,Contact Information,"2100 McKinney Ave., Suite 1675 Dallas, TX 75201",(214) 308-5230,http://www.sv-ac.com/,Spring Valley Acquisition,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SVSVU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Cowen/ Wells Fargo Securities,Drexel Hamilton/ Siebert Williams Shank,11/24/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search for a target operating in an alternative energy industry, including clean energy and storage, smart grid/efficiency, environmental services and recycling, mobility, water and wastewater management, advanced materials and technology enabled services. (Incorporated in the Cayman Islands)",BLANK CHECK,0,2021,Contact Information,"2100 McKinney Ave., Suite 1675 Dallas, TX 75201",(214) 308-5230,,Spring Valley Acquisition Corp. II,Financial Information,$266.67mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SVIIU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Citigroup/ Guggenheim Securities,-,,,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We currently intend to focus on target businesses in industries that our management team has significant experience with including, but not limited to, media, engineering construction, engineering services, facility management and services, food and beverages, semiconductor, aerospace, paper and pulp, logistics and distribution, IT services, software solutions, tourism, hospitality, aviation, retail, precious metals trading and services, oil and gas, environmental services, steel, household appliances, construction materials and shipping and cruise industries. In principle, we expect to exclude real estate and infrastructure-related sectors. (Note: Springwater Special Situations Corp. priced its SPAC IPO on Aug. 25, 2021, in line with the terms in its prospectus: 15 million units at $10 to raise $150 million.)",BLANK CHECKS,0,2020,Contact Information,"405 Lexington Avenue, 11th Floor New York, New York 10174, US",(212) 818-8800,,Springwater Special Situations Corp.,Financial Information,$156.45mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SWSSU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,"EarlyBirdCapital, Inc.",JonesTrading,8/26/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biopharmaceutical company applying a precision medicine approach to acquiring, developing and commercializing life-changing medicines for underserved patient populations suffering from devastating rare diseases and cancer. We have a differentiated portfolio of small molecule targeted oncology product candidates and are advancing two potentially registrational clinical trials in rare tumor types, as well as several other programs addressing highly prevalent, genetically defined cancers.",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),52,2017,Contact Information,"100 Washington Blvd., Stamford, CT 06902, US",(203) 883-9490,http://www.springworkstx.com,SpringWorks Therapeutics,Financial Information,$753.9mil,$0 mil (last 12 months),$-36.5 mil (last 12 months),IPO Profile,SWTX,NASDAQ,9.0,$18.00 - $18.00,$162.0 mil,​J.P. Morgan/ Goldman Sachs/ Cowen​ ​,Wedbush PacGrow,9/13/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Sprinklr empowers the world’s largest and most loved brands to make their customers happier. We do this with a new category of enterprise software – Unified Customer Experience Management, or Unified-CXM – that enables every customer-facing function across the front office, from Customer Care to Marketing, to collaborate across internal silos, communicate across digital channels, and leverage a complete suite of modern capabilities to deliver better, more human customer experiences at scale – all on one unified, AI-powered platform. The way the world communicates has changed, driven by a shift from traditional channels, like email and phone, to an ever-expanding universe of modern channels, like messaging, chat, text, and social, used by more than 4.6 billion people every day. Customer expectations have changed, too – reset by digital-first brands like Amazon, Uber and Airbnb. Today, 86% of companies expect to compete primarily on the basis of customer experience. To do so, they must communicate instantly with consumers who move fluidly across dozens of channels and resolve customer pain-points in a personalized way. For large enterprises, meeting these expectations is a challenging new reality. Our effective go-to-market strategy has enabled us to grow rapidly, attracting 1,021 customers, including more than 50% of the Fortune 100. As of April 30, 2021, we had 69 customers with subscription revenue equal to or greater than $1.0 million for the trailing 12-month period, which represented approximately 47% of our subscription revenue for this period. Our customers include global enterprises across a broad array of industries and geographies, as well as marketing agencies and government departments along with non-profit and educational institutions. Our customers are located in more than 60 countries and use our platform in more than 50 languages. We see significant opportunity to grow within our existing customer base as our customers increase usage of existing products and/or add additional products. (Note: Sprinklr downsized its IPO at pricing on June 22, 2021, to 16.625 million shares – down from 19 million in the prospectus – at $16 – far below its $18-to-$20 price range – to raise $266 million.)",SERVICES - PREPACKAGED SOFTWARE,2469,2011,Contact Information,"29 West 35th Street 7th Floor New York, NY 10001",(917) 933-7800,http://www.sprinklr.com/,"Sprinklr, Inc.",Financial Information,$4758.74mil,$386.9 mil (last 12 months),$-41.2 mil (last 12 months),IPO Profile,CXM,NYSE,16.6,$16.00 - $16.00,$266.0 mil,Morgan Stanley/J.P.Morgan/Citigroup/Barclays/Wells Fargo Securities,"JMP Securities/KeyBanc Capital Markets	/Oppenheimer & Co./Stifel/William Blair /Blaylock Van, LLC/C.L. King & Associates/Ramirez & Co./Roberts & Ryan",6/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Sprout Social is a powerful, centralized platform that provides the critical business layer to unlock the massive commercial value of social media. Currently, more than 23,000 customers across 100 countries rely on our platform to reach larger audiences, create stronger relationships with their customers and make better business decisions. Sprout Social empowers businesses around the globe to tap into the power and opportunity presented by the shift to social communication. Social media reaches almost half of the world’s population, significantly influences buying behaviors and has changed the way the world communicates. Billions of users are sharing their interests, opinions and values with their social networks every day and are using social media to communicate with and about businesses, organizations and causes on an unprecedented scale. Virtually every aspect of business has been impacted by social media, from marketing, sales and public relations to customer service, product and strategy, creating a need for an entirely new category of software. We offer our customers a centralized, secure and powerful platform to manage this broad, complex channel effectively across their organization.",PREPACKAGED SOFTWARE,610,2010,Contact Information,"131 South Dearborn St., Suite 700, Chicago, IL 60603, US",(866) 878-3231,http://www.sproutsocial.com,Sprout Social,Financial Information,$814.0mil,$96.8 mil (last 12 months),$-24.9 mil (last 12 months),IPO Profile,SPT,NASDAQ,8.8,$17.00 - $17.00,$150.0 mil,Goldman Sachs/ Morgan Stanley,KeyBanc Capital Markets/ William Blair/ Canaccord Genuity/ Stifel,12/13/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a late-stage biopharmaceutical company focused on developing and commercializing novel therapies for rare endocrine disorders with significant unmet medical need. We are initially developing our wholly owned product candidate, tildacerfont, as the potential first non-steroidal therapy to offer markedly improved disease control and reduce steroid burden for patients suffering from classic congenital adrenal hyperplasia, or CAH. Classic CAH is a serious and life-threatening disease with no known novel therapies approved in approximately 50 years. In a 12-week Phase 2a proof-of-concept clinical trial, tildacerfont-treated patients suffering from classic CAH who had poor disease control despite being on standard of care therapy achieved approximately 80% reductions in hormones that are key indicators of poor disease control. Furthermore, 163 subjects across six clinical trials to date have been administered tildacerfont with no drug-related serious adverse events, or SAEs, reported.",Pharmaceuticals,15,2014,Contact Information,"2001 Junipero Serra Boulevard, Suite 640, Daly City, California 94014",(415) 294-1687,https://www.sprucebiosciences.com/,"Spruce Biosciences, Inc.",Financial Information,$318.9mil,$0 mil (last 12 months),$-17.4 mil (last 12 months),IPO Profile,SPRB,NASDAQ,6.0,$15.00 - $15.00,$90.0 mil,Cowen/ SVB Leerink/ Credit Suisse/ RBC Capital Markets,,10/9/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is NOT an IPO. This is a direct listing on the New York Stock Exchange. The NYSE announced Tuesday, May 18, 2021, after the market’s close that the reference price is $50.00 for the Class A common stock being offered by Squarespace. From the NYSE announcement: “NOTE: The Reference Price is NOT an Offering Price. The opening public price will be determined by buy and sell orders collected by the NYSE from broker-dealers. Based on such orders, the Designated Market Maker will determine an opening price in consultation with a financial advisor and pursuant to applicable NYSE rules.) (Note: The company said it expects its stock to start trading on the NYSE on or about May 19, 2021, according to an S-1/A filing dated May 3, 2021. There are no underwriters. Instead, there are financial advisors – in this case, Goldman Sachs and J.P. Morgan are leading a team of 14 investment banks that Squarespace has named as financial advisors. IPOScoop has “No Call” on this deal because it is NOT an IPO.) Our Mission: Squarespace exists to help people with creative ideas stand out and succeed. We enable millions to build a brand and transact with their customers in an impactful and beautiful online presence. Squarespace is a leading all-in-one platform for businesses and independent creators to build a beautiful online presence, grow their brands and manage their businesses across the internet. We offer websites, domains, e-commerce, tools for managing a social media presence, marketing tools and scheduling capabilities. Our easy-to-customize and design-first platform empowers millions of customers in approximately 180 countries. From individual entrepreneurs just starting out to the world’s most iconic businesses, Squarespace helps transform our customers’ visions into reality by creating an impactful, stylish and professional online presence.",SERVICES - PREPACKAGED SOFTWARE,1200,2004,Contact Information,"225 Varick Street, 12th Floor New York, New York 10014",(646) 580-3456,http://www.squarespace.com/,"Squarespace, Inc.",Financial Information,$6803.5mil,$621.15 mil (last 12 months),$30.59 mil (last 12 months),IPO Profile,SQSP,NYSE,40.4,$50.00 - $50.00,$2020.0 mil,Goldman Sachs/ J.P. Morgan/ Barclays/ RBC Capital Markets/ Citigroup/ BofA Securities/ William Blair/ Raymond James/ JMP Securities/ KeyBanc Capital Markets/ Piper Sandler/ Mizuho Securities USA/ Fifth Third Securities/ Citizens Capital Markets,-,5/19/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biotechnology company developing transformative cell therapies for patients with cancer, infectious diseases and other serious conditions. We use our proprietary technology, Cell Squeeze, to physically squeeze cells through a microfluidic chip, temporarily opening the cell membrane and enabling biologic material of interest, or cargo, to diffuse into the cell. This technology allows us to create a broad pipeline of product candidates for different diseases. Our goal is to use the SQZ approach to establish a new paradigm for cell therapies. Our lead product candidate, SQZ-PBMC-HPV, from our SQZ APC platform, is a targeted cancer vaccine that has been designed to generate antigen-specific CD8+ T cell (CD8, CD8 T cell) responses to attack HPV+ tumors. We believe there remains significant unmet need in HPV+ cancers, with over 630,000 new cases every year globally. We are evaluating SQZ-PBMC-HPV in a Phase 1 clinical trial as a monotherapy and in combination with other immuno-oncology agents for the treatment of HPV16+ advanced or metastatic solid tumors, including cervical, head-and-neck, anal, penile, vulvar and vaginal cancer.",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),101,2013,Contact Information,"200 Arsenal Yards Blvd, Suite 210 Watertown, MA 02472",(617) 758-8672,http://www.SQZbiotech.com,SQZ Biotechnologies,Financial Information,$383.6mil,$22.82 mil (last 12 months),$-38.71 mil (last 12 months),IPO Profile,SQZ,NYSE,4.4,$16.00 - $16.00,$70.6 mil,BofA Securities/ Evercore ISI/ Stifel,BTIG,10/30/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on opportunities that contribute in positive ways towards energy transition and clean energy technology. (Incorporated in Bermuda) This is an initial public offering of our securities. Each Stakeholder Aligned Initial Listing, or SAILSM security has an offering price of $10.00 and consists of one Class A share and one-half of one redeemable warrant. Each whole warrant entitles the holder thereof to purchase one Class A share at a price of $11.50 per share, subject to adjustment as provided herein, and only whole warrants are exercisable. (Note: ST Energy Transition I Ltd. priced its SPAC IPO on Dec.2, 2021, in line with the terms in its prospectus: 25 million units at $10 each to raise $250 million.)",BLANK CHECKS,0,2021,Contact Information,"Par-la-Ville Place, 4th Floor 14 Par-la-Ville Road Hamilton, HM08 Bermuda",+1 (441) 295-6935,,ST Energy Transition I Ltd.,Financial Information,$262.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,STET.U,NYSE,25.0,$10.00 - $10.00,$250.0 mil,Morgan Stanley/ DNB Markets,,12/3/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search for prospects within the cannabis industry which are not directly involved in the production, distribution and sale of cannabis (i.e. businesses that “touch the plant”) and that are compliant with all applicable laws and regulations within the jurisdictions in which they are located or operate.",BLANK CHECKS,0,2019,Contact Information,"1345 Abbot Kinney Blvd., Venice, CA 90291, US",(833) 478-2253,,Stable Road Acquisition,Financial Information,$192.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SRACU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Cantor,-,11/8/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"This is the second blank-check company sponsored by an affiliate of Magnetar Capital LLC, which manages investment funds focusing on the energy infrastructure and renewables sector. We intend to focus our search for a target business operating in a sustainability-related industry, which includes, but is not limited to, clean energy and power (including generation, storage, smart grid technologies and hydrogen technologies and fuel cells), sustainable food and agriculture, transportation (including electric vehicles, mobility and fueling or charging infrastructure), resource management (including energy efficiency and carbon capture), environmental services (including waste management, pollution control, water and recycling) and technology-enabled sustainable solutions (including supply chain management) in North America.",BLANK CHECKS,0,2020,Contact Information,"1603 Orrington Avenue, 13th Floor Evanston, Illinois 60201",(847) 905-4500,,Star Peak Corp. II,Financial Information,$437.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,STPC.U,NYSE,35.0,$10.00 - $10.00,$350.0 mil,Credit Suisse/ Goldman Sachs,-,1/6/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We have not selected any business combination target and we have not, nor has anyone on our behalf, initiated any substantive discussions, directly or indirectly, with any business combination target. We intend to focus our search for a target business in the energy and infrastructure sector in North America.",BLANK CHECKS,0,2020,Contact Information,"1603 Orrington Avenue, 13th Floor, Evanston, IL 60201, US",(847) 905 4500,,Star Peak Energy Transition,Financial Information,$437.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,STPK.U,NYSE,35.0,$10.00 - $10.00,$350.0 mil,Credit Suisse/ Goldman Sachs,-,8/18/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While we may pursue an acquisition opportunity in any business, industry, sector or geographical location, we intend to focus on industries that align with the background of our sponsor and Industry Advisors. These industries include the technology, healthcare, consumer, industrials and hospitality & entertainment sectors, which we refer to as our targeted sectors.",Blank Check,0,2019,Contact Information,"777 Third Avenue, 18th Floor New York, New York 10017",(212) 845-7977,,Starboard Value Acquisition,Financial Information,$375.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SVACU,NASDAQ,36.0,$10.00 - $10.00,$360.0 mil,UBS Investment Bank/ Stifel/ Cowen,-,9/10/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a global private markets investment firm focused on providing customized investment solutions and advisory and data services to our clients. Our clients include some of the world’s largest public and private defined benefit and defined contribution pension funds, sovereign wealth funds and insurance companies, as well as prominent endowments, foundations, family offices and private wealth clients, which include high-net-worth and mass affluent individuals. We partner with our clients to develop and build private markets portfolios designed to meet their specific objectives across the private equity, infrastructure, private debt and real estate asset classes.",Investment Advice,526,2019,Contact Information,"StepStone Group Inc. 450 Lexington Avenue, 31st Floor New York, NY 10017",(212) 351-6100,https://www.stepstonegroup.com,StepStone Group Inc.,Financial Information,$425.8mil,$285.6 mil (last 12 months),$46.9 mil (last 12 months),IPO Profile,STEP,NASDAQ,17.5,$18.00 - $18.00,$315.0 mil,JPMorgan/ Goldman Sachs/ Morgan Stanley/ Barclays/ UBS Investment Bank,,9/16/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
