General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"We launched Wish with a simple mission—to bring an affordable and entertaining mobile shopping experience to billions of consumers around the world. Since our founding in 2010, our vision has been to unlock ecommerce for consumers and merchants, by providing consumers access to a vast selection of affordable products and by providing merchants access to hundreds of millions of consumers globally. We have become one of the largest and fastest growing global ecommerce platforms, connecting more than 100 million monthly active users (“MAUs” or “monthly active users”) in over 100 countries to over 500,000 merchants offering approximately 150 million items. Our platform combines technology and data science capabilities, an innovative and discovery-based mobile shopping experience, a comprehensive suite of indispensable merchant services, and a massive scale of users, merchants, and items. This combination has allowed us to become the most downloaded global shopping app for each of the last three years, according to a report from Sensor Tower.1 We are focused on democratizing mobile commerce by making it affordable and accessible to anyone. The global mobile commerce market was $2.1 trillion in 2019 and is expected to more than double to reach $4.5 trillion by 2024. (Note: The ContextLogic, Inc. (Wish) IPO was priced at $24 – at the top of its $22-to-$24 range – and 46.0 million shares, the same number cited in the prospectus, were sold.)",Retail,,2010,Contact Information,"One Sansome Street 40th Floor San Francisco, CA 94104",(415) 432-7323,http://www.wish.com/,ContextLogic Inc. (Wish),Financial Information,$14087.52mil,$2323.0 mil (last 12 months),$-300.0 mil (last 12 months),IPO Profile,WISH,NASDAQ,46.0,$24.00 - $24.00,$1104.0 mil,Goldman Sachs & Co./ J.P. Morgan/ BofA Securities,Citigroup/ Deutsche Bank Securities/ UBS Investment Bank/ RBC Capital Markets/ Credit Suisse,12/16/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Convey Health is a leading healthcare platform that uses technology and processes to improve government-sponsored health plans, including Medicare Advantage (“MA”). Our proprietary modular technology and end-to-end solutions replace or supplement our clients’ existing systems and processes, enabling us to help health plans attract and retain members, improve revenue accuracy, drive cost savings, facilitate regulatory compliance and enhance operational effectiveness. Our clients are primarily Medicare Advantage plans, Medicare Part D plans (“PDP”) including Employer Group Waiver plans (“EGWP”) and pharmacy benefit managers (“PBM”). As of Dec. 31, 2020, our solutions managed over 2.5 million MA members and 1.6 million PDP members. Additionally, our value-based analytics, which are powered by our 28 million member data set, provided actionable insights for nearly 2.1 million MA members in 2020. In total, our solutions addressed over 19% of MA lives. (Note: Convey Parent, also known as Convey Health Solutions, priced its IPO on June 15, 2021, at $14 – the low end of its $14-to-$16 price range – on 13.33 million shares, the same number of shares in the prospectus, to raise",Services - Business Services (Health),3000,2019,Contact Information,"100 SE 3rd Avenue, 26th Floor Fort Lauderdale, FL 33394",(800) 559-9358,http://www.conveyhealthsolutions.com/,Convey Holding (Convey Health Solutions),Financial Information,$1082.15mil,$282.9 mil (last 12 months),$-6.46 mil (last 12 months),IPO Profile,CNVY,NYSE,13.3,$14.00 - $14.00,$186.6 mil,BofA Securities/ Goldman Sachs/ J.P. Morgan/ Barclays ​,"TPG Capital BD, LLC/ Truist Securities/ Canaccord Genuity/ AmeriVet Securities/ Siebert Williams Shank",6/16/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on identifying a prospective target that can benefit from our operational expertise in the technology, media and telecommunications (“TMT”) industry, including the wireless communications industry. Our founder and chairman, Charles W. Ergen, is one of the most prominent and respected figures in the TMT industry with extensive experience in founding and growing multibillion-dollar companies to deliver shareholder value and a track record of executing transformative transactions.  Mr. Ergen has been chairman of the board of directors of DISH Network Corporation, or DISH, since he co-founded the company in 1980. Mr. Ergen also serves as executive chairman and chairman of the board of directors of EchoStar Corporation, or EchoStar. Mr. Ergen has built DISH into the nation’s fourth largest live-linear television programming provider, while delivering additional shareholder value through the spin-off of DISH’s technology and set-top box business into a separate publicly traded company, EchoStar, in 2008. He has been the force behind DISH’s and EchoStar’s growth trajectory, resulting in long-term trust and relationships with investors and the financial community. Mr. Ergen has led DISH and EchoStar through economic cycles, driving growth through organic means and transformative acquisitions.",BLANK CHECKS,0,2020,Contact Information,"5701 S. Santa Fe Dr. Littleton, CO 80120",(303) 472-1542,,CONX Corp.,Financial Information,$937.6mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CONXU,NASDAQ,75.0,$10.00 - $10.00,$750.0 mil,Deutsche Bank Securities,-,10/30/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While we may pursue an acquisition opportunity in any industry or sector, we intend to focus on the consumer sector and consumer-related businesses, which complements our management team’s expertise and which will benefit from our operational value add.",BLANK CHECKS,0,2019,Contact Information,"1 Greenwich Office Park, 2nd Floor, Greenwich, CT 06831, US",(212) 429-2211,,Conyers Park II Acquisition,Financial Information,$500.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CPAA.U,NASDAQ,40.0,$10.00 - $10.00,$400.0 mil,Deutsche Bank Securities/ Goldman Sachs,-,7/18/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on the consumer sector and consumer-related businesses. Our management team is led by James M. Kilts and David J. West, our co-CEOs. Mr. Kilts served as chairman of the board, CEO and president of The Gillette Co., or Gillette, from 2001 until it merged with The Procter & Gamble Co. in 2005; at that time he became vice chairman of the board of Procter & Gamble. Mr. West served as CEO and president of Big Heart Pet Brands (formerly Del Monte Foods) from 2011 to 2015. Mr. West worked closely with Mr. Kilts during this time period, as Mr. Kilts was chairman of the board of Big Heart Pet Brands. (Note: Conyers Park III Acquisition Corp. priced its SPAC IPO on Aug. 9, 2021, in line with the terms in its prospectus: 35 million units at $10 each to raise $350 million.)",BLANK CHECKS,0,2021,Contact Information,"999 Vanderbilt Beach Road, Suite 601 Naples, FL 34108",(212) 429-2211,,Conyers Park III Acquisition Corp.,Financial Information,$437.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CPAAU,NASDAQ,35.0,$10.00 - $10.00,$350.0 mil,Deutsche Bank Securities/ Goldman Sachs/ J.P. Morgan,-,8/10/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our pursuit of acquisition targets in areas where we possess deep investing experience and operating expertise. We will look for opportunities with certain business attributes or in certain categories, including, but not limited to, businesses with consumer-facing technology, subscription or recurring revenue models, marketplaces and networks, or that operate in sectors such as education, social media and dating, and ecommerce. (Incorporated in the Cayman Islands) Our CEO Sam Yagan and our CFO Steve Farsht are the co-founders and managing directors of Corazon Capital. The investment firm’s name, “Corazon,” comes from the Spanish word for “heart,” the prospectus says. Mr. Yagan co-founded and served as the CEO of SparkNotes, which was acquired by Barnes & Noble; MetaMachine, Inc., and OkCupid, which was acquired by InterActiveCorp (IAC)/Match Group. He is the former CEO of Match Group, and during his tenure, Tinder was developed. In 2016, Mr. Yagan joined ShopRunner as its CEO, leading it through its recent acquisition by FedEx Corp. (Note: Corazon Capital V838 Monoceros Corp. priced its SPAC IPO on March 23, 2021, in line with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"222 West Merchandise Mart Plaza Box #2982 Chicago, IL 60654",(872) 215-4602,,Corazon Capital V838 Monoceros Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CRZNU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Citigroup,-,3/24/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a leading specialized distributor of water, wastewater, storm drainage and fire protection products, and related services, to municipalities, private water companies and professional contractors across municipal, non-residential and residential end markets nationwide. Our specialty products and services are used in the maintenance, repair, replacement and construction of water and fire protection infrastructure. We are one of only two national distributors operating across large and highly fragmented markets, which we estimate to represent approximately $27 billion in annual spend. Through our network of approximately 285 branch locations in 47 states and approximately 170 metropolitan statistical areas (“MSAs”) across the U.S., we serve as a critical link between over 4,500 suppliers and a diverse and long-standing base of over 60,000 customers. Given our scale, technical expertise and the specialized and critical nature of the products we distribute, we believe we have been, and will continue to be, well-positioned to drive the adoption of new technologies that enhance the way water is managed, distributed and used. We believe that our sales reach, technical knowledge, broad product portfolio, customer service, project planning and delivery capabilities, and ability to provide local expertise nationwide, make us a critical partner to both our customers and suppliers. We are well-positioned to benefit from industry trends in our end markets, including infrastructure spending to repair and upgrade existing aged infrastructure or to advance water conservation.  (Note: Core & Main priced its IPO on July 22, 2021, at $20 – the low end of its $20-to-$23 range – on 34.88 million shares, the same number of shares in the prospectus, to raise $749.92 million.)","Wholesale Durable Goods - Water mains, wastewater pipes, etc.",3700,1874,Contact Information,"1830 Craig Park Court St. Louis, Missouri 63146",(314) 432-4700,http://www.coreandmain.com/,"Core & Main, Inc.",Financial Information,$5178.71mil,$3855.3 mil (last 12 months),$72.5 mil (last 12 months),IPO Profile,CNM,NYSE,34.9,$20.00 - $20.00,$749.9 mil,Goldman Sachs/ Credit Suisse/ J.P. Morgan/ BofA Securities/ Baird/ Citigroup/ RBC Capital Markets/ Barclays/ Deutsche Bank Securities,Truist Securities/ Nomua/ Natixis/ Drexel Hamilton/ R. Seelaus & Co./ Ramirez & Co./ Siebert Williams Shank,7/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to invest in fast-growing technology companies. We are led by a team of proven venture capital investors. We seek to build upon the experience and successes of Corner Ventures, a venture capital firm affiliated with the management, and co-founder of its predecessor firm, DAG Ventures. John Cadeddu, our co-chairman and Marvin Tien, our co-chairman and CEO, serve as general partners and managing directors of Corner Ventures. Corner Ventures is an American venture capital firm that invests into early growth rounds of high-potential companies, typically leading the round in which they invest. Selected examples of these investments include Eventbrite, Inc. (NYSE: EB); FireEye, Inc. (NASDAQ: FEYE); Grubhub Inc. (NYSE: GRUB); Nextdoor Inc.; OptiMedica Corporation (acquired by Abbott Medical Optics (“AMO”)); WeWork Companies Inc.; Wix.com Ltd. (NASDAQ: WIX), Xoom Corporation (listed as XOOM on the Nasdaq Global Select Market prior to being acquired by PayPal) and Yelp Inc. (NYSE: YELP). (Note: This SPAC IPO was upsized at pricing to 35 million units, from 30 million units in the prospectus, at $10 each.)",BLANK CHECKS,0,2020,Contact Information,"251 Lytton Avenue, Suite 200 Palo Alto, California 94301",(650) 543-8180,,Corner Growth Acquisition Corp.,Financial Information,,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,COOLU,NASDAQ,35.0,$10.00 - $10.00,$350.0 mil,Cantor,-,12/17/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Note: This is the second blank-check company — in a group of three under the Corner Growth Acquisition name – established by John Cadeddu and Marvin Tien, the co-founders and general partners of Corner Ventures, a venture capital firm focused on investing in fast-growing technology companies. (Incorporated in the Cayman Islands) Our focus will be on the technology industry in the United States and other countries. Corner Growth Acquisition Corp. 2 was incorporated as a Cayman Islands exempt company on Feb. 10, 2021, and we are led by a team of proven venture capital investors. Corner Ventures and its predecessor funds have backed over 180 different companies, with 30 public exits and 72 exits via acquisition, and maintain a network of relationships with leading early-stage investors, entrepreneurs and executives. Selected examples include: Ambarella, Inc. (NASDAQ: AMBA), Bloom Energy Corp. (NYSE: BE), Eventbrite, Inc. (NYSE: EB), FireEye, Inc. (NASDAQ: FEYE), Glassdoor, Inc. (acquired by Recruit Holdings Co., Ltd.), Grubhub Inc. (NYSE: GRUB), iZettle AB (acquired by PayPal Holdings Inc. (“PayPal”)), Jasper Technologies, Inc. (acquired by Cisco Systems), Nextdoor Inc., 1Life Healthcare, Inc. (NASDAQ: ONEM), OptiMedica Corp. (acquired by Abbott Medical Optics (“AMO”)), Silver Peak Systems, Inc. (acquired by Hewlett Packard Enterprise (“HPE”)), Wealthfront Inc., WeWork Companies Inc., Wix.com Ltd. (NASDAQ: WIX), Xoom Corp. (listed as XOOM on the Nasdaq Global Select Market prior to being acquired by PayPal) and Yelp Inc. (NYSE: YELP). (Note: Corner Growth Acquisition Corp. 2 priced its SPAC IPO on June 16, 2021, in line with the terms in its prospectus: 17.5 million units at $10 each to raise $175 million.)",BLANK CHECKS,0,2021,Contact Information,"251 Lytton Avenue, Suite 200 Palo Alto, California 94301",(650) 543-8180,http://www.Cgac2.cornergrowth.com/,Corner Growth Acquisition Corp. 2,Financial Information,$218.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TRONU,NASDAQ,17.5,$10.00 - $10.00,$175.0 mil,Cantor,-,6/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: CorpHousing revamped its IPO in an S-1/A filing dated Feb. 7, 2022, by increasing the number of units and cutting the price range: 4,285,714 units, up from 2,307,692 units, at $3.00 to $4.00, down from an initial price range of $6.00 to $7.00, to raise $15.02 million – the same amount as the initial estimated proceeds. Each unit consists of one share of common stock and one warrant. Each whole warrant entitles the holder to purchase one share of common stock. The stock will trade under the proposed symbol “CHG” – and the warrants will trade under the proposed symbol “CHG WS” – both on the NYSE – American.) We are engaged in the short-term rental of individual and multi-family units to guests across major metropolitan cities in the United States. Our goal is to leverage technology to cost-effectively identify, acquire, furnish, manage and market these units to business and vacation travelers, while providing our guests Heroic ServiceTM under our consumer brand, SoBeNY. We are building a growing portfolio of leased properties that we seek to provide to guests for short-term stays at rental and occupancy rates that exceed our total cost and expenses for such properties. Our acquisition initiatives also include leasing portfolios of unreserved rooms at hotels or leasing closed hotels and reopening them under our brands, including SoBeNY. We also are exploring attractive lease acquisition opportunities in circumstances where owners are converting formerly commercial buildings into residential and rental units. Our principal operating goal is to provide travelers with access to quality alternative accommodations that meet their broad travel accommodations criteria, while providing benefits to the property owners from which we lease our portfolio units. As of the date of this prospectus, we operated 490 accommodation units in nine cities in the United States, with an additional 945 units anticipated to come online by June 30, 2022. Our goal is to be operating between 2,500 and 3,000 units in 12 cities by the end of 2022. We also plan to launch international operations in 2022 and are currently evaluating London and Paris for launch of our first commercial international operations. We seek to offer short-stay travelers a better way to vacation or conduct business on the road by offering our portfolio of high-quality accommodations units in desirable locations. According to “Travel Accommodation Market Outlook — 2026” published by Allied Market Research (“AMR”), the global travel accommodation market size was $632.8 billion in 2018, and it is projected to reach $893 billion by 2026. We offer travelers what we believe is a better combination of accommodations and service than they can get from available alternatives. Typical chain hotel offerings can be impersonal and bland, home share hosts can be unreliable and often provide little to no guest support or services, and boutique hotels are often priced far beyond the value they deliver. We offer short-stay travelers a variety of accommodations in styles and sizes that deliver in the key areas (such as location and safety) we believe are important to all travelers — from leisure vacationers to on-the-road professionals — all with highly attentive service, from booking to stay to checkout.",Short-term rental housing,107,2017,Contact Information,"2125 Biscayne Blvd Suite 253 Miami, Florida 33137",833-723-7368,http://www.corphousinggroup.com/,"CorpHousing Group, Inc.",Financial Information,$326.52mil,$16.35 mil (last 12 months),$-4.35 mil (last 12 months),IPO Profile,CHG,NYSE - American,4.3,$3.00 - $4.00,$15.0 mil,Maxim Group LLC,-,2/10/2022,,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Day-to-Day
General Information,"We are a leading global provider and innovator of high-performance gear for gamers and content creators. We design industry-leading gaming gear that helps digital athletes, from casual gamers to committed professionals, to perform at their peak across PC or console platforms, and streaming gear that enables creators to produce studio-quality content to share with friends or to broadcast to millions of fans. We develop and sell high-performance gaming and streaming peripherals, components and systems to enthusiasts globally.",COMPUTER PERIPHERAL EQUIPMENT,1990,1994,Contact Information,"47100 Bayside Pkwy, Fremont, CA 94538, US",(510) 657-8747,http://www.corsair.com,Corsair Gaming,Financial Information,$1561.45mil,$1299.9 mil (last 12 months),$31.4 mil (last 12 months),IPO Profile,CRSR,NASDAQ,14.0,$17.00 - $17.00,$238.0 mil,Goldman Sachs/ Barclays/ Credit Suisse/ Macquarie/ Baird/ Cowen/ Stifel,"Wedbush Securities/ Academy Securities,",9/23/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Financial services and business services are in focus at this newly organized blank check company, backed by Corsair Capital and incorporated in the Cayman Islands. Our sponsor is an affiliate of Corsair Capital, one of the longest-standing private equity investors in the financial and business services industries, having been founded in 1992. Since inception, Corsair Capital has led over $11 billion of investments across its global private equity and infrastructure platforms. As a preeminent financial services specialist, Corsair Capital has developed deep expertise and an extensive network within the global financial and business services industry. The firm invests in high-growth, asset-light businesses that operate at the crossroads of technology transformation and financial services complexity, requiring Corsair Capital’s sectoral knowledge and network to drive value. D.T. Ignacio Jayanti has served as our CEO and a member of our board of directors since January 2021, and will be appointed as Chairman of our board of directors. Mr. Jayanti joined Corsair Capital in 1993, and currently serves as its Managing Partner and Chairman of the Buy-outs Investment Committee and as a member of the Infrastructure Investment Committee of Corsair’s corporate private equity funds. (Note: Corsair Partnering downsized its IPO at pricing on June 30, 2021, to 25 million units, down from 35 million units, at $10 each to raise $250 million.)",BLANK CHECKS,0,2020,Contact Information,"717 Fifth Avenue, 24th Floor New York, NY 10022",(212) 224-9400,,Corsair Partnering Corp.,Financial Information,$350mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CORS.U,NYSE,25.0,$10.00 - $10.00,$250.0 mil,Evercore ISI,-,7/1/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical stage biopharmaceutical company pioneering a novel disease-modifying therapeutic approach to treat what we believe to be a key underlying cause of Alzheimer’s and other degenerative diseases. Our approach is based on the seminal discovery of the presence of Porphyromonas gingivalis, or P. gingivalis, and its secreted toxic virulence factor proteases, called gingipains, in the brains of greater than 90% of more than 100 Alzheimer’s patients observed across multiple studies to date. Additionally, we have observed that P. gingivalis infection causes Alzheimer’s pathology in animal models, and these effects have been successfully treated with a gingipain inhibitor in preclinical studies.",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),19,2012,Contact Information,"269 East Grand Avenue, South San Francisco, CA 94080, US",(415) 910-5717,http://www.cortexyme.com,Cortexyme,Financial Information,$442.2mil,$0 mil (last 12 months),$-12.5 mil (last 12 months),IPO Profile,CRTX,NASDAQ,4.4,$17.00 - $17.00,$75.0 mil,BofA Merrill Lynch/ Credit Suisse,Canaccord Genuity/ JMP Securities,5/9/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our mission is to empower enterprises to build, manage and operate modern mission-critical applications at the highest scale and performance. Couchbase provides a leading modern database for enterprise applications. Enterprises rely on Couchbase to power the core applications their businesses depend on, for which there is no tolerance for disruption or downtime. Our database is versatile and works in multiple configurations, from cloud to multi- or hybrid-cloud to on-premise environments to the edge, and can be run by the customer or managed by us. We have architected our database on the next-generation flexibility of NoSQL, embodying a “not only SQL” approach. We combine the schema flexibility unavailable with legacy databases with the power and familiarity of the SQL query language, the lingua franca of database programming, into a single, unified platform. Our cloud-native platform provides a powerful modern database that serves the needs of both enterprise architects and application developers. We built Couchbase for the most important, mission-critical applications for the largest enterprises, with the highest performance, reliability, scalability and agility requirements. Any compromise of these requirements could cause these applications to fail—stopping or delaying package delivery for shipping companies, interrupting reservations for travel companies or causing product shortages in stores for retailers. We have spent over a decade building a platform architected to solve our customers’ most difficult database challenges, from scale to flexibility to deployment. This includes enabling Couchbase to not just simply run in the cloud, but to run anywhere from public clouds to hybrid environments and even all the way to the edge, in truly distributed environments with flexibility in and between those environments. We have 549 customers spanning across more than 50 countries. Our customers are comprised of over 30% of the Fortune 100. Our customers include BT (British Telecommunications), Carnival (the cruise line), Domino’s (pizza) and PVH Europe, a fashion company. *Revenue and net loss figures are for the 12 months that ended April 30, 2021. (Note: Couchbase upsized its IPO at pricing on July 21, 2021, to $24 – above its $20-to-$23 range – on 8.34 million shares, up from 7 million shares in the prospectus, to raise $200.16 million. Couchbase filed confidential IPO documents with the SEC on Feb. 10, 2021.)",SERVICES - PREPACKAGED SOFTWARE,597,2008,Contact Information,"3250 Olcott Street Santa Clara, California 95054",(650) 417-7500,http://www.couchbase.com/,"Couchbase, Inc.",Financial Information,$861.51mil,$108.2 mil (last 12 months),$-43.2 mil (last 12 months),IPO Profile,BASE,NASDAQ,8.3,$24.00 - $24.00,$200.2 mil,Morgan Stanley/ Goldman Sachs,Barclays/ RBC Capital Markets/ William Blair/ Stifel/ Baird/ Oppenheimer & Co.,7/22/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on businesses in the sports, media and data analytics sectors, with a focus on professional sports businesses, which complement our management team’s expertise and will benefit from its strategic and hands-on operational leadership. (Incorporated in the Cayman Islands) Paul Conway, our CEO, is the co-founder of Pacific Media Group (PMG), a leading financier and distributor of films. PMG is also a leading investor in European football (soccer). Mr. Conway previously was a managing director in the media investment banking group with Oppenheimer & Co. (Note: Counter Press Acquisition priced its SPAC IPO on Feb. 8, 2022, in sync with the terms in its prospectus: 7.5 million units at $10 each to raise $75 million.)",BLANK CHECKS,0,2021,Contact Information,"1981 Marcus Avenue, Suite 227 Lake Success, NY 11042",(718) 775-3013,,Counter Press Acquisition Corp.,Financial Information,$98.46mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CPAQU,NASDAQ,7.5,$10.00 - $10.00,$75.0 mil,BTIG/ EarlyBirdCapital,-,2/9/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our Mission: To create a world where customers wonder: “How did I ever live without Coupang?” We are building the next-generation experience for e-commerce. We believe that by investing for the long term in technology and infrastructure with a fanatical culture of customer centricity, we are delivering a superior customer experience at a lower cost and are continuing to redefine standards for e-commerce worldwide. We reimagined the e-commerce experience with our Rocket Delivery service: •Dawn and Same-Day Delivery. Millions of items every day—including fresh groceries—are delivered within hours via Dawn Delivery (ordered as late as midnight, arrive before 7am) or Same-Day Delivery (ordered in the morning, arrive same-day). •Next-Day or Faster Delivery for Nearly 100% of Orders. Customers are eligible for free, one-day delivery nationwide 365 days a year—even the day before gift-giving holidays like Christmas or Korean Thanksgiving. We have the fastest delivery service compared to other top product e-commerce players in Korea. •Vast Selection – Customers can order from millions of items across almost every category of goods—from tomatoes to TVs—for next-day delivery. (Note: Coupang upsized its IPO at pricing on March 10, 2021, to 130 million shares, up from 120 million, at $35 – $1 above the top of its upwardly revised range of $32 to $34 – to raise $4.55 billion.)",Retail - Internet & Mobile - Goods and Services,50000,2010,Contact Information,"Tower 730, 570, Songpa-daero, Songpa-gu, Seoul Republic of Korea 05510",+82 (2) 6150-5422,,Coupang,Financial Information,$62095.04mil,$11967.3 mil (last 12 months),$-474.9 mil (last 12 months),IPO Profile,CPNG,NYSE,130.0,$35.00 - $35.00,$4550.0 mil,Goldman Sachs/Allen & Co./J.P.Morgan/Citigroup,HSBC/Deutsche Bank Securities/UBS Investment Bank/Mizuho Securities/CLSA,3/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our mission is to provide universal access to world-class learning so that anyone, anywhere has the power to transform their life through learning. We believe that education is the source of human progress. In today’s economy in which the skills needed to succeed are rapidly evolving, education is becoming more important than ever. As automation and digital disruption are poised to replace unprecedented numbers of jobs worldwide, giving workers the opportunity to upskill and reskill will be crucial to raising global living standards and increasing social equity. Online education will play a critical role, enabling anyone, anywhere, to gain the valuable skills they need to earn a living in an increasingly digital economy. We have built a global platform connecting learners, educators, and institutions, providing world-class educational content that is affordable, accessible, and relevant. We partner with over 200 leading educational institutions and industry partners to bring quality higher education to a broad range of individuals, academic institutions, organizations, and governments. We use the term organizations for Coursera for Business customers within our Enterprise segment. Our offerings range from Guided Projects to courses to fully online degrees, allowing learners to discover and access relevant and affordable content, consume it on a flexible schedule, and build upon their progress towards a broader program of study with a more advanced credential. Our business has experienced rapid growth. As of Dec. 31, 2020, more than 77 million learners had registered on our platform, and over 2,000 organizations, 4,000 academic institutions, and 300 government entities had used our platform to upskill and reskill their employees, students, and citizens. We generated revenue of $184.4 million and $293.5 million for the years ended Dec. 31, 2019 and 2020, respectively, representing a growth rate of 59%. Our net loss was $46.7 million and $66.8 million for the years ended Dec. 31, 2019 and 2020, respectively. (Note: Coursera priced its IPO on March 30, 2021, at $33 – the top of its $30-to-$33 range – on 15.73 million shares to raise $519.09 million.)",SERVICES - PREPACKAGED SOFTWARE - Online education,779,2011,Contact Information,"381 E. Evelyn Ave. Mountain View, California 94041",(650) 963-9884,http://coursera.org/,"Coursera, Inc.",Financial Information,$4103.51mil,$293.5 mil (last 12 months),$-66.8 mil (last 12 months),IPO Profile,COUR,NYSE,15.7,$33.00 - $33.00,$519.1 mil,Morgan Stanley/ Goldman Sachs/ Citigroup/ UBS Investment Bank,KeyBanc Capital Markets/ Raymond James/ Stifel/ Truist Securities/ William Blair/ D.A. Davidson/ Needham & Co./ Loop Capital Markets/ Telsey Advisory Group,3/31/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"COVA Acquisition Corp. is a newly organized blank check company incorporated as a Cayman Islands exempt company on Dec. 11, 2020. We currently intend to focus our efforts on identifying high growth technology and tech-enabled businesses in Southeast Asia in the consumer internet, ecommerce, and software industries. We will focus on targets within these industries that are being disrupted by advances in technology and on technology paradigms, including artificial intelligence (“AI”), automation, data science, ecommerce and Software-as-a-Service (“SaaS”). (Note: COVA Acquisition priced its IPO on Feb. 4, 2021, according to the prospectus terms: 25 million units at $10 each.)",BLANK CHECKS,0,2020,Contact Information,"530 Bush Street, Suite 703 San Francisco, CA 94108, US",(415) 800-2289,,COVA Acquisition,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,COVAU,NASDAQ,25.0,$10.00 - $10.00,$250.0 mil,Cantor,"Odeon Capital Group, LLC",2/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Credo is an innovator in providing secure, high-speed connectivity solutions that deliver improved power and cost efficiency as data rates and corresponding bandwidth requirements increase exponentially throughout the data infrastructure market. (Incorporated in the Cayman Islands) Our innovations ease system bandwidth bottlenecks while simultaneously improving on power, security and reliability. Our connectivity solutions are optimized for optical and electrical Ethernet applications, including the emerging 100G (or Gigabits per second), 200G, 400G and 800G port markets. Our products are based on our proprietary Serializer/Deserializer (SerDes) and Digital Signal Processor (DSP) technologies. Our product families include integrated circuits (ICs), Active Electrical Cables (AECs) and SerDes Chiplets. Our intellectual property (IP) solutions consist primarily of SerDes IP licensing. (Note: Credo Technology Group Holding, Ltd. cut its IPO at pricing on Jan. 26, 2022: 20 million shares, down from 25 million in the prospectus, at $10 – the bottom of the $10-to-$12 range – to raise $200 million. That’s far below the estimated IPO proceeds of $275 million, had the full 25 million shares been priced at the $11 mid-point.)",SEMICONDUCTORS & RELATED DEVICES,354,2008,Contact Information,"c/o Maples Corporate Services, Limited, PO Box 309, Ugland House Grand Cayman, KY1-1104, Cayman Islands",(408) 664-9329,http://www.credosemi.com/,Credo Technology Group Holding Ltd.,Financial Information,$1399.5mil,$70.4 mil (last 12 months),$-24.9 mil (last 12 months),IPO Profile,CRDO,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Goldman Sachs/BofA Securities/ Cowen/ Mizuho Securities/ Needham & Co./Stifel,Craig-Hallum/ Roth Capital Partners/ Cathay Securities Corp.,1/27/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
