General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"(Note: Instructure is an EdTech company whose principal stockholder is Thoma Bravo, the private equity firm. After the IPO, Thoma Bravo will still own a controlling equity stake in Instructure.) Instructure’s mission is to elevate student success, amplify the power of teachers everywhere, and inspire everyone to learn together by applying the power of simple, purposeful, and transformative software to the important challenge of educating the world’s population. From the inception of a teacher’s lesson through a student’s mastery of a concept, Instructure personalizes, simplifies, organizes, and automates the entire learning lifecycle through the power of technology. Our learning platform delivers the elements that leaders, teachers, and learners need – a next-generation Learning Management System (“LMS”), robust assessments for learning, actionable analytics, and engaging, dynamic content. Schools standardize on Instructure’s solutions as their core learning platform because we bring together all of the tools that students, teachers, parents, and administrators need to create an accessible and modern learning environment. Our platform is cloud-native, built on open technologies, and scalable across thousands of institutions and tens of millions of users worldwide. We are the LMS market share leader in both Higher Education and paid K-12, with over 6,000 global customers, representing Higher Education institutions and K-12 districts and schools in more than 90 countries. We are maniacally focused on our customers and enhancing the teaching and learning experience. As such, we continuously innovate to grow the footprint of our platform, including through our acquisitions of Portfolium to add online skills portfolio capabilities for Higher Education students and MasteryConnect and Certica to add K-12 assessment and analytics capabilities. Our platform becomes deeply ingrained into our customers’ instructional workflows. (Note: Instructure priced its IPO on July 21, 2021, at $20 – the mid-point of its $19-to-$21 range – on 12.5 million shares, the same number of shares in the prospectus, to raise $250 million.)",SERVICES - PREPACKAGED SOFTWARE,1110,2008,Contact Information,"6330 South 3000 East, Suite 700, Salt Lake City, Utah 84121",(800) 203-6755,http://www.instructure.com/,"Instructure Holdings, Inc.",Financial Information,$2770.0mil,$324.65 mil (last 12 months),$-211.04 mil (last 12 months),IPO Profile,INST,NYSE,12.5,$20.00 - $20.00,$250.0 mil,Morgan Stanley/ J.P. Morgan/ Citigroup,Jefferies/ Macquarie Capital/ Baird/ BTIG/ Raymond James/ Truist Securities/ William Blair/ Academy Securities/ C.L. King & Associates/ Drexel Hamilton/ Ramirez & Co.,7/22/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a blank check company formed in 2018 that will seek to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses or assets, which we refer to throughout this prospectus as our initial business combination. We currently intend to concentrate our efforts on identifying businesses providing insurance or insurance related services, with particular emphasis on insurance distribution businesses, regulated insurance or reinsurance businesses, and insurance related technology businesses. We are not, however, required to complete our initial business combination with an insurance business. While we may pursue a business combination outside of that industry, we believe a focus on the insurance sector best combines the expertise and experience of our management team with a sector that offers attractive investment opportunities.",Blank Check,0,2018,Contact Information,"2929 Arch Street, Suite 1703, Philadelphia, PA 19104-2870",(215) 701-9555,,INSU Acquisition Corp. II,Financial Information,$273.86mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,INAQU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Cantor,Northland Capital Markets,9/3/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We currently intend to concentrate our efforts on identifying businesses providing insurance or insurance-related services, with particular emphasis on insurance distribution businesses, regulated insurance or reinsurance businesses, and insurance-related technology businesses. (Note: This is the third blank-check company, also known as a special-purpose acquisition company (SPAC), created with financial backing from Cohen & Co., of Philadelphia, and led by John Butler, the president and CEO of Cohen & Co.) (Note: INSU Acquisition Corp. III upsized its IPO to 21.8 million units, from 20 million in the prospectus, at $10 each to raise $218 million.)",BLANK CHECKS,0,2020,Contact Information,"2929 Arch Street, Suite 1703 Philadelphia, PA 19104-2870",(215) 701-9555,,INSU Acquisition Corp. III,Financial Information,$273.9mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IIIIU,NASDAQ,21.8,$10.00 - $10.00,$218.0 mil,Cantor/ Wells Fargo Securities,-,12/18/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We currently intend to concentrate our efforts on identifying businesses providing insurance or insurance related services, with particular emphasis on regulated insurance or reinsurance companies. We are not, however, required to complete our initial business combination with an insurance business. While we may pursue a business combination outside of that industry, we believe a focus on the insurance sector best combines the expertise and experience of our management team with a sector that offers attractive investment opportunities.",BLANK CHECKS,0,2018,Contact Information,"2929 Arch Street, Suite 1703, Philadelphia, PA 19104-2870, US",(215) 701-9555,,Insurance Acquisition,Financial Information,$180.3mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,INSUU,NASDAQ,13.1,$10.00 - $10.00,$131.0 mil,Cantor/ BTIG,-,3/20/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our mission is to enable professional and financial services firms to better connect their people, processes, and data through AI-powered software solutions. Intapp is a leading provider of industry-specific, cloud-based software solutions for the professional and financial services industry globally. We empower the world’s premier private capital, investment banking, legal, accounting, and consulting firms with the technology they need to meet rapidly changing client, investor, and regulatory requirements, deliver the right insights to the right professionals, and operate more competitively. Our Intapp Platform is purpose-built to modernize these firms. The platform facilitates greater team collaboration, digitizes complex workflows to optimize deal and engagement execution, and leverages proprietary AI to help nurture relationships and originate new business. By better connecting their most important assets—people, processes, and data—our platform helps firms increase client fees and investment returns, operate more efficiently, and better manage risk and compliance. The professional and financial services industry is one of the largest sectors in the global economy. Firms in this industry operate in a highly connected ecosystem, providing valuable expertise, insight, and advice to a broad range of companies across multiple transactions and engagements. The industry is competitive and uniquely structured around highly experienced partners and professionals who leverage knowledge, intellectual capital, and relationships to succeed, as opposed to providing physical goods. Firms must manage an intricate web of complex, non-linear relationships spread across various functions, processes, and personnel while also navigating an ever-changing regulatory environment. Historically, firms in the professional and financial services industry have either relied on internally built technology solutions and legacy on-premises software or attempted to use horizontal software providers for their industry-specific technology needs. Internally built or legacy solutions tend to be outdated, expensive, and cumbersome to maintain, while horizontal solutions do not align well with how these firms operate and require heavy customization. As a result, we believe these firms are increasingly embracing industry-specific software and AI technology to achieve improved levels of growth, investment, returns, productivity, risk management, and a differentiated experience for their clients, teams, and investors. Our deep understanding of the professional and financial services industry has enabled us to develop a suite of solutions on the Intapp Platform tailored to address these challenges faced by firms. We offer two solutions: DealCloud is our deal and relationship management solution for financial services firms. The solution manages firms’ market relationships, prospective clients and investments, current engagements and deal processes, and operations and compliance activities, allowing investors and advisors to react faster, make better decisions, and execute the best deals. For investment banks and advisory firms, this helps enhance their coverage models, achieve greater win rates, and drive higher success fees. For investors, this helps increase origination volume, support investment selection, and drive greater returns. OnePlace is our solution to manage all aspects of a professional services firm’s client and engagement lifecycle. The solution improves client strategy and targeting, business development and origination, and work delivery, increasing financial performance and regulatory compliance. Professionals make better decisions faster by leveraging more institutional knowledge from across the firm. We believe our solutions provide us with a competitive advantage, driven by our deep domain expertise gained over 20 years of serving professional and financial services firms. We have cultivated difficult-to-replicate, privileged access to these firms to develop thorough expertise in how they work and what they need. Clients value our scalable platform’s differentiated domain expertise, purpose-built capabilities, comprehensive end-to-end offering, data-driven AI insights, and industry brand. Our client base represents many of the world’s premier professional and financial services firms, including 96 of the Am Law 100 law firms, 7 of the Top 8 accounting firms, and over 900 private capital and investment banking firms. We sell our software on a subscription basis through a direct enterprise sales model. As of March 31, 2021, we had over 1,600 clients. Our business has historically grown through a combination of expanding within our existing client base—including additional users and capabilities—and selling to new clients. We have had success in driving customers to further adoption, and currently have more than 20 clients with contracts greater than $1 million of annual recurring revenues (“ARR”). With our scalable, modular cloud-based platform, we believe we are well positioned to continue our growth. (Note: Intapp priced its IPO at $26 – slightly below the mid-point of its $25-to-$28 price range – on 10.5 million shares, the same number in the prospectus, to raise $273 million.)",SERVICES - PREPACKAGED SOFTWARE,754,2012,Contact Information,"3101 Park Blvd Palo Alto, CA 94306",(650) 852-0400,http://www.intapp.com/,"Intapp, Inc.",Financial Information,$1557.67mil,$200.93 mil (last 12 months),$-39.14 mil (last 12 months),IPO Profile,INTA,NASDAQ,10.5,$26.00 - $26.00,$273.0 mil,J.P. Morgan/ BofA Securities/ Credit Susse,Piper Sandler/ Raymond James/ Oppenheimer & Co./ Stifel/ Truist Securities,6/30/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Australia or New Zealand tech companies are in focus. We intend to target a business combination with a technology-oriented company in Australia and/or New Zealand. We are one of only a few SPACs primarily focused on acquisition targets in Australia and/or New Zealand. We believe that Australia and New Zealand have economic and social environments suitable for companies to innovate and develop new technologies and/or business models with potential for international expansion. We intend to focus on the rapidly growing universe of companies and entrepreneurs in Australia and/or New Zealand that apply technology and innovation to our everyday lives. Our management team possesses a synergistic combination of executive, strategic, operational, financial, and transactional experience in this region, and has demonstrated a track record of identifying and creating stockholder value at a wide array of technology, financial services, manufacturing, consulting, and fast-moving consumer goods companies. We believe that the experience and expertise of our management team will make us an attractive partner to potential target businesses, enhance our ability to complete a successful business combination, and bring value to the business following our initial business combination. Note: Qualified institutional buyers indicated for up to $99 million of the IPO, the prospectus says. (Note: Integral Acquisition Corp. I priced its SPAC IPO on Nov. 2, 2021, in line with the terms in its prospectus: 10 million units at $10 each to raise $100 million.)",BLANK CHECKS,0,2021,Contact Information,"667 Madison Avenue New York, New York 10065",(212) 209-6132,,INTEGRAL ACQUISITION CORP. 1,Financial Information,$125.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,INTEU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,Wells Fargo Securities,-,11/3/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"IAS is a leading digital advertising verification company by revenue. Our mission is to be the global benchmark for trust and transparency in digital media quality for the world’s leading brands, publishers, and platforms. With our cloud-based technology platform and the actionable insights it provides, we deliver independent measurement and verification of digital advertising across all devices, channels, and formats, including desktop, mobile, connected TV (“CTV”), social, display, and video. Our proprietary and Media Rating Council (the “MRC”) accredited Quality Impressions™ metric is designed to verify that digital ads are served to a real person rather than a bot, viewable on-screen, and appear in a brand-safe and suitable environment in the correct geography. Without an independent evaluation of digital advertising quality, brands and their agencies previously relied on a wide range of publishers and ad platforms to self-report and measure the effectiveness of campaigns without a global benchmark to understand success. We are an independent, trusted partner for buyers and sellers of digital advertising to increase accountability, transparency, and effectiveness in the market. We help advertisers optimize their ad spend and better measure consumer engagement with campaigns across platforms, while enabling publishers to improve their inventory yield and revenue. As a leading ad verification partner, we have deep integrations with all the major advertising and technology platforms including Amazon, Facebook, Google, Instagram, LinkedIn, Microsoft, Pinterest, Snap, Spotify, The Trade Desk, Twitter, Verizon Media, Xandr, and YouTube. Our platform uses advanced artificial intelligence (“AI”) and machine learning (“ML”) technologies to process over 100 billion daily web transactions on average. With this data, we deliver real-time insights and analytics to our global customers through our easy-to-use IAS Reporting Platform helping brands, agencies, publishers, and platform partners improve media quality and campaign performance. Our customers, consisting collectively of advertising customers and publisher customers, currently activate our solutions globally across 111 countries. We serve customers globally with 11 offices in 8 countries. Our efficient go-to-market strategy has fueled our growth and ability to serve 2,062 current customers, including both 1,924 advertising customers and 138 publisher customers, as of March 31, 2021. We serve 35% of the top 150 U.S. advertisers. Our net revenue retention of advertising customers were 132% and 110% as of March 31, 2020 and 2021, respectively. The digital advertising market is expected to reach $526 billion in global spend by 2024, growing at a compound annual growth rate of 12% from 2020 to 2024, according to eMarketer. We intend to capitalize on this opportunity and several high growth segments including programmatic, contextual, social, and connected TV. We believe that growing our global customer base represents a significant long-term opportunity, especially for markets outside of the U.S. and Western Europe. (Note: Integral Ad Science priced its IPO on June 29, 2021, at $18 – above its $15-to-$17 price range – on 15 million shares, the same number in the prospectus, to raise $270 million.)",Services - Computer Programming,651,2009,Contact Information,"95 Morton St., 8th Floor New York, NY 10014",(646) 278-4871,http://www.integralads.com/,Integral Ad Science Holding,Financial Information,$2383.36mil,$253.54 mil (last 12 months),$-20.7 mil (last 12 months),IPO Profile,IAS,NASDAQ,15.0,$18.00 - $18.00,$270.0 mil,Morgan Stanley/ Jefferies/ Barclays/ Evercore ISI,Wells Fargo Securities/ BMO Capital Markets/ Oppenheimer & Co./ Raymond James/ Stifel/ Academy Securities/ Blaylock Van LLC/ Penserra Securities LLC/ R. Seelaus & Co./ Siebert Williams Shank,6/30/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search in North America on railroad companies that transport bulk commodities, terminal companies that transload bulk commodities to and from railroads and pipelines, trucks, and ports, the companies that produce bulk commodities moved by railroads in large volumes, and the rail cars that are used to transport bulk commodities. Bulk commodities include grains and vegetable oils, mineral and metallic ores and concentrates, energy fuels, biofuels, cement and aggregates, and other goods and commodities essential to modern economies. This vertical integration enables synergies and economies of scale and leverages the inherent energy efficiency and low carbon emissions of freight trains, and the rapidly growing demand for bulk commodities necessary to transform industrialized economies into energy efficient and green economies, and to transform emerging economies into industrialized economies. Our experienced management team is sourced from two companies focused in the infrastructure sector, Rio Grande Pacific Corporation and DHIP Group. Rio Grande Pacific Corp., co-founded by Chairman Richard D. Bertel in 1986, is an integrated railroad and railroad-services provider operating more than 1,000 miles of short-line and regional railroads in six states. DHIP Group (“DHIP”), formerly known as Drexel Hamilton Infrastructure Partners LP, has developed, financed and invested in several major infrastructure projects since its creation in 2017. DHIP is an independent infrastructure fund manager that combines deep bulk commodity and transportation industry expertise with industrial best practices operational management. DHIP is the developer of the $2.5 billion Plaquemines Liquids Terminal and Pelican Pipeline projects in Louisiana and the $2.4 billion Uinta Basin Railway and Uinta Basin Terminal projects in Utah. (Note: Integrated Rail and Resources Acquisition Corp. priced its SPAC IPO on Nov. 11, 2021, in line with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"6100 Southwest Boulevard, Suite 320 Fort Worth, Texas 76109",(817) 737-5885,,Integrated Rail and Resources Acquisition Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IRRX.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Stifel,-,11/12/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We will focus on the health, nutrition, fitness, wellness and beauty sectors and the products, devices, applications and technology driving growth within these verticals. (Incorporated in the Cayman Islands) (Note: Integrated Wellness Acquisition Corp. priced its SPAC IPO on Dec. 8, 2021, in line with the terms in its prospectus: 10 million units at $10 each to raise $100 million.)",BLANK CHECKS,0,2021,Contact Information,"148 N Main Street Florida, NY 10921",(845) 651 5039,,Integrated Wellness Acquisition Corp.,Financial Information,$112.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,WEL.U,NYSE,10.0,$10.00 - $10.00,$100.0 mil,BTIG,-,12/9/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Headquartered in Hong Kong, we manufacture and sell high quality mechanical locksets to customers in the United States (US) and Canada and have continued to diversify and refine our product offerings over the past 30 years to meet our customers’ needs. We believe we are one of the pioneers of mechanical lockset manufacturing in China. Since inception, to cope with our development and increase customer satisfaction in quality, we keep investing in self-designed automated product lines, new craftsmanship and developing new products including smart locks. In order to obtain the confidence of our customers, we have obtained the ISO9001quality assurance certificate. To meet increasing consumer needs for smart locks and smart home products, we have been researching and developing smart locks in the past couple years. (Note: Revenue and net income are for the year ended 12/31/19.)",Locks,396,1981,Contact Information,"1-15 Kwai Fung Crescent, Kwai Chung New Territories, Hong Kong",+ (852) 2481 7938,http://www.i-l-a-g.com/,Intelligent Living Application Group,Financial Information,,$11.1 mil (last 12 months),$-1.3 mil (last 12 months),IPO Profile,ILAG,NASDAQ,0.0,$0.00 - $0.00,$19.1 mil,Network 1 Financial Securities,,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on life science companies that are using artificial intelligence (“AI”), machine learning (“ML”) and big data to create and power a new model of drug discovery through research and development that is far faster, less expensive and more predictable than the decades-old system of drug development we still follow today. With a broadening set of applications for biotechnology that includes research tools and infrastructure, diagnostics, therapeutics, data, and industrial outputs, we believe the life sciences sector offers compelling opportunities for investors who possess a broad overview and understand the trends and themes.  Our CEO is Gregory Simon, the former executive director of the White House Cancer Moonshot Task Force. (Note: Intelligent Medicine Acquisition Corp. upsized its SPAC IPO at pricing on Nov. 4, 2021, to 18 million units, up from 15 million in the prospectus, at $10 each to raise $180 million.)",BLANK CHECKS,0,2021,Contact Information,"9001 Burdette Rd. Bethesda, MD 20817",(202) 905-5834,,Intelligent Medicine Acquisition Corp.,Financial Information,$190.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IQMDU,NASDAQ,18.0,$10.00 - $10.00,$180.0 mil,Cantor,-,11/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Intensity Therapeutics, Inc. is a clinical stage biotechnology company passionately committed to applying scientific leadership in the field of localized cancer reduction leading to anti-cancer immune activation. Our new approach involves the direct injection into tumors of a unique product created from our DfuseRx℠ discovery platform. Our lead product candidate, INT230-6, consists of two proven anti-cancer cytotoxic agents, cisplatin and vinblastine sulfate, mixed with the amphiphilic molecule (SHAO) — all in one vial. Cisplatin was first approved in 1978 for testicular cancer. Per the product labeling, cisplatin’s approved indications include treatment of testicular, ovarian and bladder cancer. The drug is also used widely in several other cancers, including pancreatic and bile duct cancer. Vinblastine sulfate was first approved in 1965. Per the product labeling, vinblastine sulfate’s approved indications include treatment of generalized Hodgkin’s disease, lymphocytic lymphoma, advanced carcinoma of the testis, and Kaposi’s sarcoma. The drug is also used in breast and lung cancer. In 2017, we initiated a Phase 1/2 dose escalation study using INT230-6 in the United States under an investigational new drug application (“IND”) authorized by the FDA and in Canada following receipt of a no objection letter from Health Canada. The study, IT-01, is exploring the safety and efficacy of INT230-6 in patients with refractory or metastatic cancers. We completed the Phase 1 dose escalation portion of this study.  We are currently conducting the Phase 2 portion of the trial, which consists of several different expansion cohorts. Four of the cohorts combine our product candidate with Merck’s Keytruda® (pembrolizumab) and 3 arms combine our drug candidate with Bristol-Myers Squibb’s drug Yervoy® (ipilimumab). We are also evaluating INT230-6 in a Phase 2 study (the INVINCIBLE study) in Canada as a treatment before surgery in early stage breast cancer. Between the metastatic study IT-01 and the INVINCIBLE study, we have treated over 115 patients as of Sept. 30, 2021. (Note: Intensity Therapeutics was expected to price its IPO sometime during the week of Dec. 6, 2021, but the pricing has not yet taken place. Intensity Therapeutics, Inc. revamped its IPO in an S-1/A filing on Wednesday afternoon, Dec. 8, 2021, by increasing the number of shares to 2.14 million, up from 1.5 million, and cutting the price range to $6 to $8 – down from $9 to $11. The estimated IPO proceeds are now about $14.98 million, nearly the same as expected under the previous terms.)",PHARMACEUTICAL PREPARATIONS,15,2012,Contact Information,"61 Wilton Road, 3rd Floor Westport, CT 06880",(203) 221-7381,http://www.intensitytherapeutics.com/,"Intensity Therapeutics, Inc.",Financial Information,$183.0mil,$0 mil (last 12 months),$-7.13 mil (last 12 months),IPO Profile,INTS,NASDAQ,2.1,$6.00 - $8.00,$15.0 mil,A.G.P. (Alliance Global Partners),Brookline Capital (A division of Arcadia Securities),12/6/2021,,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Day-to-Day
General Information,"We provide a leading, proprietary cloud-based communications and collaboration platform, purpose-built for our extensive and expanding network of more than 7,000 channel partners and used by a growing base of over 122,000 business customers as of Dec. 31, 2020. Through our platform, our partners provide their customers our comprehensive portfolio of enterprise-grade, seamlessly integrated Unified Communications-as-a-Service (UCaaS) solutions, including our flagship product Intermedia Unite®, as well as a suite of Business Cloud Applications (BCA) that includes cloud-based email, security and productivity applications. Our UCaaS solutions benefit from strong growth as our partners enable businesses to modernize their legacy communications architectures. To incentivize and empower our partners to grow their businesses on our platform, we offer them a highly differentiated Customer Ownership Reseller model, branded CORE™. This model enables them to resell, package and manage our solutions as if they were their own, at highly attractive economic terms while maintaining ownership of their customer relationships.",PREPACKAGED SOFTWARE,1064,1993,Contact Information,"100 Mathilda Place, Suite 600 Sunnyvale, CA 94086",(650) 641-4000,http://www.intermedia.com/,"Intermedia Cloud Communications, Inc.",Financial Information,$1420.76mil,$251.6 mil (last 12 months),$-21.75 mil (last 12 months),IPO Profile,INTM,NASDAQ,12.2,$23.00 - $26.00,$294.0 mil,Morgan Stanley/ J.P.Morgan,Credit Suisse/ Evercore ISI/ Jefferies/ William Blair/ KeyBanc Capital Markets/ TD Securities/ Stephens Inc./ Loop Capital Markets,4/1/2021,Postponed,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to pursue targets in North America, Europe and Asia (excluding China) in the media and entertainment industry. We shall not undertake our initial business combination with any entity with its principal business operations in China (including Hong Kong and Macau). (New blank-check company or SPAC incorporated in Delaware) We intend to focus specifically on companies that are positioned to benefit directly from the growth of digitally available content. While our efforts to identify a target will not be limited to any particular M&E segment or geography, we intend to focus our search on content, film, post-production and/or visual effects facilities, animation, streaming, augmented and virtual reality, music, digital media, gaming and e-sports. Our sponsor, Content Creation Media LLC, is an entity affiliated with our Chairman and CEO Shibasish Sarkar. He has over 27 years of experience in the media industry. Since January 2019, Mr. Sarkar has been the Group CEO at Reliance Entertainment. He has hands-on experience and domain expertise within India, the UK, and China. Mr. Sarkar has been a pioneer in producing digital content with clients across major OTT and TV Video-On-Demand platforms like Netflix, Amazon Prime Video, Disney+ Hotstar and SonyLIV. Mr. Sarkar has set up a marquee roster of showrunners and directors, delivering shows worth $22 million in the preceding 24 months through multiple shows contracted with streaming platforms with an aggregate value in the pipeline of approximately $80 million.",BLANK CHECKS,0,2021,Contact Information,"1604 US Highway 130 North Brunswick, NJ 08902",(212) 960-3677,,International Media Acquisition Corp.,Financial Information,$257.14mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IMAQU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Chardan,-,7/29/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"InterPrivate Acquisition Corp. is a blank check company formed for the purpose of entering into a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization or other similar business combination with one or more businesses or entities, which we refer to as a “target business.” Our efforts to identify a prospective target business will not be limited to a particular industry or geographic region. We do not have any specific business combination under consideration and we have not (nor has anyone on our behalf), directly or indirectly, contacted any prospective target business or had any substantive discussions, formal or otherwise, with respect to such a transaction.",BLANK CHECKS,0,2019,Contact Information,"1350 Avenue of the Americas, New York, NY, US 10019",(212) 647-0166,,InterPrivate Acquisition,Financial Information,$215.6mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IPV.U,NYSE,21.0,$10.00 - $10.00,$210.0 mil,EarlyBirdCapital,I-Bankers Securities,2/4/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"InterPrivate, a merchant bank, is backing this second blank-check company (SPAC) that will search for unicorns, which are private companies with individual market valuations of $1 billion or more, to acquire or merge with in an initial business combination. Ahmed M. Fattouh, the CEO of InterPrivate, is in charge of InterPrivate II Acquisition. (Note: InterPrivate II Acquisition upsized its SPAC IPO at pricing on March 4, 2021: 22.5 million units, up from 20 million, were priced at $10 each to raise $225 million.)",BLANK CHECKS,0,2021,Contact Information,"1350 Avenue of the Americas, 2nd Floor New York, NY 10019",(212) 920-0125,,InterPrivate II Acquisition Corp.,Financial Information,$277.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IPVA.U,NYSE,22.5,$10.00 - $10.00,$225.0 mil,Morgan Stanley/EarlyBirdCapital,-,3/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"InterPrivate, the merchant bank, is backing this FinTech-focused SPAC. Ahmed M. Fattouh is our chairman and CEO. We currently intend to concentrate our efforts in identifying businesses in the financial services industry with a particular focus on tech-enabled companies where our expertise, experience, network and access to public markets will allow us to identify differentiated merger opportunities. We plan to seek opportunities in the following financial services sub-sectors: (i) Asset & Wealth Management; (ii) Banking (traditional banking services, core banking infrastructure and platforms, BAAS, IAAS & SAAS); (iii) Non-Bank Lending (Commercial, Consumer, Mortgage, Auto-Finance, etc.); (iv) Payments; (v) Insurance (Personal and Commercial Lines); and (vi) Other (Data & Analytics, RegTech, Risk Management, etc.). We are not, however, required to complete our initial business combination in the financial services sector and, as a result, we may pursue a business combination outside of that industry. Other factors may include focusing on target companies with an enterprise value of $1 billion or more. (Note: InterPrivate III Financial Partners upsized its SPAC IPO at pricing on March 4, 2021: 22.5 million units, up from 20 million, were priced at $10 each to raise $225 million.)",BLANK CHECKS,0,2021,Contact Information,"1350 Avenue of the Americas, 2nd Floor New York, NY 10019",(212) 920-0125,,InterPrivate III Financial Partners Inc.,Financial Information,$277.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IPVF.U,NYSE,22.5,$10.00 - $10.00,$225.0 mil,Morgan Stanley/EarlyBirdCapital,,3/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We currently intend to concentrate our efforts in identifying high growth businesses in the technology, media and telecom (“TMT”) infrastructure space that can benefit from the investment capability and industry expertise of our team to deliver value to our stockholders. Other factors may include focusing on target companies with an enterprise value of $1 billion or more, although we will not necessarily be limited to pursuing transactions with companies of this size. Our sponsor is controlled by affiliates of Ahmed M. Fattouh and InterPrivate, a private investment firm founded by Mr. Fattouh that invests primarily in partnership with family offices and independent private equity and venture capital sponsors who have accumulated substantial industry expertise and decades of experience from leading private equity firms. (Note: InterPrivate IV InfraTech Partners priced its SPAC IPO on March 4, 2021, in line with the terms in its prospectus: 25 million units at $10 each to raise $250 million.)",BLANK CHECKS,0,2021,Contact Information,"1350 Avenue of the Americas, 2nd Floor New York, NY 10019",(212) 920-0125,,InterPrivate IV InfraTech Partners Inc.,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IPVIU,NASDAQ,25.0,$10.00 - $10.00,$250.0 mil,Morgan Stanley/Wells Fargo Securities,EarlyBirdCapital,3/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: No Call – This is not an IPO. This is an uplift to the NASDAQ from the OTCQB, where the stock trades under the symbol INTZ; it last traded on Friday, Oct. 2, 2020, at $14.32, which is the assumed public offering price for the shares in this offering. The company has applied to the NASDAQ for approval to list its stock there to trade under the proposed symbol “INTZ.” Revenue and net income figures are for 2019, from the prospectus.) We develop, market and support a family of entity identification, high speed data mining, cybercrime and advanced persistent threat detection solutions. Intrusion’s solutions help protect critical information assets by quickly detecting, protecting, analyzing and reporting attacks or misuse of classified, private and regulated information for government and enterprise networks. We market and distribute our solutions through a direct sales force to end-users, and value-added resellers. Our end-user customers include U.S. federal government entities, state and local government entities, large and diverse conglomerates, manufacturing entities, and other customers.",Computer - Communications Equipment,27,1983,Contact Information,"1101 East Arapaho Road, Suite 200 Richardson, Tx 75081",(972) 234-6400,https://www.intrusion.com/,Intrusion Inc.,Financial Information,$242.4mil,$13.6 mil (last 12 months),$4.5 mil (last 12 months),IPO Profile,INTZ,NASDAQ,3.1,$14.32 - $14.32,$44.4 mil,B. Riley Securities,,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
