General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change
General Information,"We are a development-stage biotechnology company focused on advancing novel antiviral therapies to treat diseases associated with a viral triggered abnormal immune response, such as fibromyalgia (“FM”). Overactive immune response related to activation of tissue resident Herpes Simplex Virus-1 (“HSV-1”) has been postulated to be a potential root cause of chronic illnesses such as FM, irritable bowel disease (“IBS”), chronic fatigue syndrome and functional somatic syndrome. Our lead development candidate (“IMC-1”), is a novel proprietary fixed-dose combination of famciclovir and celecoxib. IMC-1 represents a novel combination antiviral therapy designed to synergistically suppress HSV-1 activation and replication, with the end goal of reducing viral mediated disease burden. (The Virios Therapeutics IPO was priced at $10, the mid-point of its $9-to-$11 range, on 3 million shares, the same number of shares cited in the prospectus.)",Pharmaceuticals,4,2012,Contact Information,"44 Milton Avenue Alpharetta, GA 30009",(866) 620-8655,http://www.virios.com,Virios Therapeutics,Financial Information,$78.3mil,$0 mil (last 12 months),$-3.6 mil (last 12 months),IPO Profile,VIRI,NASDAQ,3.0,$10.00 - $10.00,$30.0 mil,ThinkEquity (a division of Fordham Financial Management),-,12/17/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a preclinical stage biopharmaceutical company focused on becoming a global leader in pain management by developing and delivering innovative non-opioid and non-addictive pharmaceutical products using new drug delivery systems and technology. We are developing branded pharmaceutical product candidates for pain management by using advanced technology in an effort to enhance patients’ quality of life. We have exclusive global rights to develop, sell and export (among other rights) a proprietary patented non-steroid anti-inflammatory Topical Spray Film Delivery Technology (described as a pain “patch in a can”) for acute musculoskeletal pain (“DSF100” or “EpoladermTM”) and chronic osteoarthritis of the knee (“OSF200”). We also have exclusive global rights to a proprietary patented injectable, long-acting “local anesthetic” Liposomal (Hydro) Gel Technology for postoperative pain management (“LBL100” or “ProbudurTM”). Additionally, we have exclusive global rights to a proprietary patented Molecular Envelope Technology (“MET”) that uses an intranasal device to deliver exogenous enkephalin for the management of acute and chronic pain, including pain associated with cancer, (“NES100” or “EnveltaTM”) and for the management of Post-Traumatic Stress Disorder (“PES200”). Enkephalins are pain-relieving pentapeptides produced in the body, and function to inhibit neurotransmitters in the pathway for pain perception, thereby reducing the physical impact of pain. We believe the Topical Spray Film Delivery Technology could provide a pathway for additional proprietary spray formulations, with strong adhesion and accessibility properties upon application, especially around joints and curved body surfaces. (Note: Virpax Pharmaceuticals upsized its IPO at pricing on Feb. 16, 2021, to 1.8 million shares, up from 1.36 million, at $10, the low end of its $10-to-$12 range, to raise $18 million.)",Pharmaceuticals,2,2017,Contact Information,"1554 Paoli Pike, #279 West Chester, PA 19380",(484) 880-4588,http://www.virpaxpharma.com/,"Virpax Pharmaceuticals, Inc.",Financial Information,$54.0mil,$0 mil (last 12 months),$-4.33 mil (last 12 months),IPO Profile,VRPX,NASDAQ,1.8,$10.00 - $10.00,$18.0 mil,ThinkEquity (a division of Fordham Financial Management),-,2/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on media companies, within the Digital Marketing, Digital Platforms, Subscription, and Ad Tech sectors. Our management team has had significant success sourcing, acquiring, growing and monetizing these types of companies. We believe this experience makes us well suited to identify, source, negotiate and execute an initial business combination with the ultimate goal of pursuing attractive risk-adjusted returns for our stockholders. (Note: Virtuoso Acquisition upsized its IPO at pricing to 20 million units, up from 18 million units, at $10 to raise $200 million.)",BLANK CHECKS,0,2020,Contact Information,"180 Post Road East, Westport, CT 06880, US",(203) 227-1978,,Virtuoso Acquisition,Financial Information,$51.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VOSOU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,BTIG/ Moelis & Company,-,1/22/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on businesses in the media, technology, technology-enabled, ad tech, data and mobility sectors, as well as other industries and sectors that are being disrupted by technological advances. Jeffrey D. Warshaw, CEO, has 35 years building, acquiring, operating and investing in media businesses. Starting at age 19, Mr. Warshaw has run a number of successful entities with a focus on creating strong market positions and exceptional management teams. At age 28 in 1993, Mr. Warshaw founded Connoisseur Communications Partners, an owner and operator of radio stations, and he partnered with Tinicum Investments and later Abry Partners, LLC. Through disciplined acquisitions and operating management, Connoisseur Communications Partners grew to 35 radio stations and was sold in 2000 to Cumulus Broadcasting for over $250,000,000. Following the sale of Connoisseur Communications Partners in 2004, Mr. Warshaw founded Connoisseur Media, a multi-platform local media company with radio, streaming, and digital and traditional advertising agency businesses. Mr. Warshaw was a pioneer of combining digital with legacy media, founding Ferocious Media as a division of Connoisseur Media in 2010. Michael O. Driscoll, our Chief Financial Officer and Director, has 39 years of experience in financial and Investment Management and currently serves as the EVP and Co-Founder of Connoisseur Media, where he started in 2004. Until December 31, 2021, Mr. Driscoll also served as the Chief Financial Officer of Connoisseur Media. Our board of directors will include Samuel Hendel, a co-founder of Dataminr, which he began with two of his former Yale classmates in 2009. CNBC recognized Dataminr on its list of Disruptor 50 companies, and in March 2021 Dataminr raised $475 million at a $4.1 billion valuation. In 2021, Hendel partnered with KKR to purchase KMR Music Royalties II, a unique catalogue of 62,000 music copyrights, from Kobalt Capital for approximately $1.1 billion.",BLANK CHECK,0,2021,Contact Information,"180 Post Road East Westport, CT 06880",(203) 227-1978,,Virtuoso Acquisition Corp. 2,Financial Information,$266.67mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VUSOU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Cantor/ Moelis & Co.,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on businesses that have their primary operations located in North America and Europe in the neuro-musculoskeletal industry. Our sponsor is an affiliate of Viscogliosi Brothers, LLC (“VB”), a single-family office founded by Anthony, John, and Marc Viscogliosi, with extensive experience in the neuro-musculoskeletal (“NMS”) industry. VB has invested in more than 30 companies in the healthcare sector over the past two decades with a majority of its investment in the NMS industry. VB has a long history of growing venture-stage companies to global, commercialized businesses through organic expansion and strategic acquisitions. Today, these businesses have cumulative revenues exceeding $750 million. John J. Viscogliosi, our President, Chief Executive Officer and Chairman, has more than 20 years of operating and investing experience in the NMS industry. From 2004 to 2020, he was the Chairman and Chief Executive Officer of Centinel Spine, which he led to become the largest privately held spinal health company focused on anterior column reconstruction. In 2017, Mr. Viscogliosi led the acquisition for Centinel Spine of Prodisc from Johnson & Johnson. He subsequently repositioned the business and achieved annual double-digit revenue growth, and today the Prodisc portfolio represents over half of Centinel Spine’s total sales. (Note: Viscogliosi Acquisition Corp. priced its SPAC IPO on Jan. 6, 2022, in line with the terms in its prospectus: 7.5 million units at $10 to raise $75 million.)",BLANK CHECKS,0,2021,Contact Information,"505 Park Avenue, 14th Floor New York, NY 10022",(212) 583-9700,,Viscogliosi Brothers Acquisition Corp.,Financial Information,$93.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VBOCU,NASDAQ,7.5,$10.00 - $10.00,$75.0 mil,Raymond James,-,1/7/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are in the business of designing and manufacturing electric outboard powertrain systems and our related technology. We believe that our electric outboard powertrain systems are significantly more efficient and powerful than those currently being offered in the market today. In particular, we have recorded powertrain efficiencies of more than 94%, well above the 54% efficiency that we recorded for our principal competitor’s product. Increases in powertrain efficiency allow for more power and range, both of which are highly desirable characteristics for consumers in the marketplace. Although our primary focus is on electric outboard powertrain technology, we will continue to design, manufacture and sell our high-performance fully electric boats to commercial and retail customers. According to Research and Markets, the global electric boat market will reach US$12.32 billion in 2027, up significantly from US$4.5 billion in 2018. (Note: This IPO was upsized at pricing: 2.4 million shares (up from 2.2 million in the prospectus) were priced at $10 each, the top of its $8-to-$10 range.)",SHIP & BOAT BUILDING & REPAIRING,14,2012,Contact Information,"730 Boulevard du Curé-Boivin Boisbriand, Québec J7G 2A7, Canada",450-951-7009,http://www.electricboats.ca,Vision Marine Technologies,Financial Information,$66.1mil,$2.03 mil (last 12 months),$0.2 mil (last 12 months),IPO Profile,VMAR,NASDAQ,2.4,$10.00 - $10.00,$24.0 mil,ThinkEquity (a division of Fordham Financial Management),-,11/24/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on companies with operations in the vision sensing technologies (“VST”), including hardware chip solutions (such as chips, modules and systems), VST-related application software, artificial intelligence (“AI”) and other peripheral technologies that assist to integrate and/or supplement VST applications. There is no restriction in the geographic location of targets we can pursue, however, we expressly disclaim any intent to and will not consummate a business combination with a target business located in China or Hong Kong.",BLANK CHECKS,0,2021,Contact Information,"Suite 500, 78 SW 7th Street Miami, Florida 33130",(786) 633-2520,,Vision Sensing Acquisition Corp.,Financial Information,$114.27mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VSACU,NASDAQ,8.8,$10.00 - $10.00,$88.0 mil,EF Hutton,-,11/1/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Our mission is to broaden access to the multicultural education system of Canada through advanced management and technological innovation and to facilitate the achievement of a student’s full potential regardless of social or immigration status. We are a licensed provider of private online and in person educational programs and services in Canada, serving both Canadian and international students who reside in Canada and internationally. We entered the education industry in 2017 when we purchased a majority interest in Toronto ESchool Ltd., or Toronto ESchool. Our educational programs include Ontario Secondary School Diploma (OSSD – Grades 9 through 12), career-oriented two-year college and four-year university diploma programs, vocational education programs and master programs. We also provide educational services that include immigration and study visa services, student housing, career guidance, internship and entrepreneurship guidance. Our founder and majority shareholder, Fan Zhou, has over 20 years of experience in international vocational education in Canada and China. She originally organized our company to develop and operate an international education platform focused on vocational education based on agricultural technology. She concurrently organized a separate company to acquire and develop educational real estate facilities as a complement to the education company. We acquired the real estate company in 2019 and have used the profits from its real estate activities to acquire a number of private government-licensed education operations and to continue to transition into private education and ancillary services as our main business focus.",Educational Services,102,2013,Contact Information,"200 Town Centre Blvd. Suite 408A Markham, Ontario, Canada L3R 8G5",905-739-0593,http://www.visiongroupca.com/,Visionary Education Technology Holdings Group,Financial Information,$180.0mil,$8.94 mil (last 12 months),$2.62 mil (last 12 months),IPO Profile,VEDU,NASDAQ,5.0,$4.00 - $5.00,$22.5 mil,Joseph Stone Capital,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"While we may pursue an initial business combination target in any business, industry or geographic location, we intend to search globally for target companies within the media and entertainment (“M&E”) sector. We intend to focus specifically on companies that are positioned to benefit directly from the growth of digitally available content. While our efforts to identify a target will not be limited to any particular M&E segment or geography, we intend to focus our search on content, film, post-production and/or visual effects facilities, animation, streaming, augmented and virtual reality, music, digital media, gaming and e-sports.",Blank Check,0,2020,Contact Information,"30 Wall Street, 8th Floor, New York, NY 10005, US",(212) 859-3525,,Vistas Media Acquisition,Financial Information,$128.3mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VMACU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,I-Bankers Securities,EarlyBird Capital/ US Tiger Securities,8/7/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Vital Farms is an ethical food company that is disrupting the U.S. food system. We have developed a framework that challenges the norms of the incumbent food model and allows us to bring high-quality products from our network of small family farms to a national audience. This framework has enabled us to become the leading U.S. brand of pasture-raised eggs and butter and the second largest U.S. egg brand by retail dollar sales. Our ethics are exemplified by our focus on the humane treatment of farm animals and sustainable farming practices. We believe these standards produce happy hens with varied diets, which produce better eggs. There is a seismic shift in consumer demand for ethically produced, natural, traceable, clean-label, great-tasting and nutritious foods. Supported by a steadfast adherence to the values on which we were founded, we have designed our brand and products to appeal to this consumer movement. Vital Farms’ pasture-raised products, including shell eggs, butter, hard-boiled eggs, ghee and liquid whole eggs, are sold in approximately 13,000 stores nationwide.",FOOD & KINDRED PRODUCTS,161,2007,Contact Information,"3601 South Congress Avenue Suite C100 Austin, Texas 78704",(877) 455-3063,http://www.vitalfarms.com,"Vital Farms, Inc.",Financial Information,$861.9mil,$155.4 mil (last 12 months),$-0.1 mil (last 12 months),IPO Profile,VITL,NASDAQ,9.3,$22.00 - $22.00,$204.7 mil,Goldman Sachs/ Morgan Stanley/ Credit Suisse,Jefferies/ BMO Capital Markets/ Stifel,7/31/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: Vital Human Capital, Inc., a SPAC or blank-check company whose sponsor is affiliated with ShiftPixy, withdrew its IPO in an SEC filing dated March 18, 2022. This SPAC filed its S-1 on April 29, 2021, with plans to raise $250 million. The SPAC IPO’s size was cut to $150 million in an S-1/A filing dated Aug. 24, 2021.) We intend to focus our search on companies that provide staffing solutions to the healthcare sector in North America.",BLANK CHECK,0,2021,Contact Information,"501 Brickell Key Drive, Suite 300 Miami, FL 33131",888-798-9100,,"Vital Human Capital, Inc.",Financial Information,,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VITU,NYSE,15.0,$10.00 - $10.00,$150.0 mil,A.G.P.,Brookline Capital Markets,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Our mission is to democratize access to education in Brazil through a digital ecosystem and empower every student to create their own success story. Postsecondary education students in Brazil have been facing several challenges, including (1) high tuition fees with few to no financing alternatives, (2) long commutes, (3) lack of access to continuously available resources for studying, (4) teachers, tutors and materials which fail to engage students, and (5) poor support and student experience.",EDUCATIONAL SERVICES,6324,2014,Contact Information,"Rodovia José Carlos Daux, 5500, Torre Jurerê A, 2nd floor, Saco Grande, Florianópolis, State of Santa Catarina, 88032-005, Brazil",+55 (47) 3281-9500,,Vitru Ltd.,Financial Information,,$86.1 mil (last 12 months),$2.1 mil (last 12 months),IPO Profile,VTRU,NASDAQ,6.0,$16.00 - $16.00,$96.0 mil,Goldman Sachs/ BofA Securities/ Itaú BBA/ Morgan Stanley/ Bradesco BBI/ BTG Pactual/ Credit Suisse/ Santander/XP Investimentos,-,9/18/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: This is NOT an IPO. This is a NASDAQ uplisting from the OTCPink Marketplace. IPOScoop has NO CALL on uplistings.) We develop and offer clean energy solutions, including the recovery of usable hydrocarbons from contaminated soil. The recovered hydrocarbons are used to produce asphaltic cement and other petroleum-based products. (Note: Vivakor, Inc. priced its small-cap NASDAQ uplisting offering at $5.00 – within its $4.50-$6.50 range – and increased the number of shares to 1.6 million, up from 1.5 million in the prospectus, to raise $8.0 million. Vivakor completed a 1:30 – 1-for-30 ratio – reverse stock split in conjunction with the completion of the NASDAQ uplisting.)",Soil remediation - Refuse systems - Environmental solutions,25,2006,Contact Information,"433 Lawndale Drive South Salt Lake City, UT 84115",(949) 281-2606,http://www.vivakor.com/,"Vivakor, Inc.",Financial Information,$80.69mil,$1.0 mil (last 12 months),$ mil (last 12 months),IPO Profile,VIVK,NASDAQ,1.6,$5.00 - $5.00,$8.0 mil,EF Hutton,-,2/14/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on businesses that have their primary operations located in North America in the healthcare industry. Our focus will be on the orthopedic and spine industry in the United States and other developed countries. (Note: Viveon Health Acquisition slightly upsized its IPO at pricing – to 17.5 million units, up from 17 million units in the prospectus – and priced the deal at $10 per unit. The units will trade on the NYSE American.)",BLANK CHECKS,0,2020,Contact Information,"c/o Gibson, Deal & Fletcher, PC, Spalding Exchange, 3953 Holcomb Bridge Road, Suite 200, Norcross GA 30092",(404) 861-5393,,Viveon Health Acquisition,Financial Information,$217.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VHAQ.U,NYSE - American,17.5,$10.00 - $10.00,$175.0 mil,Chardan,-,12/23/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a revenue stage medical technology company focused on the development and commercialization of a highly differentiated technology offering a clinically effective non-surgical, non-invasive, non-pharmaceutical, and low-cost solution for patients with sleep-disordered breathing (SDB), including mild-to-moderate obstructive sleep apnea (OSA). We offer novel and proprietary alternatives for treating mild-to-moderate OSA as well as certain craniofacial and anatomical anomalies known to be associated with OSA. We believe our products and technology represent a significant improvement in the treatment of mild-to-moderate OSA versus other treatments such as CPAP. (Note: The Vivos Therapeutics IPO was slightly upsized, with 3.5 million shares priced, up from 3.3 million shares in the prospectus. The IPO price was $6 a share, in the middle of the deal’s $5-to-$7 price range.)",SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,92,2016,Contact Information,"9137 Ridgeline Boulevard, Suite 135, Highlands Ranch, CO 80129, US",(866) 908-4867,http://www.vivoslife.com,Vivos Therapeutics,Financial Information,,$14.7 mil (last 12 months),$-8.4 mil (last 12 months),IPO Profile,VVOS,NASDAQ,3.5,$6.00 - $6.00,$21.0 mil,Roth Capital Partners,Craig-Hallum Capital Group/ National Securities Corporation,12/11/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"VIZIO is driving the future of televisions through our integrated platform of cutting-edge Smart TVs and powerful SmartCast operating system. Every VIZIO Smart TV enables consumers to search, discover and access a broad array of content. In addition to watching cable TV, viewers can use our platform to stream a movie or show from their favorite over-the-top (OTT) service, watch hundreds of free channels through our platform, including on our WatchFree and VIZIO Free Channel offerings, enjoy an enhanced immersive experience catered to gaming or access a variety of other content options. Our platform gives content providers more ways to distribute their content and advertisers more tools to target and dynamically serve ads to a growing audience that is increasingly transitioning away from linear TV. (Note: VIZIO downsized its IPO at pricing on March 24, 2021, by pricing 12.25 million shares – down from 15.12 million shares in the prospectus – at $21, the low end of its $21-to-$23 range – to raise $257.25 million. That is well below the estimated volume of $332.64 million, if the IPO had been priced at the mid-point of its range.)",Televisions,527,2002,Contact Information,"39 Tesla Irvine, California 92618",(949) 428-2525,http://www.VIZIO.com,Vizio Holding Corp.,Financial Information,$4041.62mil,$2042.47 mil (last 12 months),$102.48 mil (last 12 months),IPO Profile,VZIO,NYSE,12.3,$21.00 - $21.00,$257.3 mil,J.P.Morgan/BofA Securities/Wells Fargo Securities/Guggenheim Securities/Needham & Co./Piper Sandler/Roth Capital Partners,-,3/25/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"VMG Consumer Acquisition Corp. is a mission-driven platform created to acquire and generate value for market-leading, high-growth branded consumer and retail companies across a range of attractive and growing industry verticals. We are an affiliate of VMG Partners, an investment firm founded in 2005 to invest in emerging consumer businesses and support founders and management teams in strengthening their brands, enhancing their quality of operations, and accelerating the growth trajectory of their businesses. Today, 75% of VMG’s 40-member investment and operating team is female or ethnically diverse, two groups that are significantly under-represented in investment firms today. Since Spring 2018, 57% of VMG’s investments have been female-founded and 50% have been female led, and 43% of VMG’s total investments have been in companies with diverse founders. Aarti Kapoor has served as the CEO of VMG Consumer Acquisition Corp. since June 2021. Ms. Kapoor is a seasoned financial services executive with 14 years of experience in investment banking, spending the majority of her career covering high-growth consumer and retail companies across both M&A and capital markets transactions. Prior to joining VMG Consumer Acquisition Corp., Ms. Kapoor was a senior investment banker at Goldman Sachs, where she built out the firm’s coverage of leisure, lifestyle and wellness companies and led the new disruptive growth coverage effort within consumer and retail investment banking. Prior to joining Goldman Sachs, Ms. Kapoor was an investment banker at Moelis & Company, where she covered consumer and retail companies and built one of Wall Street’s first coverage platforms focused on the health and wellness industry. VMG has a longstanding track record of success with iconic category-defining brands such as Briogeo, Daily Harvest, Drunk Elephant, KIND, Lily’s Sweets, Pirate’s Booty, Quest Nutrition, Spindrift, Sun Bum, and Vega, among others. We believe our affiliation with VMG Partners, combined with our management’s extensive experience across multiple verticals and business models, will enable us to identify the emerging trends and consumer behavioral shifts that are shaping the future of the consumer and retail industry. Our areas of focus span an array of business models, including consumer packaged goods, brick-and-mortar, digital and tech-enabled brands, with key industry verticals including but not limited to: food and beverage, beauty and personal care, health and wellness, pet products and services, household products, apparel, footwear and accessories, as well as multi-unit retailers and services. (Note: VMG Consumer Acquisition priced its SPAC IPO on Nov. 10, 2021, in sync with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"39 Mesa Street, Suite 310 San Francisco, CA 94129",(415) 632-4200,,VMG Consumer Acquisition Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VMGAU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Credit Suisse/ Moelis & Co.,-,11/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are an all-electric, off-road powersports vehicle company developing and building electric two and four-wheel motorcycles and utility terrain vehicles (UTVs), also known as side-by-sides, along with a complete line of upgrades and accessories. In October 2020, we began building and testing prototypes for our future offerings with two off-road motorcycles – the Grunt and the Runt. We are currently taking orders on our website for these initial offerings and expect to begin delivering the Grunt in the third quarter of 2021 and the Runt in the first quarter of 2022. Also in 2022, we expect to expand our offerings with the Volcon Stag, a UTV, followed in 2023 by a higher performance, longer range UTV called the Beast. We initially intend to sell and distribute our vehicles and accessories in the U.S. on a direct-to-consumer sales platform. We are currently negotiating dealership agreements with retail partners to display and sell our vehicles and accessories. Once we have dealers in each state, customers can either purchase a vehicle and accessories through our website and pick them up at a local dealership, or they can buy them directly from a local dealership. Some of these retail partners will also provide warranty and repair services to our customers. To date, we have not entered into any dealership agreements. As of September 1, 2021, U.S. customers have made deposits for 278 Grunts and 5 Runts, plus accessories and a delivery fee representing total deposits of $1.8 million. These orders are cancelable by the customer until the vehicle is delivered and after a 14-day acceptance period, therefore the deposits have been recorded as deferred revenue. Based on our current production capacity, we believe we will deliver all the Grunts by November 2021 and the Runts by the first quarter of 2022. Our vehicles and accessories will be sold globally in a three-phase rollout of export sales– Latin America importers in 2021, Canada, Europe, and Africa in 2022 and Southeast Asia plus Australia in 2023. Export sales are executed with individual importers in each country that buy vehicles by the container. Each importer will sell vehicles to local dealers or directly to customers. Local dealers will provide warranty and repair services for vehicles purchased in their country. *For the six months that ended June 30, 2021, Volcon had a net loss of $19.46 million. (Note: Volcon, Inc. (also known as Volcon ePowerSports) priced its IPO on Oct. 5, 2020, at $5.50 – the top of its range – to raise $16.64 million.)",All-electric off-road vehicles,34,2020,Contact Information,"2590 Oakmont Drive, Suite 520 Round Rock, TX 78665",(512) 400-4271,http://www.volcon.com/,"Volcon, Inc.",Financial Information,$623.59mil,$1.8 mil (last 12 months),$-19.46 mil (last 12 months),IPO Profile,VLCN,NASDAQ,3.0,$5.50 - $5.50,$16.6 mil,Aegis Capital Corp.,-,10/6/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a global industrial technology company that offers critical technical equipment, components, software and services for manufacturing, repair and servicing in the mobility infrastructure industry worldwide. We supply a wide range of solutions, spanning advanced environmental sensors, fueling equipment, field payment hardware, remote management and workflow software, vehicle tracking and fleet management software solutions for traffic light control and vehicle mechanics’ and technicians’ equipment. We market our products and services to retail and commercial fueling operators, commercial vehicle repair businesses, municipal governments and public safety entities and fleet owners/operators on a global basis.",TOTALIZING FLUID METERS & COUNTING DEVICES,8400,2019,Contact Information,"5420 Wade Park Boulevard, Suite 206, Raleigh, NC 27607, US",(984) 247-8308,http://www.vontier.com,Vontier,Financial Information,,$2772.1 mil (last 12 months),$437.0 mil (last 12 months),IPO Profile,VNT,NYSE,0.0,$0.00 - $0.00,$100.0 mil,Goldman Sachs,-,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Vor Biopharma’s mission is to develop transformative treatments for patients suffering from hematological malignancies. We are a clinical-stage cell therapy company combining a novel patient engineering approach with targeted therapies to provide a single company solution for patients suffering from hematological malignancies. For many patients, the only way to achieve durable remission or a cure is through hematopoietic stem cell transplant (HSCT). Despite undergoing HSCT, about 40% of acute myeloid leukemia (AML) patients relapse and face an extremely poor prognosis, with two-year survival rates of less than 20%. We are developing our lead eHSC product candidate, VOR33, and our companion therapeutic, VCAR33, which together, we believe, have the potential to transform the treatment paradigm for AML and other hematological malignancies. The U.S. Food and Drug Administration (FDA) approved our Investigational New Drug (IND) application for VOR33 in January 2021, and we intend to initiate a first-in-human Phase 1/2a trial of VOR33 in AML patients in combination with Mylotarg, an FDA-approved CD33-directed therapy owned by Pfizer, in the first half of 2021. We expect initial data from this trial to be reported in late 2021 or in the first half of 2022. We use gene editing to remove cancer drug targets from healthy cells to protect the patient’s bone marrow from the cancer treatment’s toxicity. VOR33 consists of hematopoietic stem cells engineered to lack the CD33 protein; this is a cell therapy candidate intended to replace the HSCT standard of care for AML patients at high risk for relapse. (eHSC stands for engineered hematopoietic stem cell.) (Note: Vor Biopharma said its IPO was upsized at its Feb. 4, 2021, pricing: 9.83 million shares at $18 – up 8.82 million shares at a $16-to-$18 price range – to raise 196.6 million.)",Pharmaceuticals,76,2015,Contact Information,"100 Cambridgepark Drive Suite 400 Cambridge, Massachusetts 02140",(617) 655-6580,,Vor Biopharma Inc.,Financial Information,$588.88mil,$0 mil (last 12 months),$-31.1 mil (last 12 months),IPO Profile,VOR,NASDAQ,9.8,$18.00 - $18.00,$196.6 mil,Goldman Sachs/ Evercore ISI/ Barclays/ Stifel,-,2/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a newly organized blank check company. Our sponsor is affiliated with Victory Park Capital Advisors, LLC (VPC), a registered investment advisor. We intend to identify high-growth Fintech acquisition targets with an enterprise value of approximately $800 million to $2.0 billion by leveraging the expertise of our management team and VPC.",BLANK CHECKS,0,2020,Contact Information,"150 North Riverside Plaza, Suite 5200 Chicago, IL 60606",312-701-1777,,VPC Impact Acquisition Holdings,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VIHU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Jefferies,,9/23/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Victory Park Capital Advisors, a registered investment advisor, is backing this newly organized blank check company. (Incorporated in the Cayman Islands.) From the prospectus: We intend to concentrate our efforts in identifying global high-growth businesses in the FinTech industry with operations or prospective operations predominantly outside of the United States. We anticipate these targets to have an enterprise value of approximately $800 million to $3.0 billion. (Note: VPC Impact Acquisition Holdings II priced its SPAC IPO on March 4, 2021, in line with the terms in its prospectus: 22.5 million units at $10 each to raise $225 million.)",BLANK CHECKS,0,2021,Contact Information,"Victory Park Capital Advisors, LLC 150 North Riverside Plaza, Suite 5200 Chicago, IL 60606",312-701-1777,,VPC Impact Acquisition Holdings II,Financial Information,$281.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,VPCBU,NASDAQ,22.5,$10.00 - $10.00,$225.0 mil,Citigroup/Jefferies,-,3/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
