General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"LifeSci Acquisition Corp., which we refer to as “we,” “us” or “our company,” is a newly organized blank check company incorporated in Delaware and formed for the purpose of entering into a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization or other similar business combination with one or more businesses or entities, which we refer to throughout this prospectus as our “initial business combination.” Although we are not limited to a particular industry or geographic region for purposes of consummating an initial business combination, we intend to focus on businesses that have their primary operations located in North America in the healthcare industry.",BLANK CHECKS,0,2020,Contact Information,"250 W. 55th St., #3401, New York, NY 10019, US",(646) 889-1200,,LifeSci Acquisition,Financial Information,$62.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LSACU,NASDAQ,6.0,$10.00 - $10.00,$60.0 mil,Chardan,-,3/6/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on businesses that have their primary operations located in North America in the healthcare industry. it is our intention to pursue prospective targets that are focused on healthcare innovation. We anticipate targeting companies domiciled in North America or Europe that are developing assets in the biopharma, medical technology, digital health, and healthcare services sectors, which aligns with our management team’s experience in healthcare investing and drug development. Our management team is led by Andrew McDonald, Co-Founder of LifeSci Advisors and LifeSci Capital; Michael Rice, Co-Founder of LifeSci Advisors and LifeSci Capital, and David Dobkin, Managing Director of LifeSci Capital. Our sponsor is an affiliate of LifeSci Capital LLC, a research-driven investment bank with deep domain expertise in the life sciences; LifeSci Advisors LLC, an investor relations and public relations company in the life sciences industry with comprehensive solutions to communications and investor outreach, and LifeSci Venture Management LLC, a corporate venture capital firm that seeks to invest in biotech and health sectors, collectively “LifeSci”. LifeSci’s service model as a boutique investment bank is unique in that it exclusively serves corporate clients that are emerging life science companies that discover, develop, and commercialize innovative products.",BLANK CHECKS,0,2019,Contact Information,"250 W 55th St #3401, New York, NY 10019",(646) 889-1200,,Lifesci Acquisition II,Financial Information,$93.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LSAQ,NASDAQ,7.5,$10.00 - $10.00,$75.0 mil,LifeSci Capital/ Ladenburg Thalmann,-,11/20/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Note: LifeStance Health Group delivers mental health services via an online delivery platform and in person at health centers. Of the 40 million shares in the IPO, 7.2 million shares are being offered by selling stockholders. From the prospectus: Our vision is a truly healthy society where mental and physical healthcare are unified to make lives better. Our mission is to help people lead healthier, more fulfilling lives by improving access to trusted, affordable and personalized mental health care. To fulfill this mission, we have built one of the nation’s largest outpatient mental health platforms based on number of clinicians and geographic scale. We are dedicated to improving the lives of our patients by reimagining mental health through a disruptive tech-enabled in-person and virtual care delivery model built to expand access and affordability, improve outcomes and lower overall health care costs. We combine a personalized, digitally-powered patient experience with differentiated clinical capabilities and in-network insurance relationships to fundamentally transform patient access to mental health treatment. By revolutionizing the way mental health care is delivered, we believe we have an opportunity to improve the lives and health of millions of individuals. We employed over 3,300 licensed mental health clinicians through our subsidiaries and affiliated practices across 73 MSAs in 27 states as of March 31, 2021. Our clinicians offer patients a comprehensive suite of mental health services, spanning psychiatric evaluations and treatment, psychological and neuropsychological testing, and individual, family and group therapy. We treat a broad range of mental health conditions, including anxiety, depression, bipolar disorder, eating disorders, psychotic disorders and post-traumatic stress disorder. Patients can receive care virtually through our online delivery platform or in-person at one of our conveniently located centers. Through our more than 200 payor relationships, including national agreements with multiple payors, patients can utilize their in-network benefits when they receive care from one of our clinicians, enhancing access and affordability. Mental illness is a large and growing crisis that creates a significant burden on the healthcare ecosystem. According to the Kaiser Family Foundation, only 27% of total mental health needs are met at a national level in the United States. (Note: LifeStance Health priced its IPO on June 9, 2021, at $18 – $1 above its $15-to-$17 price range – on 40 million shares, the same number of shares as in the prospectus – to raise $720 million.)",Services - Health Services,4915,2017,Contact Information,"4800 N. Scottsdale Road, Suite 6000, Scottsdale, AZ 85251",(425) 279-8500,http://www.lifestance.com/,"LifeStance Health Group, Inc.",Financial Information,$6725.7mil,$377.22 mil (last 12 months),$-270.91 mil (last 12 months),IPO Profile,LFST,NASDAQ,40.0,$18.00 - $18.00,$720.0 mil,Morgan Stanley/ Goldman Sachs/ J.P. Morgan/ Jefferies/ TPG Capital BD LLC/ UBS Investment Bank/ William Blair,Capital One Securities/AmeriVet / Drexel Hamilton/ R. Seelaus & Co./ Siebert Williams Shank,6/10/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to initially focus on technology and technology enabled businesses that directly or indirectly offer specific technology solutions or broader technology software and services. (Note: LightJump Acquisition upsized its IPO at pricing to 12 million units, up from 10 million units, at $10 each.)",BLANK CHECKS,0,2020,Contact Information,"2735 Sand Hill Road Suite 110 Menlo Park, CA 94025",(650) 515-3930,,LightJump Acquisition Corporation,Financial Information,$150.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LJAQU,NASDAQ,12.0,$10.00 - $10.00,$120.0 mil,"EarlyBirdCapital, Inc.",-,1/8/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"At LinkDoc, our mission is to make precision medicine and personalized care a reality by uncovering the story of every patient journey through the power of data and artificial intelligence. We are a leading data-driven and AI-enabled healthcare technology company in terms of being a first mover in cultivating high-quality medical data assets with the largest set of China oncology cohorts, according to Frost & Sullivan. We have successfully built China’s largest data-driven digital infrastructure for precision medicine, according to Frost & Sullivan, which consists of LinkCare, a digital continuous care platform for patients with critical diseases; LinkData, an AI-enabled curation system for longitudinal medical data, and LinkSolutions, a data-driven precision life sciences solution platform that helps life sciences companies accelerate clinical research and real-world evidence adoption. LinkCare Platform is a patient-centric digital continuous care platform for patients with critical diseases. The platform integrates online and offline channels to help patients, especially those who suffer from cancer, better manage their illnesses as a chronic condition in and out of hospital. Working with healthcare providers and life sciences companies, we have conducted a large-scale multi-center retrospective study with a sample of 10,000 Chinese lung cancer patients, which demonstrated that our LinkCare Platform has improved patients’ survival rates meaningfully. We conduct personalized follow-up care through our call centers and online channels, and allow patients to consult physicians online via our Internet hospital and receive personalized disease management services. Since April 2015, we have cumulatively cared for over 3.5 million patients and provided longitudinal care for over 2.5 million patients. Our platform has become the largest oncology patient-centric continuous care platform in China, according to Frost & Sullivan. As part of our digital continuous care platform, we have also built a growing nationwide network of 34 patient care centers as of March 31, 2021, increasing from 24 in the beginning of 2019, covering 28 provinces. These patient care centers provide patients access to innovative therapeutic solutions and medication services and serve as a point of patient engagement with our digital continuous care platform. Through these touchpoints, we also collect, with patient consent, full longitudinal patient data with outcomes, which then becomes part of the input into our continuous care platform and our LinkData System. Note: Revenue and net loss figures are in U.S. dollars for 2020, according to the prospectus. (Note: LinkDoc Technology postponed its IPO early on Thursday, July 8, 2021, ahead of its scheduled pricing that night for a July 9 trade date, amid the Chinese government’s increasing regulatory scrutiny of Chinese companies going public in the U.S. **See The Wall Street Journal and other headlines on July 8, 2021, plus check out the “Risk Factors” in the company’s amended prospectus – F-1/A filing – dated July 7, 2021.)",Services - Computer Processing & Data Prep,1250,2014,Contact Information,"11/F Building A Zhonggang International Square Haidian District, Beijing, 100080 People’s Republic of China",+86 010-6268 0809,,LinkDoc Technology Limited,Financial Information,$2193.7mil,$143.72 mil (last 12 months),$-74.6 mil (last 12 months),IPO Profile,LDOC,NASDAQ,10.8,$17.50 - $19.50,$200.4 mil,Morgan Stanley/ BofA Securities/ CICC,Tiger Brokers/ Snowball,7/9/2021,Postponed,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We have not selected any specific business combination target and we have not, nor has anyone on our behalf, initiated any substantive discussions, directly or indirectly, with any business combination target. While we may pursue an acquisition opportunity in any business, industry, sector or geographical location, we intend to identify and acquire a business that applies innovative digital technologies and technology-enhanced services and solutions to the identification, design, development, construction, operation, financing, management and disposition of real estate properties, commonly referred to as “PropTech.” We will seek to acquire one or more PropTech businesses.",BLANK CHECKS,0,2019,Contact Information,"4218 NE 2nd Avenue, Miami, FL 33137, US",(305) 573-3900,,Lionheart Acquisition Corp. II,Financial Information,$256.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LCAPU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Nomura/ Cantor,-,8/14/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Ophir Sternberg, our chairman, president and CEO since inception, has over 28 years of experience acquiring, developing, repositioning and investing in all segments of the real estate industry, including office, industrial, retail, hospitality, ultra-luxury residential condominiums and land acquisitions. Mr. Sternberg is the founder and CEO of Miami-based Lionheart Capital LLC (“Lionheart Capital”), founded in 2010. Lionheart Capital is a Miami-based diversified investment firm focused on building shareholder value in high-growth companies. Mr. Sternberg began his career assembling, acquiring and developing properties in emerging neighborhoods in New York City, which established his reputation for identifying assets with unrealized potential and combining innovative partnerships with efficient financing structures to realize above average returns. Mr. Sternberg came to the United States in 1993 after completing three years of military service within an elite combat unit for the Israeli Defense Forces. Under Mr. Sternberg’s leadership, Lionheart Capital executed numerous prominent real estate transactions and repositions, including The Ritz-Carlton Residences in Miami Beach, which resulted in a total sell-out value in excess of $550 million, as well as purchase of the development’s site, the former Miami Heart Institute. Additionally, Mr. Sternberg led the $120 million sale of The Seagull Hotel, making it the highest grossing hotel sale of 2020 in Miami Beach. Mr. Sternberg and Lionheart Capital are currently in development on a number of other projects, including retail properties in Miami’s fashion and culture epicenter, The Design District. In addition to The Ritz-Carlton Residences, Miami Beach, Lionheart Capital also developed The Ritz-Carlton Residences Singer Island, Palm Beach, cementing a reputation for developing high-end luxury branded properties. In 2017, Mr. Sternberg founded Out of the Box Ventures, LLC, a Lionheart Capital subsidiary, to acquire and reposition distressed retail properties throughout the United States. With 19 properties in 14 states, Out of the Box Ventures currently controls over 5 million square feet of big box stores, shopping centers and enclosed regional mall properties with plans to improve and expand upon these acquisitions. (Note: Lionheart III Corp. upsized its SPAC IPO at pricing on Nov. 3, 2021, by pricing 11.5 million units, up from 10 million in the prospectus, at $10 each to raise $115.0 million.)",BLANK CHECKS,0,2021,Contact Information,"4218 NE 2nd Avenue Miami, Florida 33137",(305) 573-3900,,Lionheart III Corp.,Financial Information,$143.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LIONU,NASDAQ,11.5,$10.00 - $10.00,$115.0 mil,Nomura,Northland Capital Markets/ Drexel Hamilton,11/4/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While we may pursue a business combination target in any business, industry or geographical location, we intend to focus our search on Mexican target businesses (or non-Mexican target businesses with a significant presence in Mexico). We intend to identify and acquire a business that could benefit from leveraging our extensive operational, capital markets and investment management experience in the Mexican and Latin American markets and that presents the potential for an attractive risk-adjusted return profile under our management.",BLANK CHECKS,2,2019,Contact Information,"Pedregal No. 24, Piso 6-601 Col. Molino del Rey México, CDMX, C.P. 11040",+52 55 1100 2470,,LIV Capital Acquisition,Financial Information,$88.2mil,$0.0 mil (last 12 months),$0.0 mil (last 12 months),IPO Profile,LIVKU,NASDAQ,7.0,$10.00 - $10.00,$70.0 mil,EarlyBirdCapital,-,12/11/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on Mexican target businesses or target businesses with a significant presence in Mexico. (Incorporated in the Cayman Islands) Our sponsor is an affiliate of LIV Capital, a private investment firm founded in 2000 to make equity investments in high-growth businesses in Mexico or with a significant presence in that country. LIV Capital has a deep history of successfully realizing returns on equity investments in a range of Mexican sectors and companies and investing in various phases of growth and maturity. As a result, LIV Capital has established itself as one of the main investment advisers in the country, raising several institutional funds. (Note: LIV Capital Acquisition Corp. II priced its SPAC IPO on Feb. 7, 2022, in line with the terms in its prospectus: 10 million units at $10 each to raise $100 million.)",BLANK CHECKS,0,2021,Contact Information,"Torre Virreyes Pedregal No. 24, Piso 6-601 Col. Molino del Rey México, CDMX, C.P. 11040",+52 55 1100 2470,,LIV Capital Acquisition Corp. II,Financial Information,$126.6mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LIVBU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,"EarlyBirdCapital, Inc.",-,2/8/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We expect to focus on identifying potential target companies in the financial services, industrial, business services, and real estate sectors with above-industry-average growth, substantial free cash flow generation, and a defensible market position with an enterprise value of $500 million to $1.5 billion where our management team’s operational, strategic or managerial expertise can assist in maximizing value.",BLANK CHECKS,4,2019,Contact Information,"774A Walker Rd, Great Falls, VA, 22066, US",(901) 685-2865,,Live Oak Acquisition,Financial Information,$30.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LOAK.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Jefferies,BMO Capital Markets/ BTIG,5/6/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We expect to focus on identifying potential target companies with above-industry-average growth, substantial free cash flow generation, and a defensible market position with an enterprise value of $500 million to $1.5 billion where our management team’s operational, strategic or managerial expertise can assist in maximizing value. Our sponsor is Live Oak Sponsor Partners II, LLC, a Delaware limited liability company; Richard J. Hendrix, our CEO, and Gary K. Wunderlich, Jr., our president, are the managing members of our sponsor. Our chairman, John P. Amboian, has over 30 years of experience in mergers and acquisitions, capital management, product development, branding and distribution for public and private companies across multiple industries. Mr. Amboian spent over 20 years of his career at Nuveen Investments, Inc., or Nuveen (formerly NYSE: JNC), where he served as chairman and CEO for almost a decade. (Note: From the S-1/A filing dated Nov. 18, 2020: Our anchor investor has expressed to us an interest to purchase an aggregate of $15,000,000 of units in this offering.”",BLANK CHECKS,0,2020,Contact Information,"4921 William Arnold Road Memphis, TN 38117",(901) 685-2865,,Live Oak Acquisition Corp. II,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LOKB.U,NYSE,22.0,$10.00 - $10.00,$220.0 mil,Jefferies/ BofA Securities,-,12/3/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to pursue business combinations with companies in the climate and sustainability spaces (collectively, “Climate and Sustainability”) which facilitate the Circular Economy, progress via the energy transition away from fossil fuels, enhance food chain continuity, recycling and alternative sourcing, as well as mitigate greenhouse gases and reduce plastic waste in the environment. We will focus on companies with an enterprise value of $500 million to $2.0 billion. Gary K. Wunderlich, Jr., is our president, CFO and secretary. He is a co-founder and managing partner of Live Oak Merchant Partners (LOMP), a merchant bank providing capital and advisory services to middle-market companies across a wide range of industries. LOMP is an active sponsor of blank check companies, also known as special-purpose acquisition companies (SPACs). Our management team and board bring together the investment and sector expertise of LOMP with the financial acumen and deal flow of Crestview. The relationship between Crestview and LOMP CEO, Richard Hendrix, spans more than a decade and Mr. Hendrix currently serves as an operating executive to Crestview and as chairman of one of its portfolio companies. Crestview is a private equity firm focused on the middle market. Founded in 2004 and based in New York, the firm manages funds with over $9 billion of aggregate capital commitments. (Note: Live Oak Crestview Climate Acquisition priced its SPAC IPO on Sept. 22, 2021, in line with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"40 S Main Street, #2550 Memphis, TN 38103",(901) 685-2865,,Live Oak Crestview Climate Acquisition Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LOCC.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Jefferies/ BofA Securities,-,9/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend on pursuing business combination opportunities within the mobility and motion technology sectors. These companies may be involved in passenger and commercial transportation, warehouse and logistics, factory automation and other tech-enabled “smart” environments. Mobility Technology solution providers frequently consist of companies facilitating autonomous driving, vehicle electrification, connectivity, shared mobility and the related power systems and infrastructure to support such advances. Our management team and board bring together the investment expertise of Live Oak Merchant Partners with the automotive expertise and experience of the Hawksbill Group, a Washington, D.C.-based consultancy firm that works with Fortune 500 companies and emerging companies across the automotive and mobility value chain. The Hawksbill Group was founded by our chairman, Bob Ferguson, along with our director, Timothy Lee, and our senior advisor, Fritz Henderson. Gary K. Wunderlich, Jr., our president and CFO, is a co-founder and managing partner of Live Oak Merchant Partners, a merchant bank that serves middle-market companies. He was the founder and CEO of Wunderlich Securities, Inc., which merged into B. Riley Financial, Inc. (NASDAQ: RILY) in 2017. Richard J. Hendrix, our CEO and director, is the former CEO and chairman of FBR & Co., a capital markets firm. (Note: Live Oak Mobility Acquisition Corp. upsized its SPAC IPO at pricing: 22 million units, up from 20 million, at $10 each to raise $220 million.)",BLANK CHECKS,0,2021,Contact Information,"4921 William Arnold Road Memphis, TN 38117",(901) 685-2865,,Live Oak Mobility Acquisition Corp.,Financial Information,$270.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LOKM.U,NYSE,22.0,$10.00 - $10.00,$220.0 mil,Jefferies/BofA Securities,-,3/2/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our mission is to empower people with chronic conditions to live better and healthier lives. The advancement of technology and data science has transformed nearly every industry except healthcare to create new, consumer-first experiences that are both personalized and empowering. Livongo is pioneering a new category in healthcare, called Applied Health Signals, which is transforming the management of chronic conditions.",MISC HEALTH & ALLIED SERVICES,471,2008,Contact Information,"150 West Evelyn Avenue, Mountain View, California 94041, US",(866) 435-5643,http://www.livongo.com,Livongo Health,Financial Information,$2545.8mil,$88.0 mil (last 12 months),$-44.3 mil (last 12 months),IPO Profile,LVGO,NASDAQ,12.7,$28.00 - $28.00,$355.2 mil,Morgan Stanley/ Goldman Sachs/ J.P. Morgan,Piper Jaffray/ SVB Leerink/ Canaccord Genuity/ KeyBanc Capital Markets/ Needham & Company,7/25/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a prominent private primary and secondary education service provider in Lishui City, Zhejiang Province. According to the Frost & Sullivan report, we were one of the top 10 private primary and secondary education institutes in Zhejiang Province in terms of the students enrolled on a monthly average basis for the 2019/2020 school year. We ranked second among the top private primary and secondary education institutes and second among the top private primary and middle school (excluding high school) education institutes in Lishui City both in terms of the students enrolled on a monthly average basis for the 2019/2020 school year. As of Sept. 1, 2019, we had 4,558 students enrolled at our school in total. (Note: Revenue and net income figures are for year ended 12/31/19.)",Education,322,2001,Contact Information,"No. 818 Hua Yuan Street Liandu District, Lishui City, Zhejiang Province, 323000",+86 0578 2267142,,"Lixiang Education Holding Co., Ltd.",Financial Information,,$21.9 mil (last 12 months),$6.8 mil (last 12 months),IPO Profile,LXEH,NASDAQ,3.3,$9.25 - $9.25,$30.5 mil,AMTD,Loop Capital Markets,10/1/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is not an IPO. This is an up-listing, also known as an uplift or a step-up, to the NASDAQ from the OTCQB Venture Market. IPOScoop has this deal as a No Call. We do not provide SCOOP ratings on step-up listings. From the prospectus: This is an offering of units – not shares. Each unit consists of one share of common stock and one warrant. (The IPO was downsized by 20 percent at pricing: 1.2 million units priced (vs.1.5 million units in the prospectus) at $4.75 each. Background: In an S-1/A filing dated Nov. 16, the company changed the offering’s terms to 1.5 million units at an assumed price of $4.75 per unit. This was a cut of 24 percent in the deal’s size from its previous terms of 1.5 million shares of common stock at $5.75 to $6.75. The company’s stock traded under the symbol “LIXT” on the OTCQB, where it was last quoted on Nov. 13 at $1.13, according to the prospectus.) We are a drug discovery company that uses biomarker technology to identify enzyme targets associated with serious common diseases and then designs novel compounds to attack those targets. Our product pipeline is primarily focused on inhibitors of protein phosphatases, used alone and in combination with cytotoxic agents and/or X-ray and immune checkpoint blockers. Our leading product candidates are the LB-100 series, which consists of novel structures which have the potential to be first in their class and may be useful in treating several types of cancer as well as vascular and metabolic diseases, and the LB-200 series, which may be useful in treating chronic hereditary diseases such as Gaucher’s disease, in addition to cancer and neurodegenerative diseases.",Pharmaceuticals,4,2005,Contact Information,"248 Route 25A, No. 2 East Setauket, NY 11733",(631) 880-2907,http://www.lixte.com,Lixte Biotechnology Holdings,Financial Information,$60.18mil,$0 mil (last 12 months),$-2.2 mil (last 12 months),IPO Profile,LIXT,NASDAQ,1.2,$4.75 - $4.75,$5.7 mil,WestPark Capital/ WallachBeth Capital,-,11/25/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our mission is to enable everyone to showcase vocal talent. Driven by this, we have transformed the audio industry to create Lizhi, a mobile app for everyone to create, store, share, discover and enjoy audio, and interact through it. Over 100 years ago, radio was invented to connect the world through human voices. Its massive reach, seamless transmission, and ubiquitous presence have changed and enriched everyone’s life. Fifteen years ago, the rapid development of internet gave rise to podcasts, attracting a younger audience and nurturing audio hosts of the future. We are the largest online UGC audio community in China as of September 30, 2019 according to iResearch. We are also the largest interactive audio entertainment platform and the second largest online audio platform in China in terms of average total MAUs for the nine months ended September 30, 2019 according to the same source. According to iResearch, our MAU market share in the interactive audio entertainment market and online audio market was 70.7% and 18.4%, respectively, for the nine months ended September 30, 2019.","COMPUTER PROGRAMMING, DATA PROCESSING",620,2010,Contact Information,"Yangcheng Creative Industry Zone, No. 309 Middle Huangpu Avenue, Tianhe District, Guangzhou 510655, People’s Republic of China",+86 20 8381-8791,http://www.lizhi.fm,LIZHI,Financial Information,$503.1mil,$151.9 mil (last 12 months),$-119.1 mil (last 12 months),IPO Profile,LIZI,NASDAQ,4.1,$11.00 - $11.00,$45.1 mil,Citigroup,Haitong International/ AMTD/ Needham/ Tiger Brokers/ China Merchants Securities (HK)/ Valuable Capital/ Prime Number Capital,1/17/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We expect to focus on acquiring a business combination target within the financial services industry and related sectors, including potentially the FinTech sector, with an enterprise value of approximately $250 million to $500 million. This SPAC is led by Bruce Rodgers, the founder of LM Funding America (NASDAQ:LMFA), a company that buys delinquent homeowner association debt. (Note: LMF Acquisition Opportunities upsized its IPO at pricing: 9.0 million units, up from 7.5 million initially, were priced at $10 each to raise $90 million.)d",BLANK CHECKS,0,2020,Contact Information,"1200 W. Platt St., Suite 100 Tampa, Florida 33606",(813) 222-899,,"LMF Acquisition Opportunities, Inc.",Financial Information,$109.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LMAOU,NASDAQ,9.0,$10.00 - $10.00,$90.0 mil,Maxim Group LLC,-,1/26/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our goal is to provide an e-commerce and facilities-based retail platform for consumers who desire to buy, sell, rent, subscribe for or finance pre-owned and new automobiles. We seek to provide our customers with a simple, convenient, transparent and pleasant retail experience. In addition to our current operations launched in 2017, we intend to seek strategic acquisitions of pre-owned and new automobile dealerships and car rental companies in order to facilitate efficient growth.",AUTO DEALERS & GASOLINE STATIONS,11,2017,Contact Information,"601 N. State Road 7, Plantation FL, 33317, US",(954) 895-0352,http://www.lmpmotors.com,LMP Automotive Holdings,Financial Information,$41.5mil,$13.6 mil (last 12 months),$-6.4 mil (last 12 months),IPO Profile,LMPX,NASDAQ,2.3,$5.00 - $5.00,$11.5 mil,ThinkEquity (a division of Fordham Financial Management),-,12/5/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"loanDepot is a customer-centric, technology-empowered residential mortgage platform with a widely recognized consumer brand. We launched our business in 2010 to disrupt the legacy mortgage industry and make obtaining a mortgage a positive experience for consumers. We have built a leading technology platform, designed around the consumer, which has redefined the mortgage process. Our digital-first approach has allowed us to become one of the fastest-growing, at-scale mortgage originators in the U.S. We are the second-largest retail-focused non-bank mortgage originator and the fifth-largest overall retail originator, according to Inside Mortgage Finance. We originated $79.4 billion of loans for the 12 months ended Sept. 30, 2020, and experienced 116% year-over-year origination volume growth for the nine months ended Sept. 30, 2020. (Note: The Street hears that loanDepot is expected to price tonight, Feb. 10, following an S-1/A filing dated Feb. 9, showing the same terms – 15 million shares at $19 to $21 – but this timetable is nearly a week after the IPO’s initially expected pricing date.)",FINANCE SERVICES,8614,2010,Contact Information,"26642 Towne Centre Drive, Foothill Ranch, California 92610, US",(888) 337-6888,http://www.loandepot.com,loanDepot,Financial Information,$6499.9mil,$3429.1 mil (last 12 months),$1482.2 mil (last 12 months),IPO Profile,LDI,NYSE,3.9,$14.00 - $14.00,$53.9 mil,Goldman Sachs/ BofA Securities/ Credit Suisse/ Morgan Stanley/ Barclays/ Citigroup/ Jefferies/ UBS Investment Bank,JMP Securities/ Nomura/ Piper Sandler/ Raymond James/ William Blair,2/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
