General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change
General Information,"We are a precision oncology medicine company pioneering the discovery and development of small molecule, tumor-agnostic therapies. We target undrugged oncogenic driver mutations in patients with genetically-defined cancers. The foundation of our company is built upon a deep understanding of cancer genetics, protein structure and function, and medicinal chemistry. Our proprietary technology platform, which we refer to as our Mutation-Allostery-Pharmacology, or MAP, platform, is designed to allow us to analyze population-level genetic sequencing data to discover oncogenic mutations that promote cancer across tumor types.",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),31,2014,Contact Information,"139 Main Street, Cambridge, MA 02142, US",617-252-0848,https://www.blackdiamondtherapeutics.com.,Black Diamond Therapeutics,Financial Information,$554.8mil,$0 mil (last 12 months),$-28.4 mil (last 12 months),IPO Profile,BDTX,NASDAQ,10.6,$19.00 - $19.00,$201.2 mil,J.P. Morgan/ Jefferies/ Cowen,Canaccord Genuity,1/30/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search for a target business on opportunities and companies in the energy industry in North America. Rhett Bennett, our chairman and CEO, is the founder and CEO of Black Mountain Entities, which includes several natural resources companies, including those involved in oil and gas exploration and production, EV battery metals mining, commercial saltwater disposal, midstream and in-basin frac sand mining. He started Black Mountain in 2007. (Note: Black Mountain Acquisition Corp. upsized its SPAC IPO at pricing on Oct. 13, 2021, to 24 million units, up from 20 million in the prospectus, at $10 each to raise $240 million.)",BLANK CHECKS,0,2021,Contact Information,"425 Houston Street, Suite 400, Fort Worth, Texas 76102",(817) 698-9901,,Black Mountain Acquisition Corp.,Financial Information,$265.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BMAC.U,NYSE,24.0,$10.00 - $10.00,$240.0 mil,"EarlyBirdCapital, Inc./ Stephens Inc.",-,10/14/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are focused on identifying a business combination target that can benefit from the collective network, knowledge and experience of our founder and management team that is related to or in the entertainment industry, with a focus on enabling technology, lifestyle brands, products, or services, and entertainment media (the “Target Sectors”). (Black Spade Acquisition Co., based in Hong Kong, is a new SPAC or blank-check company incorporated in the Cayman Islands.) We believe China’s growing middle class population of more than 350 million people (larger than the entire U.S. population), with its rapidly evolving consumption patterns and increasing spending power, will continue to shape multiple industries in Asia and across the globe. Therefore, while we intend to pursue opportunities globally, we will focus on opportunities with existing or future growth potential underpinned by the transformative consumption forces in Asia, an area in which we believe our founder and management team can contribute significantly with their network, knowledge and experience. Lawrence Ho, the chairman and CEO of Melco Resorts & Entertainment Limited(NASDAQ symbol MLCO), is the visionary and financier backing Black Spade Acquisition Co., which is linked to his private investment arm, Black Spade Capital Limited. Melco, based in Hong Kong, is one of Asia’s leading gaming companies, with properties including Altria Macau and City of Dreams in Manila. (Note: Black Spade Acquisition priced its SPAC IPO on July 15, 2021, in line with the terms in it prospectus: 15 million units at $10 each to raise $150 million.)",BLANK CHECKS,0,2021,Contact Information,"Suite 2902, 29/F, The Centrium, 60 Wyndham Street, Central, Hong Kong",+852 3955 1316,,Black Spade Acquisition Co.,Financial Information,$187.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BSAQ.U,NYSE,15.0,$10.00 - $10.00,$150.0 mil,Citigroup/ JonesTrading/ Loop Capital Markets,-,7/16/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"The Trust has adopted restrictions and policies relating to the investment of the Trust’s assets and its activities. Certain of the restrictions are fundamental policies of the Trust and may not be changed without the approval of the holders of a majority of the Trust’s outstanding voting securities (which for this purpose and under the Investment Company Act means the lesser of (i) 67% of the shares represented at a meeting at which more than 50% of the outstanding shares are represented or (ii) more than 50% of the outstanding shares), including class approval by a majority of the Trust’s outstanding preferred shares, if any (which for this purpose and under the Investment Company Act means the lesser of (i) 67% of the preferred shares, as a single class, represented at a meeting at which more than 50% of the Trust’s outstanding preferred shares are represented or (ii) more than 50% of the outstanding preferred shares).",FINANCIAL SERVICES,0,2019,Contact Information,"100 Bellevue Parkway, Wilmington, DE 19809, US",(800) 882-0052,http://www.blackrock.com,BlackRock Science and Technology Trust II,Financial Information,$1400.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BSTZ,NYSE,70.0,$20.00 - $20.00,$1400.0 mil,Morgan Stanley/ BofA Merrill Lynch/ UBS Investment Bank/ Wells Fargo Securities/ Raymond James,Ameriprise Financial Services/ Oppenheimer/ RBC Capital Markets/ Stifel/ B. Riley Wealth Management/ BB&T Capital Markets/ Brookline Capital Markets/ Incapital/ Janney Montgomery Scott/ JonesTrading/ Ladenburg Thalmann/ Maxim Group/ Newbridge Securities Corporation/ Pershing,6/26/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We have built a market-leading cloud-based software platform for financial services firms that is designed to power the end-to-end consumer journey for any banking product – from mortgages, home equity loans and lines of credit to vehicle loans, personal loans, credit cards and deposit accounts. From the moment a consumer starts an application for a loan or a deposit account to the moment they digitally sign the final documents, our software platform streamlines the process, so financial services firms can deliver superior consumer experiences, drive growth, and increase operational efficiency. We offer our products through software-as-a-service agreements, where fees are assessed based on completed transactions, such as a funded loan, new account opening or closing transaction. We do not charge for abandoned or rejected applications, even though they cause us to incur costs. While we currently offer products for consumer banking, we plan to extend our modular software platform over time to add support for commercial banking products. In 2020, our software platform helped financial services firms process nearly $1.4 trillion in loan applications. Our customers are currently based in the United States and range in size from the largest banks, credit unions, FinTechs and non-bank mortgage lenders in the nation to smaller community lenders with less than $1 billion in assets under management. Representative customers include Wells Fargo, U.S. Bank, M&T Bank, Truist, BMO Harris Bank, Elements Financial Federal Credit Union, Mountain America Credit Union, Lennar Mortgage, PennyMac, Primary Residential Mortgage, Inc. and Opendoor. As of Dec. 31, 2020, we had 291 customers, including 31 of the top 100 financial services firms in the United States by assets under management and 24 of the top 100 non-bank mortgage lenders by loan volume. In 2020, 18 customers each generated more than $1 million in revenue for us, which represented 53% of our revenue in 2020. (Note: Blend Labs priced its IPO on July 15, 2021, at $18 – the top of its $16-to-$18 range – on 20 million shares, the same number of shares in the prospectus, to raise $360 million.)",Services - Computer Programming & Data Processingp,577,2012,Contact Information,"415 Kearny Street San Francisco, California 94108",(650) 550-4810,http://www.blend.com/,"Blend Labs, Inc.",Financial Information,$3733.2mil,$112.31 mil (last 12 months),$-78.84 mil (last 12 months),IPO Profile,BLND,NYSE,20.0,$18.00 - $18.00,$360.0 mil,Goldman Sachs/ Allen & Co./ Wells Fargo Securities,KeyBanc Capital Markets/ Truist Securities/ UBS Investment Bank/ Piper Sandler/William Blair/ Canaccord Genuity/ Drexel Hamilton/ Loop Capital Markets/ Ramirez & Co. Inc.,7/16/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to search for a target business with a premium retail or consumer brand that has a strong connection with Millennial and Gen Z consumers. (Incorporated in the Cayman Islands) Our co-CEOs and co-chairmen are Lew Frankfort, the former CEO and chairman of Coach, and Jide Zeitlin, the former CEO and chairman of Tapestry, the successor of Coach. Mr. Zeitlin is a former COO of Goldman Sachs’ investment bank. During Mr. Frankfort’s time at Coach (1979 to 2014, including CEO from 1985 to 2014), Coach, Inc.’s revenues grew from negligible levels in 1979 to in excess of $5 billion. The Coach brand is a well-known brand that is part of the American landscape. Mr. Frankfort is recognized as one of the most consequential global brand builders over the past 50 years. (Note: bleuacacia ltd. upsized its SPAC IPO at pricing on Nov. 18, 2021, to 24 million units at $10 each to raise $240 million. In late October, bleuacacia ltd. cut the size of its SPAC IPO to 20 million units, down from 30 million units initially. Source: S-1/A filing dated Oct. 28, 2021.)",BLANK CHECKS,0,2021,Contact Information,"c/o The Keffi Group Ltd. 500 Fifth Avenue New York, New York 10110",(212) 935-5599,,bleuacacia ltd,Financial Information,$290.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BLEUU,NASDAQ,24.0,$10.00 - $10.00,$240.0 mil,Credit Suisse/ Citigroup,Rice Financial Products Co.,11/18/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on the companies in the financial services, technology and other sectors of the economy that are being enabled by emerging applications of blockchain. (Incorporated in the Cayman Islands) (Note: Blockchain Coinvestors Acquisition Corp. I upsized its SPAC IPO at pricing on Nov. 9, 2021, to 26.1 million units, up from 25 million in the prospectus, at $10 each to raise $261 million.)",BLANK CHECKS,0,2021,Contact Information,"PO Box 1093, Boundary Hall Cricket Square, Grand Cayman KY1-1102, Cayman Islands",+1 (345) 814-5726,,Blockchain Coinvestors Acquisition Corp. I,Financial Information,$326.1mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BCSAU,NASDAQ,26.1,$10.00 - $10.00,$261.0 mil,Cantor/ Moelis & Co.,-,11/10/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"It is our intention to pursue prospective targets that are high-growth businesses in blockchain technologies in North America, Europe, and Asia. (Note: Blockchain Moon Acquisition Corp. priced its SPAC IPO on Oct. 18, 2021, in sync with the terms in its prospectus: 10 million units at $10 each to raise $100 million. The company changed its proposed symbol to “BMAQU” in an SEC filing dated Oct. 18, 2021.)",BLANK CHECKS,0,2021,Contact Information,"4651 Salisbury Road, Suite 400, Jacksonville FL, 32256",(424) 262-6097,,Blockchain Moon Acquisition Corp.,Financial Information,$129.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BMAQU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,Chardan,-,10/19/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a producer, developer and operator of augmented reality (AR) interactive entertainment games and toys in China, including interactive educational materials, mobile games and toys with mobile game features. Our mobile-connected entertainment platform enables us to connect physical items to mobile devices through wireless technologies, creating a unique interactive user experience. Our goal is to create a rich visual and interactive environment for users through the integration of real objects and virtual scenery. We believe this combination provides users with a more natural form of human-computer interaction and enhances users’ perception of reality, thus providing a more diversified entertainment experience. By leveraging our strong technological capabilities and infrastructure, we are able to deliver a superior user experience and conduct our operations in a highly efficient manner.","GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)",107,2010,Contact Information,"7th Floor, Building C, No. 1010 Anling Road, Huli District, Xiamen, China 361009",86-592-228-0081,http://www.bluehatgroup.net,Blue Hat Interactive Entertainment Technology,Financial Information,$150.0mil,$18.5 mil (last 12 months),$7.9 mil (last 12 months),IPO Profile,BHAT,NASDAQ,2.0,$4.00 - $4.00,$8.0 mil,ViewTrade Securities,-,7/26/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to concentrate on the high-growth Internet, media and adjacent industry segments, including online marketplaces, content and subscription management, education and training, advertising technology and direct-to-consumer businesses (collectively the “Internet & Digital Media Sector”) with initial enterprise valuations between $750.0 million and $2.0 billion. We intend to seek opportunities globally, with a particular emphasis on large population, high-growth emerging regions in Asia and Latin America, as well as in North America, including the United States. (Incorporated in the Cayman Islands) Marcus Brauchli, Blue Ocean’s chairman, has been co-founder and managing partner of North Base Media since January 2014. Previously he was vice president of Graham Holdings Company (NYSE: GHCO) and its predecessor, The Washington Post Co., from July 2008 until December 2013, where he developed digital opportunities for a group that included The Washington Post, the Post-Newsweek television stations, the Cable One group and Slate, a digital site. From September 2008 to December 2012, he was the executive editor of The Washington Post (the “Post”) and oversaw the Post’s budget and a newsroom of more than 700 journalists. He drove significant changes in the Post’s digital operation, which quadrupled its audience. Mr. Brauchli came to the Post from a 24-year career at Dow Jones & Co., where he was a vice president and the top editor of The Wall Street Journal (“WSJ”) at the time the company was acquired by News Corp. in a $5.6 billion transaction. (Note: Blue Ocean Acquisition Corp. upsized its SPAC IPO at pricing on Dec. 2, 2021, to 16.5 million units, up from 15 million units, at $10 each to raise $165 million.)",BLANK CHECKS,0,2021,Contact Information,"2 Wisconsin Circle, 7th Floor Chevy Chase, MD 20815",(240) 235-5049,,Blue Ocean Acquisition Corp.,Financial Information,$202.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BOCNU,NASDAQ,16.5,$10.00 - $10.00,$165.0 mil,Needham & Co.,-,12/3/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"It is our intention to pursue prospective targets that are in the financial technology (FinTech), information technology (InfoTech), insurance technology (InsurTech) and business services sectors. We will primarily seek to acquire one or more growth businesses with a total enterprise value of between $200 million and and $600 million. (Incorporated in the British Virgin Islands)",BLANK CHECKS,0,2021,Contact Information,"Cheung Kong Center, 58 Floor, Unit 5801 2 Queens Road Central Central Hong Kong",852 9258 9728,,Blue Safari Group Acquisition Corp.,Financial Information,$65.7mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BSGAU,NASDAQ,5.0,$10.00 - $10.00,$50.0 mil,Maxim Group LLC,-,6/10/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search for a target business in the healthcare or healthcare-related industries in the United States and Europe. In particular, we intend to prioritize companies in the life sciences and pharmaceutical services sectors, where our management team has extensive experience.",BLANK CHECKS,0,2020,Contact Information,"15 E. Putnam Avenue Suite 363 Greenwich, CT 06830",(646) 303-0737,,Blue Water Acquisition Corp.,Financial Information,$63.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BLUWU,NASDAQ,5.0,$10.00 - $10.00,$50.0 mil,Maxim Group LLC,-,12/15/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a biotechnology company focused on the research and development of transformational vaccines to prevent infectious diseases worldwide. Our versatile vaccine platform has unique molecular properties that enables delivery of various antigens, which can be utilized to develop singular or multi-targeted vaccines. Our lead influenza (flu) vaccine program uses proprietary technology to identify specific epitopes, or proteins, with cross-reactive properties that enables the potential development of a universal flu vaccine. We are focused on developing novel vaccines that induce durable and long-term immunity. We believe that our pipeline and vaccine platform are synergistic for developing next generation preventive vaccines to improve both health outcomes and quality of life globally. Our pipeline includes novel vaccine candidates exclusively licensed from renowned research institutions. We seek to develop vaccines that provide long-lasting immunity to harmful viral and bacterial pathogens that cause infections in patient populations with high unmet needs. Our exclusive license agreements include patented influenza epitopes of limited variability, or ELV, identified through a proprietary computational research and discovery process, discovered by Dr. Sunetra Gupta and her team at the University of Oxford. Our collaborators are pioneers in vaccine discovery and development. We are exploring the development of these influenza ELV’s utilizing our Norovirus shell and protrusion (S&P) nanoparticle vaccine platform licensed from Cincinnati Children’s Hospital Medical Center, or CHMC. We are also utilizing our platform to develop a vaccine for the prevention of gastroenteritis cause by both norovirus and rotavirus. Our exclusively licensed S. pneumoniae vaccine candidate is from St. Jude Children’s Research Hospital. The vaccine is designed to prevent harmful middle-ear infections in children and is being developed for intranasal delivery, well suited for pediatric patients. We leverage the expertise of our collaborators to pursue the discovery and development of vaccines for these diseases, which are high unmet needs globally. (Note: Blue Water Vaccines, Inc. priced its IPO on Feb. 17, 2022, at $9 – the mid-point of its $8-to-$10 range – and sold 2.22 million shares, the same number of shares in the prospectus, to raise $In an S-1/A filing dated Feb. 8, 2022, Blue Water Vaccines changed the sole book-runner on its IPO to Boustead Securities from its previous underwriter, Maxim Group LLC. Blue Water Vaccines filed its S-1 on Oct. 8, 2021.)",Pharmaceuticals,9,2018,Contact Information,"201 E. Fifth Street, Suite 1900 Cincinnati, Ohio 45202",(513) 620-4101,http://www.bluewatervaccines.com/,"Blue Water Vaccines, Inc.",Financial Information,$98.19mil,$0 mil (last 12 months),$-2.61 mil (last 12 months),IPO Profile,BWV,NASDAQ,2.2,$9.00 - $9.00,$20.0 mil,Boustead Securities,-,2/18/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a new blank check company whose sponsor is affiliated with Mubadala Capital, which was established in 2011 as the asset management arm of Mubadala Investment Company PJSC, an Abu Dhabi government-owned sovereign investor, with more than $243 billion of assets under management. (Blue Whale Acquisition Corp. I is incorporated in the Cayman Islands.) We intend to pursue a merger with a high-quality company in our target sectors, especially one where our strategic expertise will add value to the target’s businesses post-merger. The continued growth of connected devices and the increased popularity of digital streaming services globally has supercharged the growth and value of entertainment content. Geographically, growth opportunities in emerging markets, especially in China and India are particularly promising. Even more mature markets like North America present a strong opportunity to drive growth by converting ad-supported users into paid streaming subscribers. About Mubadala Capital Mubadala Capital invests across a range of asset classes, including private equity, public equity, and venture capital. Each business employs a fundamentals-driven investment strategy, prioritizing capital preservation and long-term value creation. Mubadala Capital is a differentiated and value-added investor that leverages both the Mubadala network and the relationships embedded within the investment team to source proprietary investment opportunities on a global basis. The firm has a cohesive and tenured investment team led by senior leadership who have worked together for more than twelve years. Mubadala Capital has a long track record of successfully identifying category leaders suitable for investment, especially in media, entertainment, and premium content and services sectors. Representative transactions the firm has consummated in the recent past include EMI Music Publishing (acquired in 2012 and successfully exited in 2018, making Mubadala Capital one of the few institutional investors to successfully structure, purchase, and exit a major music asset in the last decade), Endeavor (acquired in 2014), Reigning Champs (acquired in 2014), Imagine Entertainment (acquired in 2016), YES Network (acquired in 2019), and Looping Group (acquired in 2019). In total, these transactions and others in the media, entertainment, and premium content and services sectors represent more than $1 billion of capital deployed. These investments and many more have helped Mubadala Capital build a unique network of relationships and access to management teams in the industry, which we believe will help facilitate a successful merger with a target. (Note: Blue Whale Acquisition Corp. I priced its SPAC IPO on Aug. 3, 2021, in line with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"PO Box 1093, Boundary Hall, Cricket Square, Grand Cayman, KY1-1102, Cayman Islands",(345) 949 8066,,Blue Whale Acquisition Corp I,Financial Information,$225.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BWCAU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Goldman Sachs/ BofA Securities,-,8/4/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Our efforts to identify a prospective target business will focus primarily on the marine leisure, cruise, marine infrastructure and engineering, general hospitality, travel and tourism, marine services, logistics and supply chain, offshore energy solutions and related industry segments. (Incorporated in the Cayman Islands)  We are not limited to a particular region for purposes of consummating an initial business combination. However, we may focus on targets that, regardless of geographic location of operations or corporate offices, have viable synergies with the Asia Pacific and the U.S. markets for the above industry segments, either physically or virtually. Though our sponsor is a Hong Kong company, a majority of our management team is located outside of China (including Hong Kong and Macau), and we will not undertake our initial business combination with any entity that conducts a majority of its business or is headquartered in China (including Hong Kong and Macau). We expect our management to travel and conduct business outside of China during our search for target companies as needed. (Note: Blue World Acquisition Corp. announcing the pricing of its SPAC IPO on Jan. 31, 2022, in line with the terms in its prospectus – 8 million units at $10 each to raise $80 million. The units – stock and warrants – are expected to start trading on Monday, Jan. 31, 2022, on the NASDAQ. The pricing of Blue World Acquisition Corp. marks 24 SPACs priced so far in 2022.)",BLANK CHECKS,0,2021,Contact Information,"244 Fifth Avenue, Suite B-88 New York, NY 10001",212-726-2880,,Blue World Acquisition,Financial Information,$84.29mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BWAQU,NASDAQ,8.0,$10.00 - $10.00,$80.0 mil,Maxim Group LLC,-,1/31/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Our story started in the year 2000, when our founder, Mr. Baoli Ma, a closeted policeman by the alias “Geng Le,” founded one of China’s first and most influential LGBTQ online forums, Danlan.org. Danlan.org is the predecessor of BlueCity, and Mr. Ma is our number one employee.",COMPUTER PROCESSING & DATA PREPARATION,488,2011,Contact Information,"Block 2 Tower B Room 028, No 22 Pingguo Shequ, Bai Zi Wan Road, Chaoyang District, Beijing, China",+86 10 5876-9855,http://www.blue-city.com,BlueCity Holdings,Financial Information,$570.4mil,$115.8 mil (last 12 months),$-4.8 mil (last 12 months),IPO Profile,BLCT,NASDAQ,5.3,$16.00 - $16.00,$84.8 mil,AMTD/ Loop Capital Markets/ Tiger Brokers/ Prime Number Capital/ R. F. Lafferty,-,7/8/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a late-stage pre-revenue company focused on improving patient outcomes through a more cost efficient, rapid, near patient product for triage, diagnosis and monitoring of disease progression. We believe there is a market need for an on-site and rapid diagnostic system that can be employed for testing and monitoring. Our diagnostic system, which we refer to as “Symphony,” is an exclusively licensed, patented, low-cost, system that consists of a small footprint instrument and single-use indication specific test cartridges, that we believe, if cleared, authorized, or approved by the U.S. Food and Drug Administration (“FDA”), can provide a solution to this market need rapidly and with laboratory quality results in approximately 24 minutes, in the clinic, Intensive Care Unit (“ICU”), Emergency Room (“ER”) and in other hospital and clinical setting settings where a rapid and reliable results are required. Currently, testing is generally performed in a laboratory, and the transportation and logistics of transporting the samples to the lab and obtaining the result takes between 8-48 hours.",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),5,2015,Contact Information,"360 Massachusetts Avenue, Suite 203, Acton, MA 01720, US",(844) 327-7078,,"Bluejay Diagnostics, Inc.",Financial Information,$123.5mil,$0 mil (last 12 months),$-1.1 mil (last 12 months),IPO Profile,BJDX,NASDAQ,2.2,$10.00 - $10.00,$21.6 mil,"Dawson James Securities/ I-Bankers Direct, LLC",-,11/10/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We will focus our search for opportunities to create value in the sectors where our management team have significant experience and leading edge expertise, specifically in the technology, media, telecom and entertainment industries. We will be led by John Gregg, co-chairman and co-CEO, and Randall Mays, co-chairman, co-CEO and CFO: *Mr. Gregg founded Bluewater Ventures in 2003. Bluewater Ventures represents his family office and focuses on investing in special situations in the technology, media, telecom and entertainment industries. *Mr. Mays is the founder and CEO of Running M Capital, a private investment firm. Mr. Mays began his career at Goldman Sachs in M&A. He spent almost 20 years at Clear Channel Communications (now iHeartCommunications), where he oversaw the spinout of the Live Nation business into the publicly traded company now known as Live Nation Entertainment (NYSE:LVY). He was the CEO of Clear Channel Entertainment and the chairman of Live Nation from its inception until its merger with Ticket Master. (Note: BlueRiver Acquisition priced its IPO on Jan. 28, 2021, according to its prospectus terms: 25 million units at $10 each.)",BLANK CHECKS,0,2020,Contact Information,"250 West Nottingham Drive, Suite 400 San Antonio, Texas 78209",(210) 832-3305,,BlueRiver Acquisition Corp.,Financial Information,,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BLUA.U,NYSE,25.0,$10.00 - $10.00,$250.0 mil,Goldman Sachs,-,1/29/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We have not selected any business combination target, and we have not, nor has anyone on our behalf, initiated any substantive discussions, directly or indirectly, with any business combination target. Our sponsor is Bluescape Sponsor LLC, an affiliate of Bluescape Energy Partners, a private investment firm based in Dallas, Texas, with a value-oriented focus. We will seek to capitalize on the multiple decades of investment and business transformation experience of our team, led by Executive Chairperson and CEO, C. John Wilder. Mr. Wilder is a well-known entrepreneur with extensive deal-making experience.  (*Note: In an SEC filing dated 10/26/20, this SPAC IPO was cut in size to 57.5 million units, down from 70.0 million, at $10 each.)",BLANK CHECKS,0,2020,Contact Information,"200 Crescent Court, 19th Floor Dallas, Texas 75201",(469) 398-2200,,Bluescape Opportunities Acquisition Corp.,Financial Information,$625.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BOAC.U,NYSE,57.5,$10.00 - $10.00,$575.0 mil,Citigroup,Barclays,10/28/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on businesses that provide technological solutions and innovation to the broader real estate industry, where we believe our management team has a competitive advantage due to their prior experiences and roles. We refer to these businesses as “PropTech”, and believe the application of innovative digital technologies, services, and solutions to streamline the marketplace and disrupt standardized practices provides an attractive opportunity for business combinations. (Note: BOA Acquisition upsized its SPAC IPO on Feb. 23, 2021, at pricing: 20 million units, up from 17.5 million, at $10 each to raise $200 million.)",BLANK CHECKS,0,2020,Contact Information,"2600 Virginia Ave NW, Suite T23 Management Office Washington, D.C. 20037",(888) 211-3261,,BOA Acquisition Corp.,Financial Information,$243.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BOAS,NYSE,20.0,$10.00 - $10.00,$200.0 mil,BTIG,-,2/24/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a clinical-stage immuno-oncology company developing tumor-targeted therapies that leverage the power of the innate and adaptive immune systems. Our proprietary Boltbody Immune-Stimulating Antibody Conjugate, or ISAC, approach is pioneering a new category of immunotherapies that combines the precision of antibody targeting with the immune system’s strength by activating and recruiting myeloid cells to reprogram the tumor and invoke an adaptive immune response.  Our lead product candidate BDC-1001 is a human epidermal growth factor receptor 2, or HER2, Boltbody ISAC comprised of a HER2-targeting biosimilar of trastuzumab conjugated to one of our proprietary TLR7/8 agonists, for the treatment of patients with HER2-expressing solid tumors, including those with HER2-low tumors. This includes HER2+ breast cancer, HER2 low breast cancer, HER2+ gastric cancer and other HER2+ cancers. We initiated a Phase 1/2 trial of BDC-1001 in the first quarter of 2020 to treat patients with HER2-expressing solid tumors. We are in the dose escalation portion of the trial and expect to move into Phase 2 dose expansions in key solid tumor indications with unmet medical need in 2021. (Note: Bolt Biotherapeutics priced its upsized IPO on Feb. 4, 2021: 11.5 million shares at $20 each – up from its recently increased size of 10.5 million shares at $18 to19 in its S-1/A filing on Feb. 3 – to raise $230 million. The IPO’s initial terms were 8.83 million shares at a $16-to-$18 price range.)",Pharmaceuticals,63,2015,Contact Information,"900 Chesapeake Drive Redwood City, California 94063",(650) 665-9295,,Bolt Biotherapeutics,Financial Information,$620.12mil,$0.30 mil (last 12 months),$-39.05 mil (last 12 months),IPO Profile,BOLT,NASDAQ,11.5,$20.00 - $20.00,$230.0 mil,Morgan Stanley/ SVB Leerink/ Stifel/ Guggenheim Securities,,2/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
