General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change
General Information,"(Note: This is NOT a traditional IPO. This is a NASDAQ uplisting from the AIM in London, where the ordinary shares of Tremor International closed on June 11, 2021, at US$22.17 per share. This uplisting is an offering of 6.77 American Depositary Shares (ADS) to trade on the NASDAQ. Each ADS represents two ordinary shares.) Our mission is to create an efficient automated marketplace for advertisers and publishers, utilizing advanced data driven technology, to enable the delivery of impactful brand stories to relevant audiences across the globe. We are a global company offering an end-to-end software platform that enables advertisers to reach relevant audiences and publishers to maximize yield on their digital advertising inventory. We use our proprietary technology to deliver impactful brand stories to target audiences through digital ad technology and advanced audience data. Our omni-channel capabilities deliver global advertising campaigns across all formats and channels, with an expertise in video format ads on all devices (“Video”) and Connected TV (“CTV”). We believe there is a significant market opportunity within the approximately $455 billion global digital advertising market that is expected to grow at a compound annual growth rate (“CAGR”) of 11.4% through 2025, according to eMarketer. Digital publishers rely on advertising to support their businesses and brands, and advertisers use this medium to capture uniquely targeted and viewable impressions. We believe the digital advertising market remains fragmented and that our full service end-to-end software platform and vast expertise within Video and CTV puts us in a strong position to continue to increase our market share from traditional ad sales channels. We believe that we are positioned to benefit from several trends in the evolving advertising ecosystem, including the proliferation of digital media consumption, adoption of programmatic advertising, a growing focus on premium formats such as Video and CTV, and the increasing sophistication of the overall digital landscape. We address the broad and evolving digital advertising market through our three core offerings, including a proprietary demand-side platform (“DSP”) solution that advertisers leverage to manage digital advertising campaigns, a proprietary supply-side platform (“SSP”) solution that publishers leverage to optimally monetize digital inventory and a proprietary data management platform (“DMP”) solution which is integrated with both our DSP and SSP solutions. (Note: Tremor International priced its NASDAQ uplift offering on June 17, 2021, at $19 – on 6.77 million American Depositary Shares, the same number of ADS in the prospectus – to raise $128.63 million.)",Services - Computer Processing & Data Prep,564,2007,Contact Information,"82 Yigal Alon Street Tel Aviv, 6789124, Israel",+972-3-545-3900,http://www.tremorinternational.com/,Tremor International Ltd.,Financial Information,$1659.76mil,$211.92 mil (last 12 months),$4.98 mil (last 12 months),IPO Profile,TRMR,NASDAQ,6.8,$19.00 - $19.00,$128.6 mil,RBC Capital Markets/ Stifel/ JMP Securities/ Needham & Co./ Raymond James,-,6/18/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on target companies in the technology industry, including those involved in software, communications, artificial intelligence, machine learning, data, analytics, 5G, IoT, cloud, edge, security, services and related areas. Our CEO is Arun Sarin, who previously was the CEO of Vodafone and Airtouch International. Our president is Ori Sasson, the founder and general partner of of Primera Capital.",BLANK CHECKS,0,2020,Contact Information,"Four Embarcadero Center, Suite 1400, San Francisco, CA 94111, US",(415) 295-4488,,Trepont Acquisition Corp I,Financial Information,$250mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TACA.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Credit Suisse,-,12/2/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a clinical-stage biopharmaceutical company focused on the development and commercialization of nalbuphine ER to treat serious neurologically mediated conditions. We are currently developing nalbuphine ER for the treatment of chronic pruritus, chronic cough in patients with idiopathic pulmonary fibrosis, or IPF, and levodopa-induced dyskinesia, or LID, in patients with Parkinson’s disease. These conditions share a common pathophysiology that is mediated through opioid receptors in the central and peripheral nervous systems.",PHARMACEUTICAL PREPARATIONS,16,2011,Contact Information,"195 Church Street, 14th Floor, New Haven, CT 06510, US",(203) 304-2499,http://www.trevitherapeutics.com,Trevi Therapeutics,Financial Information,$177.7mil,$0 mil (last 12 months),$-25.6 mil (last 12 months),IPO Profile,TRVI,NASDAQ,5.5,$10.00 - $10.00,$55.0 mil,SVB Leerink/ Stifel/ BMO Capital Markets,Needham & Company,5/7/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to seek companies that exhibit a strong pattern of growth and that are either the No. 1 or the No. 2 player in their markets. Our sponsor is affiliated with Tribe Capital Management, a Silicon Valley-based venture capital firm. Established in 2018, Tribe Capital Management is focused on using product and data science to engineer outsized outcomes. The company has approximately $540 million in assets under management. Arjun Sethi is our chairman and CEO. Mr. Sethi is a serial entrepreneur, investor and executive with deep roots in Silicon Valley and more than a decade of experience building, sourcing and investing in over 100 high-growth technology companies. Before founding Tribe, Mr. Sethi was a partner at Social Capital from 2016 to 2018, where he led the team that established a successful track record of backing high-growth companies such as Slack, Cloud Kitchens and Box. (Note: Tribe Capital Growth Corp. I priced its SPAC IPO on March 4, 2021, in line with the recently upsized terms in its prospectus: 24 million units at $10 each to raise $240 million. The company increased the size of its IPO to 24 million units from 20 million in an S-1/A filing dated Feb. 26, 2021, which kept the price at $10 per unit.)",BLANK CHECKS,0,2020,Contact Information,"2700 19th Street San Francisco, CA 94110",(619) 567-9955,,Tribe Capital Growth Corp I,Financial Information,$290.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ATVCU,NASDAQ,24.0,$10.00 - $10.00,$240.0 mil,Cantor,-,3/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We seek to acquire and operate a business in the technology, consumer, and/or media and communications industries and we believe that our management team is well-suited to identify opportunities which have the potential to generate attractive risk-adjusted returns for our stockholders. However, we are not limited to these industries, and we may pursue a business combination opportunity in any business or industry we choose, including one outside of the United States.",BLANK CHECKS,0,2018,Contact Information,"405 Lexington Avenue, 48th Floor, New York, NY 10174, US",(212) 503-2855,,Trine Acquisition,Financial Information,$326.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TRNEU,NYSE,26.1,$10.00 - $10.00,$261.0 mil,BTIG/ Cantor,-,3/15/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Trine II Acquisition Corp. is led by Leo Hindery, Jr. and Pierre M. Henry, who co-founded Trine Acquisition Corp. (“Trine I”) in September 2018. Trine II is the second special purpose acquisition corporation (“SPAC”) in the Trine franchise. (Trine II is incorporated in the Cayman Islands.) The two share a vision of becoming long-term partners with category leading technology, media and telecommunications (“TMT”) management teams in order to help them realize increased scale and differentiation in public markets. Trine II’s focus is again centered on partnering with innovative and disruptive TMT companies based in North America and Europe, having successfully closed a business combination between Trine I and Desktop Metal, Inc. (NYSE: DM) (“Desktop Metal”) on Dec. 9, 2020. (Note: Trine II Acquisition Corp. upsized its SPAC IPO at pricing on Nov. 2, 2021, to 36 million units, up from 30 million, at $10 each to raise $360 million.)",BLANK CHECKS,0,2021,Contact Information,"228 Park Avenue S., Ste 63482 New York, NY 10003",(212) 503-2855,,TRINE II ACQUISITION CORP.,Financial Information,$381.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TRAQ.U,NYSE,36.0,$10.00 - $10.00,$360.0 mil,Morgan Stanley,-,11/3/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Trinity Capital Inc., a Maryland corporation, provides debt, including loans and equipment financings, to growth stage companies, including venture-backed companies and companies with institutional equity investors. Our investment objective is to generate current income and, to a lesser extent, capital appreciation through our investments. We seek to achieve our investment objective by making investments consisting primarily of term loans and equipment financings and, to a lesser extent, working capital loans, equity and equity-related investments. As of Sept. 30, 2020, our investment portfolio had an aggregate fair value of approximately $425.5 million and was comprised of approximately $273.6 million in secured loans, $107.7 million in equipment financings, and $44.2 million in equity and equity-related investments, including warrants, across 81 portfolio companies. From Oct. 1, 2020, through Dec. 31, 2020, we made total investments of approximately $102.1 million, consisting of $72.4 million in secured loans, $29.3 million in equipment financings, and $0.4 million in equity securities. For the year ended Dec. 31, 2020, we estimate that our unaudited net investment income will be between $22.8 million and $23.5 million, or between $1.26 and $1.30 per share. (Note: Trinity Capital priced its IPO on Jan. 28, 2021, at 7.4 million shares, slightly less than the 7.6 million in the prospectus, at $14 a share, slightly less than the $14.50 mid-point of its $13.50-to-$15.50 price range, to raise $103.25 million.)",Specialty lending - closed-end fund,34,2020,Contact Information,"3075 West Ray Road Suite 525 Chandler, Arizona 85226",(480) 374 5350,http://www.trincapinvestment.com/,Trinity Capital Inc.,Financial Information,$367.0mil,$ mil (last 12 months),$ mil (last 12 months),IPO Profile,TRIN,NASDAQ,7.4,$14.00 - $14.00,$103.3 mil,"Keefe, Bruyette & Woods (Stifel)/ Wells Fargo Securities/ UBS Investment Bank ​",Janney Montgomery Scott/ B. Riley Securities/ Ladenburg Thalmann/ Compass Point,1/29/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search for a target business in the telecommunications and technology-oriented sector. (Incorporated in the Cayman Islands) William Mounger II, our chairman and CEO, is the CEO of Tristar Technologies, a search firm specializing in the telecom and tech sectors. (Note: Tristar Acquisition I Corp. priced its SPAC IPO on Oct. 13, 2021, in sync with the terms in its prospectus: 20 million units at $10 each to raise $200 million. Tristar I had cut the size of its SPAC IPO to 20 million units, down from 25 million units initially, and kept the price at $10 each – in an S-1/A filing dated Sept. 3, 2021.)",BLANK CHECKS,0,2021,Contact Information,"2870 Peachtree Road, NW Suite 509, Atlanta, Georgia 30305",(412) 327-9294,,Tristar Acquisition I Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TRIS.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Wells Fargo Securities,Loop Capital Markets,10/14/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: IPOScoop has No Call on this IPO, which is a firm commitment offering of 5.78 million shares and 5.78 million warrants to trade under the symbol “TRKA” on the NASDAQ and warrants to buy 5.78 million shares with the warrants expected to trade under the symbol “TRKAW” on the NASDAQ. The offering was priced on April 19, 2021, when it was upsized from 4.28 million shares and warrants to buy 4.28 million shares, and the price was trimmed to $4.15 from the assumed public offering price of $4.50, according to the company’s announcement.) Troika Media Group, Inc. is a global marketing services company leveraging data and technology to deliver integrated branding, marketing, media and analytics solutions to our clients. Our approach is designed to drive business performance and create value in the rapidly evolving consumer-first marketplace. Through our operating units, we offer solutions to clients seeking a holistic approach to meeting their brand strategy, experiential marketing and communications needs. We let data and technology help tell the story. Management believes, based on its knowledge of the industry at this stage of digital evolution, that the market needs a new breed of a modern agency using an open web-first approach to take the power and control out of the hands of those who operate walled gardens, such as Google, Facebook and Amazon, and put it back into the hands of marketers, where it belongs. Today, the initiatives of such walled gardens are not aligned with a marketer’s success. Note: Revenue and net loss figures are for the fiscal year ended June 30, 2020, according to the prospectus. The company has a history of losses. (See “Risk Factors” in the prospectus.) The company has operated under several names since it was founded in 2003, SEC records show. (Incorporated in Nevada)",Digital advertising and brand consulting,98,2003,Contact Information,"1715 N. Gower St., Los Angeles, California 90028",(323) 965-1650,http://www.thetmgrp.com/,Troika Media Group (common),Financial Information,$157.12mil,$24.61 mil (last 12 months),$-14.45 mil (last 12 months),IPO Profile,TRKA,NASDAQ,5.8,$4.15 - $4.15,$24.0 mil,Kingswood Capital Markets (a division of Benchmark Investments),-,4/20/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: IPOScoop has No Call on this IPO, which is a firm commitment offering of 5.78 million shares and 5.78 million warrants to trade under the symbol “TRKA” on the NASDAQ and warrants to buy 5.78 million shares with the warrants expected to trade under the symbol “TRKAW” on the NASDAQ. The offering was priced on April 19, 2021, when it was upsized from 4.28 million shares and warrants to buy 4.28 million shares, and the price was trimmed to $4.15 from the assumed public offering price of $4.50, according to the company’s announcement.) Troika Media Group, Inc. is a global marketing services company leveraging data and technology to deliver integrated branding, marketing, media and analytics solutions to our clients. Our approach is designed to drive business performance and create value in the rapidly evolving consumer-first marketplace. Through our operating units, we offer solutions to clients seeking a holistic approach to meeting their brand strategy, experiential marketing and communications needs. We let data and technology help tell the story. Management believes, based on its knowledge of the industry at this stage of digital evolution, that the market needs a new breed of a modern agency using an open web-first approach to take the power and control out of the hands of those who operate walled gardens, such as Google, Facebook and Amazon, and put it back into the hands of marketers, where it belongs. Today, the initiatives of such walled gardens are not aligned with a marketer’s success. Note: Revenue and net loss figures are for the fiscal year ended June 30, 2020, according to the prospectus. The company has a history of losses. (See “Risk Factors” in the prospectus.) The company has operated under several names since it was founded in 2003, SEC records show. (Incorporated in Nevada)",Digital advertising and brand consulting,98,2003,Contact Information,"1715 N. Gower St., Los Angeles, California 90028",(323) 965-1650,http://www.thetmgrp.com/,Troika Media Group (warrants),Financial Information,,$24.41 mil (last 12 months),$-14.45 mil (last 12 months),IPO Profile,RWAW,NASDAQ,5.8,$0.00 - $0.00,$0.0 mil,Kingswood Capital Markets (a division of Benchmark Investments),-,4/20/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: The tru Shrimp Companies, Inc., postponed its IPO on Thursday due to adverse market conditions; the small-cap unit IPO had been tentatively scheduled for pricing after the close on Thursday, Feb. 10, 2022, to trade Friday, Feb.11.) We are an early-stage seafood and biopolymer production company pioneering the development and commercialization of a scalable, shallow-water indoor aquaculture technology platform. To date, we have focused nearly exclusively on research and development and now intend to commercialize our technology platform. We expect to become one of the premier domestic producers of premium positioned shrimp and one of the few domestic FDA-registered at-scale producers of chitosan and subsequent chitosan derivatives, which we expect to be produced using Good Manufacturing Practices, or GMP, and to meet or exceed the reference standards set forth in the official chitosan monograph published by the United States Pharmacopeia – National Formulary, or USP-NF. We expect to market USP-grade chitosan and chitosan derivatives to the biomedical, pharmaceutical, dermatology and high-end consumer cosmetic markets. Our extensive research, development and optimization has led to a technology platform that enables us to produce shrimp and shrimp exoskeleton material at scale in a traceable, safe, and documented sustainable manner. The shrimp exoskeleton materials represent a key raw material used in the production of chitosan and chitosan derivatives. We invested approximately $11 million to develop and build Balaton Bay Reef, a pilot production facility commissioned in August 2018. Utilizing our shallow-water indoor aquaculture platform, which we refer to as Tidal Basin Technology, Balaton Bay Reef has produced shrimp and shrimp exoskeleton material confirming the technology, engineering, and processes necessary to commercially scale-up shrimp and shrimp exoskeleton material production in a controlled environment. We expect to construct our first commercial production facility, Madison Bay Harbor, in Madison, South Dakota. Based on management’s estimates and production data from Balaton Bay Reef, we expect it will have the capacity to annually produce up to approximately 1,300,000 pounds of unprocessed head-on/shell-on shrimp, or HOSO shrimp, which we expect will result in approximately 790,000 pounds of processed shrimp and provide shrimp exoskeleton material for up to approximately 2,800 kilograms of chitosan and/or chitosan derivatives. We have entered into an agreement with Parimer Scientific, a contract manufacturing organization, or CMO, to develop private label USP-grade chitosan products from our exoskeleton material and to develop the processes, procedures and equipment necessary for commercial manufacturing of such products. Upon successful completion of this development phase, we intend to enter into a manufacturing agreement with Parimer for commercial production of such products.",Shrimp production,35,2014,Contact Information,"330 Third Street Balaton, MN 56115",(844) 220-7574,http://www.trushrimpcompany.com/,"tru Shrimp Companies, Inc.",Financial Information,$139.7mil,$0 mil (last 12 months),$-10.1 mil (last 12 months),IPO Profile,BTRU,NASDAQ,1.5,$9.00 - $11.00,$15.0 mil,Lake Street Capital Markets/ Maxim Group LLC,-,2/11/2022,Postponed,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on identifying businesses that can benefit from our sponsor’s leading brand, operational expertise and global network in the real estate industry, including real estate adjacent businesses and technologies targeting the real estate space, which we refer to as “PropTech” businesses. We define PropTech businesses broadly as those applying innovative digital technologies and technology-enhanced services and solutions to the identification, design, development, construction, operation, underwriting, acquisition, leasing, financing, management and disposition of real estate properties. Leveraging our sponsor’s deep and global real estate expertise and extensive network of relationships, we intend to identify innovative companies that have the potential to disrupt different aspects of the real estate industry or related industries. Our sponsor is an affiliate of Tishman Speyer Properties, L.P. (“Tishman Speyer”), a leading owner, developer, operator and investment manager of first-class real estate around the world. Through creative solutions such as Tishman Speyer’s proprietary ZO. amenity program and Studio, Tishman Speyer’s co-working platform, Tishman Speyer addresses the needs of the people in the buildings, not just the physical buildings. Founded in 1978, Tishman Speyer develops, builds and manages premier office, residential and retail spaces for industry-leading tenants in 27 key markets across the United States, Europe, Latin America and Asia. Tishman Speyer’s sterling portfolio incorporates iconic projects such as Rockefeller Center in New York City, The Springs in Shanghai, TaunusTurm in Frankfurt, Lumière in Paris, Torre Norte in São Paulo and the Mission Rock neighborhood currently being realized in San Francisco. Across its portfolio, Tishman Speyer is at the forefront of technological innovation, with more than 1,200 employees worldwide, assets under management of $48 billion, and 78 million square feet under management across 105 assets as of June 30, 2020.",BLANK CHECKS,0,2020,Contact Information,"Rockefeller Center 45 Rockefeller Plaza New York, New York 10111",(212) 715-0300,,TS Innovation Acquisitions Corp.,Financial Information,$375.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TSIAU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,BofA Securities/ Allen & Co.,-,11/10/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a preclinical-stage biopharmaceutical company focused on developing a robust pipeline of T cell receptor-engineered T cell, or TCR-T, therapies to treat patients with cancer. Our approach is based on the central premise that we can learn from patients who are winning their fight against cancer in order to treat those who are not. Using one of our proprietary platform technologies, TargetScan, we analyze the T cells of cancer patients with exceptional responses to immunotherapy to discover how the immune system naturally recognizes and eliminates tumor cells in these patients. This allows us to precisely identify the targets of T cell receptors, or TCRs, that are driving these exceptional responses. We aim to use these anti-cancer TCRs to treat patients with cancer by genetically engineering their own T cells to recognize and eliminate their cancer. In addition to discovering TCR-T therapies against novel targets, we are using our ReceptorScan technology to further diversify our portfolio of therapeutic TCRs with TCR-T therapies against known targets. We believe this two-pronged approach will enable us to discover and develop a wide array of potential treatment options for patients with cancer. We are advancing a robust pipeline of TCR-T therapy candidates for the treatment of patients with hematologic and solid tumor malignancies. Our lead liquid tumor product candidates, TSC-100 and TSC-101, are in development for the treatment of patients with hematologic malignancies to eliminate residual leukemia and prevent relapse after hematopoietic stem cell transplantation, or HCT. TSC-100 and TSC-101 target HA-1 and HA-2 antigens, respectively, which are well-recognized TCR targets that were identified in patients with exceptional responses to HCT-associated immunotherapy. We plan to submit Investigational New Drug, or IND, applications for each of TSC-100 and TSC-101 with the U.S. Food and Drug Administration, or FDA, in the fourth quarter of 2021. In addition, we are developing multiple TCR-T therapy candidates for the treatment of various solid tumors. One of the key goals for our solid tumor program is to develop what we refer to as multiplexed TCR-T therapy. We are designing these multiplexed therapies to be a combination of up to three highly active TCRs that are customized for each patient and selected from our bank of therapeutic TCRs, which we refer to as ImmunoBank. We are currently advancing four solid tumor programs, TSC-200, TSC-201, TSC-202, and TSC-203, through lead optimization, and expect to submit IND applications for at least three of our four solid tumor TCR-T therapy candidates in the second half of 2022, with the fourth IND expected to be submitted in 2023. (Note: TScan Therapeutics priced its IPO on July 15, 2021, at $15 – the low end of its $15-to-$17 price range – and increased the number of shares slightly to 6.67 million, up from 6.25 million in the prospectus, to raise $100.05 million.)",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),64,2018,Contact Information,"830 Winter Street Waltham, Massachusetts 02451",(857) 399-9500,http://www.tscan.com/,TScan Therapeutics,Financial Information,$376.32mil,$3.09 mil (last 12 months),$-28.51 mil (last 12 months),IPO Profile,TCRX,NASDAQ,6.7,$15.00 - $15.00,$100.1 mil,Morgan Stanley/ Jefferies/ Cowen/ Barclays,-,7/16/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"This Cayman Islands-incorporated SPAC is backed by Tuatara Capital, a private equity firm focused on the cannabis industry. From the prospectus: Our sponsor is an affiliate of Tuatara Capital, a cannabis sector-focused private equity firm founded in 2014. Tuatara Capital had over $390 million in investment capital as of July 2020. The firm is led by seasoned professionals with experience as principal investors, investment advisors, and entrepreneurs. Since its founding, Tuatara Capital has built a proprietary database of over 3,500 cannabis companies that have launched or have been seeking capital. In July 2020, Tuatara Capital completed raising its second flagship fund with a focus on long-term investments in growth-stage businesses in the emerging legal cannabis industry. We intend to focus our search for businesses in the cannabis industry that are compliant with all applicable laws and regulations within the jurisdictions in which they are located or operate and, in particular, we will not invest in, or consummate a business combination with, a target business that we determine has been operating, or whose business plan is to operate, in violation of U.S. federal laws, including the U.S. Controlled Substances Act. We believe that the normalization of cannabis and its many uses and applications—in social consumption, pharmaceuticals, health and wellness and industrial raw materials and fiber—is creating a rarely seen opportunity to invest in related businesses. At the same time, the cannabis industry is highly fragmented and subject to a complex regulatory framework, creating significant barriers to entry. As the industry continues to transition to a new legal and regulatory landscape, we believe that many companies will need a partner that can assist in providing a level of operational and financial expertise to support their growth. Our team includes a variety of investment, operational, healthcare and consumer professionals who will be able to provide operating, technical, regulatory and legal expertise to assist a target business with efficient access to and deployment of its capital most effectively. (Note: Tuatara Capital Acquisition upsized its SPAC IPO to price 17.5 million units, up from 15 million units, at $10 to raise $175 million.)",BLANK CHECKS,0,2020,Contact Information,"655 Third Avenue, 8th Floor New York, New York, 10017",(917) 460-7522,,Tuatara Capital Acquisition Corporation,Financial Information,$187.50mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TCACU,NASDAQ,17.5,$10.00 - $10.00,$175.0 mil,J.P.Morgan/BMO Capital Markets,-,2/12/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are pioneering a policy-centric approach to security and IT operations. We transform enterprises’ security operations by helping them visualize, define and enforce a unified security policy across complex, heterogeneous IT and cloud environments. Our products govern how individuals, systems and applications are permitted to communicate and provide policy-based security automation, enabling customers to reduce the time to implement complex network changes from days to minutes. Our solutions increase business agility, eliminate errors from manual processes and ensure continuous compliance through a single console. Since our inception, our solutions have been purchased by over 2,000 customers in over 70 countries, including approximately 15% of the Global 2000.",COMPUTER INTEGRATED SYSTEMS DESIGN,424,2005,Contact Information,"5 Shoham Street, Ramat-Gan 52521, Israel",+972 (3) 612-8118,http://www.tufin.com,Tufin Software Technologies Ltd.,Financial Information,$454.1mil,$85.0 mil (last 12 months),$-4.3 mil (last 12 months),IPO Profile,TUFN,NYSE,7.7,$14.00 - $14.00,$107.8 mil,J.P. Morgan/ Barclays Capital/ Jefferies,Oppenheimer/ Piper Jaffray/ Stifel/ William Blair,4/11/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to capitalize on the ability of our management team to identify promising opportunities in the biotechnology sector, with an emphasis on oncology and rare disease therapeutics where our management has extensive experience in investing, operating and drug development. Our founder and CEO is Luke Evnin of MPM Capital in Cambridge, Massachusetts. MPM Capital is an affiliate of our sponsor, Turmeric Management, LLC. Luke Evnin, Ph.D., has more than 30 years of experience in healthcare investing. He is a co-founder and managing director of MPM Capital. Mr. Evnin co-founded MPM in 1997 with Ansbert Gadicke, M.D., and opened the San Francisco office in 1999. Mr. Evnin’s passion for discovering and advancing groundbreaking drug discovery companies inspires his work and that of the MPM team, which has been the driving force behind building companies such as BioMarin Pharmaceutical, CoStim Pharmaceuticals (acquired by Novartis), Epizyme, Idenix Pharmaceuticals (acquired by Merck), Idun Pharmaceuticals (acquired by Pfizer), Pacira Pharmaceuticals, Pharmasset (acquired by Gilead), Potenza Therapeutics (acquired by Astellas Pharma) and Radius Health",BLANK CHECKS,0,2020,Contact Information,"450 Kendall St Cambridge, MA 02142",617 425 9200,,Turmeric Acquisition Corp.,Financial Information,$110.2mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TMPMU,NASDAQ,8.5,$10.00 - $10.00,$85.0 mil,Credit Suisse/ JMP Securities,,10/16/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a clinical-stage biopharmaceutical company designing and developing novel small molecule, targeted oncology therapies to address key limitations of existing therapies and improve the lives of patients. Our internally developed and wholly owned pipeline of next-generation tyrosine kinase inhibitors (TKIs) targets numerous genetic drivers of cancer in both TKI-naïve and TKI-pretreated patients. The pervasive challenges of intrinsic and acquired treatment resistance often limit the response rate and durability of existing therapies.",PHARMACEUTICAL PREPARATIONS,50,2013,Contact Information,"10628 Science Center Drive, Ste. 225, San Diego, CA 92121, US",(858) 926-5251,http://www.tptherapeutics.com,Turning Point Therapeutics,Financial Information,$533.8mil,$0 mil (last 12 months),$-24.8 mil (last 12 months),IPO Profile,TPTX,NASDAQ,9.3,$18.00 - $18.00,$166.5 mil,Goldman Sachs/ SVB Leerink/ Wells Fargo Securities,Canaccord Genuity,4/17/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Our mission is to put the world’s 1.5 billion cars to better use. Our vision is that wherever you are, you can book the perfect vehicle for your next adventure from a trusted Turo host. Turo is the world’s largest car-sharing marketplace where guests can book any car they want, wherever they want it, from a vibrant community of trusted hosts. Whether they’re flying in from afar or looking for a car down the street, searching for a rugged truck or something smooth and swanky for a once-in-a-lifetime event, guests can take the wheel of the perfect car for any occasion, while hosts can take the wheel of their futures by sharing their underutilized personal vehicles or building an accessible, flexible, and scalable car sharing business from the ground up. Turo is home to a supportive and collaborative community that shares thousands of vehicles across the United States, Canada, and the United Kingdom. As of Sept. 30, 2021, we had over 85,000 active hosts and 1.3 million active guests from around the world participating in our marketplace. We are pioneering a new category of transportation, advancing the next era of personal mobility by connecting consumers with an unrivaled network of privately owned vehicles. Cars remain the preferred means of transportation for short-, medium-, and long-duration trips across a variety of use cases, but traditional mobility options do not provide adequate and efficient access for consumers to vehicles. The peer-to-peer car sharing opportunity Turo delivers to consumers provides a more convenient, economically efficient, and environmentally and socially responsible way to access an extraordinary selection of vehicles compared to traditional car ownership and car rental. Our platform unlocks peer-to-peer car sharing through technology — a seamless, simple platform that connects hosts and guests and enables them to transact in a trusted, safe environment. With Turo, hosts can quickly list vehicles, adjust their availability, and dynamically modify prices to access the unique demand patterns in their market. Guests can search by location, type, price, use case, and many other categories to find the perfect vehicle for their needs. Our platform supports a variety of use cases — from the minivan for the family road trip, to the convertible for the long-awaited beach getaway, or a simple vehicle for escaping the city grind. Built-in messaging, payments, fraud detection, the proprietary Turo Risk Score, and host and guest protection plans are designed to deliver a safe transaction and experience for our community. We have experienced rapid growth since our launch in 2010. Our business model has proven to be resilient throughout fluctuations in travel trends and economic climates as our marketplace dynamically adjusts to the needs of our hosts and guests. With the reopening of regions and economies as the severity of the COVID-19 pandemic subsides in certain geographies in which we operate, we have seen increased demand for bespoke and safe forms of transportation, as well as increased supply from hosts, showing that Turo can uniquely serve and elevate our entire community, both hosts and guests.",Car sharing - Car rental,429,2010,Contact Information,"111 Sutter Street, Floor 12 San Francisco, California 94104",(415) 965-4525,http://www.turo.com/,TURO INC.,Financial Information,,$372.6 mil (last 12 months),$-174.7 mil (last 12 months),IPO Profile,TURO,NYSE,0.0,$0.00 - $0.00,$100.0 mil,Morgan Stanley/J.P. Morgan/Allen & Co. /Citigroup/Cowen /D.A. Davidson & Co. /Wolfe | Nomura Alliance/LionTree,Loop Capital Markets/ Ramirez & Co./ Siebert Williams Shank,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
